,,,-1.1980E-3,-740.000010E-3,,,,,-1.1980E-3,-719.999969E-3,,,,,-1.1980E-3,740.000010E-3,,,,,-1.1980E-3,11.7200,
,,,-1.1970E-3,-740.000010E-3,,,,,-1.1970E-3,-740.000010E-3,,,,,-1.1970E-3,719.999969E-3,,,,,-1.1970E-3,11.7200,
,,,-1.1960E-3,-719.999969E-3,,,,,-1.1960E-3,-740.000010E-3,,,,,-1.1960E-3,740.000010E-3,,,,,-1.1960E-3,11.6800,
,,,-1.1950E-3,-719.999969E-3,,,,,-1.1950E-3,-719.999969E-3,,,,,-1.1950E-3,719.999969E-3,,,,,-1.1950E-3,11.7200,
,,,-1.1940E-3,-719.999969E-3,,,,,-1.1940E-3,-719.999969E-3,,,,,-1.1940E-3,719.999969E-3,,,,,-1.1940E-3,11.7200,
,,,-1.1930E-3,-719.999969E-3,,,,,-1.1930E-3,-719.999969E-3,,,,,-1.1930E-3,719.999969E-3,,,,,-1.1930E-3,11.7200,
,,,-1.1920E-3,-699.999988E-3,,,,,-1.1920E-3,-719.999969E-3,,,,,-1.1920E-3,699.999988E-3,,,,,-1.1920E-3,11.7200,
,,,-1.1910E-3,-699.999988E-3,,,,,-1.1910E-3,-719.999969E-3,,,,,-1.1910E-3,719.999969E-3,,,,,-1.1910E-3,11.7200,
,,,-1.1900E-3,-699.999988E-3,,,,,-1.1900E-3,-719.999969E-3,,,,,-1.1900E-3,699.999988E-3,,,,,-1.1900E-3,11.7600,
,,,-1.1890E-3,-699.999988E-3,,,,,-1.1890E-3,-699.999988E-3,,,,,-1.1890E-3,719.999969E-3,,,,,-1.1890E-3,11.7600,
,,,-1.1880E-3,-699.999988E-3,,,,,-1.1880E-3,-699.999988E-3,,,,,-1.1880E-3,719.999969E-3,,,,,-1.1880E-3,11.7600,
,,,-1.1870E-3,-699.999988E-3,,,,,-1.1870E-3,-719.999969E-3,,,,,-1.1870E-3,699.999988E-3,,,,,-1.1870E-3,11.7600,
,,,-1.1860E-3,-680.000007E-3,,,,,-1.1860E-3,-699.999988E-3,,,,,-1.1860E-3,680.000007E-3,,,,,-1.1860E-3,11.8000,
,,,-1.1850E-3,-699.999988E-3,,,,,-1.1850E-3,-699.999988E-3,,,,,-1.1850E-3,680.000007E-3,,,,,-1.1850E-3,11.8000,
,,,-1.1840E-3,-680.000007E-3,,,,,-1.1840E-3,-659.999967E-3,,,,,-1.1840E-3,680.000007E-3,,,,,-1.1840E-3,11.8000,
,,,-1.1830E-3,-680.000007E-3,,,,,-1.1830E-3,-680.000007E-3,,,,,-1.1830E-3,680.000007E-3,,,,,-1.1830E-3,11.8000,
,,,-1.1820E-3,-659.999967E-3,,,,,-1.1820E-3,-659.999967E-3,,,,,-1.1820E-3,699.999988E-3,,,,,-1.1820E-3,11.8000,
,,,-1.1810E-3,-659.999967E-3,,,,,-1.1810E-3,-659.999967E-3,,,,,-1.1810E-3,680.000007E-3,,,,,-1.1810E-3,11.8400,
,,,-1.1800E-3,-659.999967E-3,,,,,-1.1800E-3,-659.999967E-3,,,,,-1.1800E-3,680.000007E-3,,,,,-1.1800E-3,11.8400,
,,,-1.1790E-3,-659.999967E-3,,,,,-1.1790E-3,-659.999967E-3,,,,,-1.1790E-3,659.999967E-3,,,,,-1.1790E-3,11.8800,
,,,-1.1780E-3,-659.999967E-3,,,,,-1.1780E-3,-659.999967E-3,,,,,-1.1780E-3,659.999967E-3,,,,,-1.1780E-3,11.8400,
,,,-1.1770E-3,-659.999967E-3,,,,,-1.1770E-3,-659.999967E-3,,,,,-1.1770E-3,659.999967E-3,,,,,-1.1770E-3,11.8400,
,,,-1.1760E-3,-659.999967E-3,,,,,-1.1760E-3,-639.999986E-3,,,,,-1.1760E-3,659.999967E-3,,,,,-1.1760E-3,11.8400,
,,,-1.1750E-3,-659.999967E-3,,,,,-1.1750E-3,-659.999967E-3,,,,,-1.1750E-3,659.999967E-3,,,,,-1.1750E-3,11.8800,
