Record Length,2500,Points,-1.2500E-3,-3.60000,,Record Length,2500,Points,-1.2500E-3,-3.68000,,Record Length,2500,Points,-1.2500E-3,3.68000,,Record Length,2500,Points,-1.2500E-3,6.40000,
Sample Interval,1.000E-6,s,-1.2490E-3,-3.52000,,Sample Interval,1.000E-6,s,-1.2490E-3,-3.60000,,Sample Interval,1.000E-6,s,-1.2490E-3,3.76000,,Sample Interval,1.000E-6,s,-1.2490E-3,6.40000,
Trigger Point,1.2500E3,Samples,-1.2480E-3,-3.60000,,Trigger Point,1.2500E3,Samples,-1.2480E-3,-3.68000,,Trigger Point,1.2500E3,Samples,-1.2480E-3,3.68000,,Trigger Point,1.2500E3,Samples,-1.2480E-3,6.60000,
,,,-1.2470E-3,-3.52000,,,,,-1.2470E-3,-3.60000,,,,,-1.2470E-3,3.60000,,,,,-1.2470E-3,6.40000,
,,,-1.2460E-3,-3.52000,,,,,-1.2460E-3,-3.60000,,,,,-1.2460E-3,3.60000,,,,,-1.2460E-3,6.60000,
,,,-1.2450E-3,-3.52000,,,,,-1.2450E-3,-3.52000,,,,,-1.2450E-3,3.60000,,,,,-1.2450E-3,6.80000,
Source,CH1,,-1.2440E-3,-3.52000,,Source,CH2,,-1.2440E-3,-3.60000,,Source,CH3,,-1.2440E-3,3.60000,,Source,CH4,,-1.2440E-3,6.60000,
Vertical Units,Volts,,-1.2430E-3,-3.52000,,Vertical Units,Volts,,-1.2430E-3,-3.52000,,Vertical Units,Volts,,-1.2430E-3,3.60000,,Vertical Units,Volts,,-1.2430E-3,6.80000,
Vertical Scale,2.0000,,-1.2420E-3,-3.52000,,Vertical Scale,2.0000,,-1.2420E-3,-3.52000,,Vertical Scale,2.0000,,-1.2420E-3,3.60000,,Vertical Scale,5.00000,,-1.2420E-3,6.80000,
Vertical Offset,0,,-1.2410E-3,-3.44000,,Vertical Offset,0,,-1.2410E-3,-3.52000,,Vertical Offset,0,,-1.2410E-3,3.60000,,Vertical Offset,0,,-1.2410E-3,6.80000,
Horizontal Units,s,,-1.2400E-3,-3.44000,,Horizontal Units,s,,-1.2400E-3,-3.52000,,Horizontal Units,s,,-1.2400E-3,3.52000,,Horizontal Units,s,,-1.2400E-3,6.80000,
Horizontal Scale,250.00000E-6,,-1.2390E-3,-3.36000,,Horizontal Scale,250.00000E-6,,-1.2390E-3,-3.52000,,Horizontal Scale,250.00000E-6,,-1.2390E-3,3.52000,,Horizontal Scale,250.00000E-6,,-1.2390E-3,7.00000,
Pt Fmt,Y,,-1.2380E-3,-3.36000,,Pt Fmt,Y,,-1.2380E-3,-3.52000,,Pt Fmt,Y,,-1.2380E-3,3.60000,,Pt Fmt,Y,,-1.2380E-3,6.80000,
Yzero,0.0,,-1.2370E-3,-3.44000,,Yzero,0.0,,-1.2370E-3,-3.44000,,Yzero,0.0,,-1.2370E-3,3.52000,,Yzero,-3.44000,,-1.2370E-3,7.00000,
Probe Atten,1.000,,-1.2360E-3,-3.36000,,Probe Atten,1.000,,-1.2360E-3,-3.44000,,Probe Atten,1.000,,-1.2360E-3,3.44000,,Probe Atten,1.000,,-1.2360E-3,7.00000,
,,,-1.2350E-3,-3.28000,,,,,-1.2350E-3,-3.36000,,,,,-1.2350E-3,3.52000,,,,,-1.2350E-3,7.00000,
Note,TDS 224 - 4:17:01 PM   11/13/2015,,-1.2340E-3,-3.36000,,Note,TDS 224 - 4:17:01 PM   11/13/2015,,-1.2340E-3,-3.36000,,Note,TDS 224 - 4:17:01 PM   11/13/2015,,-1.2340E-3,3.44000,,Note,TDS 224 - 4:17:01 PM   11/13/2015,,-1.2340E-3,7.00000,
,,,-1.2330E-3,-3.28000,,,,,-1.2330E-3,-3.44000,,,,,-1.2330E-3,3.44000,,,,,-1.2330E-3,7.00000,
,,,-1.2320E-3,-3.28000,,,,,-1.2320E-3,-3.44000,,,,,-1.2320E-3,3.44000,,,,,-1.2320E-3,7.00000,
,,,-1.2310E-3,-3.28000,,,,,-1.2310E-3,-3.36000,,,,,-1.2310E-3,3.36000,,,,,-1.2310E-3,7.00000,
,,,-1.2300E-3,-3.28000,,,,,-1.2300E-3,-3.28000,,,,,-1.2300E-3,3.44000,,,,,-1.2300E-3,7.00000,
,,,-1.2290E-3,-3.28000,,,,,-1.2290E-3,-3.28000,,,,,-1.2290E-3,3.36000,,,,,-1.2290E-3,7.20000,
,,,-1.2280E-3,-3.28000,,,,,-1.2280E-3,-3.36000,,,,,-1.2280E-3,3.36000,,,,,-1.2280E-3,7.00000,
,,,-1.2270E-3,-3.20000,,,,,-1.2270E-3,-3.28000,,,,,-1.2270E-3,3.36000,,,,,-1.2270E-3,7.20000,
,,,-1.2260E-3,-3.20000,,,,,-1.2260E-3,-3.28000,,,,,-1.2260E-3,3.36000,,,,,-1.2260E-3,7.20000,
,,,-1.2250E-3,-3.28000,,,,,-1.2250E-3,-3.20000,,,,,-1.2250E-3,3.28000,,,,,-1.2250E-3,7.20000,
,,,-1.2240E-3,-3.20000,,,,,-1.2240E-3,-3.20000,,,,,-1.2240E-3,3.28000,,,,,-1.2240E-3,7.20000,
,,,-1.2230E-3,-3.12000,,,,,-1.2230E-3,-3.20000,,,,,-1.2230E-3,3.28000,,,,,-1.2230E-3,7.20000,
,,,-1.2220E-3,-3.12000,,,,,-1.2220E-3,-3.20000,,,,,-1.2220E-3,3.28000,,,,,-1.2220E-3,7.400000,
,,,-1.2210E-3,-3.12000,,,,,-1.2210E-3,-3.12000,,,,,-1.2210E-3,3.20000,,,,,-1.2210E-3,7.400000,
,,,-1.2200E-3,-3.12000,,,,,-1.2200E-3,-3.12000,,,,,-1.2200E-3,3.20000,,,,,-1.2200E-3,7.400000,
,,,-1.2190E-3,-3.12000,,,,,-1.2190E-3,-3.12000,,,,,-1.2190E-3,3.20000,,,,,-1.2190E-3,7.400000,
,,,-1.2180E-3,-3.04000,,,,,-1.2180E-3,-3.04000,,,,,-1.2180E-3,3.20000,,,,,-1.2180E-3,7.400000,
,,,-1.2170E-3,-3.04000,,,,,-1.2170E-3,-3.12000,,,,,-1.2170E-3,3.12000,,,,,-1.2170E-3,7.400000,
,,,-1.2160E-3,-3.04000,,,,,-1.2160E-3,-3.04000,,,,,-1.2160E-3,3.20000,,,,,-1.2160E-3,7.600000,
,,,-1.2150E-3,-3.04000,,,,,-1.2150E-3,-3.04000,,,,,-1.2150E-3,3.12000,,,,,-1.2150E-3,7.600000,
,,,-1.2140E-3,-2.96000,,,,,-1.2140E-3,-3.04000,,,,,-1.2140E-3,3.04000,,,,,-1.2140E-3,7.600000,
,,,-1.2130E-3,-3.04000,,,,,-1.2130E-3,-3.04000,,,,,-1.2130E-3,3.12000,,,,,-1.2130E-3,7.600000,
,,,-1.2120E-3,-2.96000,,,,,-1.2120E-3,-3.04000,,,,,-1.2120E-3,3.04000,,,,,-1.2120E-3,7.600000,
,,,-1.2110E-3,-2.96000,,,,,-1.2110E-3,-2.96000,,,,,-1.2110E-3,3.12000,,,,,-1.2110E-3,7.600000,
,,,-1.2100E-3,-2.88000,,,,,-1.2100E-3,-2.96000,,,,,-1.2100E-3,3.04000,,,,,-1.2100E-3,7.800000,
,,,-1.2090E-3,-2.88000,,,,,-1.2090E-3,-2.96000,,,,,-1.2090E-3,3.04000,,,,,-1.2090E-3,7.800000,
,,,-1.2080E-3,-2.88000,,,,,-1.2080E-3,-2.96000,,,,,-1.2080E-3,3.04000,,,,,-1.2080E-3,7.800000,
,,,-1.2070E-3,-2.88000,,,,,-1.2070E-3,-2.96000,,,,,-1.2070E-3,2.96000,,,,,-1.2070E-3,7.800000,
,,,-1.2060E-3,-2.88000,,,,,-1.2060E-3,-2.96000,,,,,-1.2060E-3,2.96000,,,,,-1.2060E-3,7.800000,
,,,-1.2050E-3,-2.88000,,,,,-1.2050E-3,-2.88000,,,,,-1.2050E-3,2.96000,,,,,-1.2050E-3,7.800000,
,,,-1.2040E-3,-2.80000,,,,,-1.2040E-3,-2.88000,,,,,-1.2040E-3,2.88000,,,,,-1.2040E-3,7.800000,
,,,-1.2030E-3,-2.80000,,,,,-1.2030E-3,-2.80000,,,,,-1.2030E-3,2.96000,,,,,-1.2030E-3,8.000000,
,,,-1.2020E-3,-2.80000,,,,,-1.2020E-3,-2.80000,,,,,-1.2020E-3,2.88000,,,,,-1.2020E-3,8.000000,
,,,-1.2010E-3,-2.72000,,,,,-1.2010E-3,-2.80000,,,,,-1.2010E-3,2.88000,,,,,-1.2010E-3,8.000000,
,,,-1.2000E-3,-2.72000,,,,,-1.2000E-3,-2.80000,,,,,-1.2000E-3,2.88000,,,,,-1.2000E-3,8.000000,
,,,-1.1990E-3,-2.72000,,,,,-1.1990E-3,-2.80000,,,,,-1.1990E-3,2.88000,,,,,-1.1990E-3,8.000000,
,,,-1.1980E-3,-2.72000,,,,,-1.1980E-3,-2.80000,,,,,-1.1980E-3,2.80000,,,,,-1.1980E-3,8.200000,
,,,-1.1970E-3,-2.72000,,,,,-1.1970E-3,-2.72000,,,,,-1.1970E-3,2.80000,,,,,-1.1970E-3,8.200000,
,,,-1.1960E-3,-2.6400,,,,,-1.1960E-3,-2.72000,,,,,-1.1960E-3,2.80000,,,,,-1.1960E-3,8.200000,
,,,-1.1950E-3,-2.72000,,,,,-1.1950E-3,-2.72000,,,,,-1.1950E-3,2.80000,,,,,-1.1950E-3,8.200000,
,,,-1.1940E-3,-2.6400,,,,,-1.1940E-3,-2.72000,,,,,-1.1940E-3,2.80000,,,,,-1.1940E-3,8.200000,
,,,-1.1930E-3,-2.6400,,,,,-1.1930E-3,-2.72000,,,,,-1.1930E-3,2.80000,,,,,-1.1930E-3,8.200000,
,,,-1.1920E-3,-2.5600,,,,,-1.1920E-3,-2.6400,,,,,-1.1920E-3,2.72000,,,,,-1.1920E-3,8.200000,
,,,-1.1910E-3,-2.6400,,,,,-1.1910E-3,-2.72000,,,,,-1.1910E-3,2.72000,,,,,-1.1910E-3,8.400001,
