Record Length,2500,Points,-1.2500E-3,-8.400001,,Record Length,2500,Points,-1.2500E-3,-8.600000,,Record Length,2500,Points,-1.2500E-3,8.800000,,Record Length,2500,Points,-1.2500E-3,11.6800,
Sample Interval,1.000E-6,s,-1.2490E-3,-8.600000,,Sample Interval,1.000E-6,s,-1.2490E-3,-8.600000,,Sample Interval,1.000E-6,s,-1.2490E-3,8.800000,,Sample Interval,1.000E-6,s,-1.2490E-3,11.6800,
Trigger Point,1.2500E3,Samples,-1.2480E-3,-8.400001,,Trigger Point,1.2500E3,Samples,-1.2480E-3,-8.400001,,Trigger Point,1.2500E3,Samples,-1.2480E-3,8.800000,,Trigger Point,1.2500E3,Samples,-1.2480E-3,11.6800,
,,,-1.2470E-3,-8.400001,,,,,-1.2470E-3,-8.400001,,,,,-1.2470E-3,8.800000,,,,,-1.2470E-3,11.6800,
,,,-1.2460E-3,-8.400001,,,,,-1.2460E-3,-8.400001,,,,,-1.2460E-3,8.800000,,,,,-1.2460E-3,11.7200,
,,,-1.2450E-3,-8.200000,,,,,-1.2450E-3,-8.400001,,,,,-1.2450E-3,8.600000,,,,,-1.2450E-3,11.7200,
Source,CH1,,-1.2440E-3,-8.200000,,Source,CH2,,-1.2440E-3,-8.400001,,Source,CH3,,-1.2440E-3,8.600000,,Source,CH4,,-1.2440E-3,11.7200,
Vertical Units,Volts,,-1.2430E-3,-8.200000,,Vertical Units,Volts,,-1.2430E-3,-8.200000,,Vertical Units,Volts,,-1.2430E-3,8.600000,,Vertical Units,Volts,,-1.2430E-3,11.6800,
Vertical Scale,5.00000,,-1.2420E-3,-8.000000,,Vertical Scale,5.00000,,-1.2420E-3,-8.200000,,Vertical Scale,5.00000,,-1.2420E-3,8.600000,,Vertical Scale,1.000,,-1.2420E-3,11.7200,
Vertical Offset,0,,-1.2410E-3,-8.200000,,Vertical Offset,0,,-1.2410E-3,-8.400001,,Vertical Offset,0,,-1.2410E-3,8.600000,,Vertical Offset,0,,-1.2410E-3,11.7200,
Horizontal Units,s,,-1.2400E-3,-8.200000,,Horizontal Units,s,,-1.2400E-3,-8.200000,,Horizontal Units,s,,-1.2400E-3,8.400001,,Horizontal Units,s,,-1.2400E-3,11.7200,
Horizontal Scale,250.00000E-6,,-1.2390E-3,-8.000000,,Horizontal Scale,250.00000E-6,,-1.2390E-3,-8.200000,,Horizontal Scale,250.00000E-6,,-1.2390E-3,8.400001,,Horizontal Scale,250.00000E-6,,-1.2390E-3,11.7200,
