Record Length,2500,Points,-1.2500E-3,-5.12000,,Record Length,2500,Points,-1.2500E-3,4.96000,,Record Length,2500,Points,-1.2500E-3,1.1600,
Sample Interval,1.000E-6,s,-1.2490E-3,-5.04000,,Sample Interval,1.000E-6,s,-1.2490E-3,4.96000,,Sample Interval,1.000E-6,s,-1.2490E-3,1.1600,
Trigger Point,1.2500E3,Samples,-1.2480E-3,-5.12000,,Trigger Point,1.2500E3,Samples,-1.2480E-3,5.04000,,Trigger Point,1.2500E3,Samples,-1.2480E-3,1.1600,
,,,-1.2470E-3,-5.12000,,,,,-1.2470E-3,5.04000,,,,,-1.2470E-3,1.1600,
,,,-1.2460E-3,-5.12000,,,,,-1.2460E-3,5.04000,,,,,-1.2460E-3,1.1600,
,,,-1.2450E-3,-5.04000,,,,,-1.2450E-3,5.04000,,,,,-1.2450E-3,1.1600,
Source,CH2,,-1.2440E-3,-5.04000,,Source,CH3,,-1.2440E-3,5.04000,,Source,CH4,,-1.2440E-3,1.1600,
Vertical Units,Volts,,-1.2430E-3,-5.04000,,Vertical Units,Volts,,-1.2430E-3,5.04000,,Vertical Units,Volts,,-1.2430E-3,1.1600,
Vertical Scale,2.0000,,-1.2420E-3,-5.04000,,Vertical Scale,2.0000,,-1.2420E-3,5.12000,,Vertical Scale,499.999989E-3,,-1.2420E-3,1.1600,
Vertical Offset,0,,-1.2410E-3,-5.04000,,Vertical Offset,0,,-1.2410E-3,5.12000,,Vertical Offset,0,,-1.2410E-3,1.1600,
Horizontal Units,s,,-1.2400E-3,-5.04000,,Horizontal Units,s,,-1.2400E-3,5.12000,,Horizontal Units,s,,-1.2400E-3,1.1600,
Horizontal Scale,250.00000E-6,,-1.2390E-3,-5.04000,,Horizontal Scale,250.00000E-6,,-1.2390E-3,5.04000,,Horizontal Scale,250.00000E-6,,-1.2390E-3,1.1600,
Pt Fmt,Y,,-1.2380E-3,-5.04000,,Pt Fmt,Y,,-1.2380E-3,5.12000,,Pt Fmt,Y,,-1.2380E-3,1.1600,
