,,,-1.2250E-3,-488.000035E-3,,,,,-1.2250E-3,-488.000035E-3,,,,,-1.2250E-3,496.000022E-3,,,,,-1.2250E-3,1.3120,
,,,-1.2240E-3,-488.000035E-3,,,,,-1.2240E-3,-488.000035E-3,,,,,-1.2240E-3,496.000022E-3,,,,,-1.2240E-3,1.3120,
,,,-1.2230E-3,-480.000019E-3,,,,,-1.2230E-3,-480.000019E-3,,,,,-1.2230E-3,496.000022E-3,,,,,-1.2230E-3,1.3040,
,,,-1.2220E-3,-480.000019E-3,,,,,-1.2220E-3,-480.000019E-3,,,,,-1.2220E-3,488.000035E-3,,,,,-1.2220E-3,1.3120,
,,,-1.2210E-3,-480.000019E-3,,,,,-1.2210E-3,-480.000019E-3,,,,,-1.2210E-3,488.000035E-3,,,,,-1.2210E-3,1.3040,
,,,-1.2200E-3,-472.000033E-3,,,,,-1.2200E-3,-480.000019E-3,,,,,-1.2200E-3,488.000035E-3,,,,,-1.2200E-3,1.3040,
,,,-1.2190E-3,-472.000033E-3,,,,,-1.2190E-3,-480.000019E-3,,,,,-1.2190E-3,480.000019E-3,,,,,-1.2190E-3,1.3040,
,,,-1.2180E-3,-472.000033E-3,,,,,-1.2180E-3,-480.000019E-3,,,,,-1.2180E-3,480.000019E-3,,,,,-1.2180E-3,1.2960,
,,,-1.2170E-3,-472.000033E-3,,,,,-1.2170E-3,-472.000033E-3,,,,,-1.2170E-3,472.000033E-3,,,,,-1.2170E-3,1.2960,
,,,-1.2160E-3,-464.000016E-3,,,,,-1.2160E-3,-472.000033E-3,,,,,-1.2160E-3,472.000033E-3,,,,,-1.2160E-3,1.2960,
,,,-1.2150E-3,-464.000016E-3,,,,,-1.2150E-3,-464.000016E-3,,,,,-1.2150E-3,472.000033E-3,,,,,-1.2150E-3,1.2960,
,,,-1.2140E-3,-456.000030E-3,,,,,-1.2140E-3,-464.000016E-3,,,,,-1.2140E-3,464.000016E-3,,,,,-1.2140E-3,1.2880,
,,,-1.2130E-3,-456.000030E-3,,,,,-1.2130E-3,-464.000016E-3,,,,,-1.2130E-3,464.000016E-3,,,,,-1.2130E-3,1.2880,
,,,-1.2120E-3,-456.000030E-3,,,,,-1.2120E-3,-456.000030E-3,,,,,-1.2120E-3,464.000016E-3,,,,,-1.2120E-3,1.2880,
,,,-1.2110E-3,-448.000014E-3,,,,,-1.2110E-3,-456.000030E-3,,,,,-1.2110E-3,464.000016E-3,,,,,-1.2110E-3,1.2880,
,,,-1.2100E-3,-448.000014E-3,,,,,-1.2100E-3,-456.000030E-3,,,,,-1.2100E-3,456.000030E-3,,,,,-1.2100E-3,1.2880,
,,,-1.2090E-3,-448.000014E-3,,,,,-1.2090E-3,-448.000014E-3,,,,,-1.2090E-3,456.000030E-3,,,,,-1.2090E-3,1.2800,
,,,-1.2080E-3,-448.000014E-3,,,,,-1.2080E-3,-448.000014E-3,,,,,-1.2080E-3,456.000030E-3,,,,,-1.2080E-3,1.2800,
,,,-1.2070E-3,-440.000027E-3,,,,,-1.2070E-3,-440.000027E-3,,,,,-1.2070E-3,448.000014E-3,,,,,-1.2070E-3,1.2800,
,,,-1.2060E-3,-440.000027E-3,,,,,-1.2060E-3,-448.000014E-3,,,,,-1.2060E-3,448.000014E-3,,,,,-1.2060E-3,1.2800,
,,,-1.2050E-3,-440.000027E-3,,,,,-1.2050E-3,-440.000027E-3,,,,,-1.2050E-3,440.000027E-3,,,,,-1.2050E-3,1.2720,
,,,-1.2040E-3,-440.000027E-3,,,,,-1.2040E-3,-440.000027E-3,,,,,-1.2040E-3,448.000014E-3,,,,,-1.2040E-3,1.2720,
,,,-1.2030E-3,-432.000011E-3,,,,,-1.2030E-3,-432.000011E-3,,,,,-1.2030E-3,440.000027E-3,,,,,-1.2030E-3,1.2720,
,,,-1.2020E-3,-440.000027E-3,,,,,-1.2020E-3,-432.000011E-3,,,,,-1.2020E-3,440.000027E-3,,,,,-1.2020E-3,1.2720,
,,,-1.2010E-3,-432.000011E-3,,,,,-1.2010E-3,-432.000011E-3,,,,,-1.2010E-3,440.000027E-3,,,,,-1.2010E-3,1.2720,
,,,-1.2000E-3,-424.000025E-3,,,,,-1.2000E-3,-432.000011E-3,,,,,-1.2000E-3,440.000027E-3,,,,,-1.2000E-3,1.2640,
,,,-1.1990E-3,-424.000025E-3,,,,,-1.1990E-3,-424.000025E-3,,,,,-1.1990E-3,432.000011E-3,,,,,-1.1990E-3,1.2640,
,,,-1.1980E-3,-416.000009E-3,,,,,-1.1980E-3,-424.000025E-3,,,,,-1.1980E-3,432.000011E-3,,,,,-1.1980E-3,1.2640,
,,,-1.1970E-3,-416.000009E-3,,,,,-1.1970E-3,-424.000025E-3,,,,,-1.1970E-3,424.000025E-3,,,,,-1.1970E-3,1.2640,
,,,-1.1960E-3,-416.000009E-3,,,,,-1.1960E-3,-416.000009E-3,,,,,-1.1960E-3,424.000025E-3,,,,,-1.1960E-3,1.2640,
,,,-1.1950E-3,-416.000009E-3,,,,,-1.1950E-3,-424.000025E-3,,,,,-1.1950E-3,424.000025E-3,,,,,-1.1950E-3,1.2560,
,,,-1.1940E-3,-416.000009E-3,,,,,-1.1940E-3,-416.000009E-3,,,,,-1.1940E-3,424.000025E-3,,,,,-1.1940E-3,1.2560,
,,,-1.1930E-3,-408.000022E-3,,,,,-1.1930E-3,-416.000009E-3,,,,,-1.1930E-3,416.000009E-3,,,,,-1.1930E-3,1.2560,
,,,-1.1920E-3,-408.000022E-3,,,,,-1.1920E-3,-416.000009E-3,,,,,-1.1920E-3,408.000022E-3,,,,,-1.1920E-3,1.2560,
,,,-1.1910E-3,-408.000022E-3,,,,,-1.1910E-3,-408.000022E-3,,,,,-1.1910E-3,408.000022E-3,,,,,-1.1910E-3,1.2480,
,,,-1.1900E-3,-400.00001E-3,,,,,-1.1900E-3,-408.000022E-3,,,,,-1.1900E-3,408.000022E-3,,,,,-1.1900E-3,1.2480,
,,,-1.1890E-3,-400.00001E-3,,,,,-1.1890E-3,-400.00001E-3,,,,,-1.1890E-3,408.000022E-3,,,,,-1.1890E-3,1.2400,
,,,-1.1880E-3,-400.00001E-3,,,,,-1.1880E-3,-400.00001E-3,,,,,-1.1880E-3,400.00001E-3,,,,,-1.1880E-3,1.2400,
,,,-1.1870E-3,-392.00002E-3,,,,,-1.1870E-3,-400.00001E-3,,,,,-1.1870E-3,400.00001E-3,,,,,-1.1870E-3,1.2400,
,,,-1.1860E-3,-392.00002E-3,,,,,-1.1860E-3,-392.00002E-3,,,,,-1.1860E-3,400.00001E-3,,,,,-1.1860E-3,1.2400,
,,,-1.1850E-3,-392.00002E-3,,,,,-1.1850E-3,-392.00002E-3,,,,,-1.1850E-3,400.00001E-3,,,,,-1.1850E-3,1.2400,
,,,-1.1840E-3,-392.00002E-3,,,,,-1.1840E-3,-392.00002E-3,,,,,-1.1840E-3,400.00001E-3,,,,,-1.1840E-3,1.2400,
,,,-1.1830E-3,-384.00000E-3,,,,,-1.1830E-3,-384.00000E-3,,,,,-1.1830E-3,392.00002E-3,,,,,-1.1830E-3,1.2400,
,,,-1.1820E-3,-384.00000E-3,,,,,-1.1820E-3,-384.00000E-3,,,,,-1.1820E-3,392.00002E-3,,,,,-1.1820E-3,1.2400,
,,,-1.1810E-3,-384.00000E-3,,,,,-1.1810E-3,-384.00000E-3,,,,,-1.1810E-3,392.00002E-3,,,,,-1.1810E-3,1.2400,
,,,-1.1800E-3,-376.00002E-3,,,,,-1.1800E-3,-384.00000E-3,,,,,-1.1800E-3,384.00000E-3,,,,,-1.1800E-3,1.2320,
,,,-1.1790E-3,-376.00002E-3,,,,,-1.1790E-3,-384.00000E-3,,,,,-1.1790E-3,384.00000E-3,,,,,-1.1790E-3,1.2240,
,,,-1.1780E-3,-376.00002E-3,,,,,-1.1780E-3,-376.00002E-3,,,,,-1.1780E-3,376.00002E-3,,,,,-1.1780E-3,1.2240,
,,,-1.1770E-3,-376.00002E-3,,,,,-1.1770E-3,-376.00002E-3,,,,,-1.1770E-3,376.00002E-3,,,,,-1.1770E-3,1.2240,
,,,-1.1760E-3,-368.00003E-3,,,,,-1.1760E-3,-368.00003E-3,,,,,-1.1760E-3,376.00002E-3,,,,,-1.1760E-3,1.2240,
,,,-1.1750E-3,-368.00003E-3,,,,,-1.1750E-3,-368.00003E-3,,,,,-1.1750E-3,368.00003E-3,,,,,-1.1750E-3,1.2240,
,,,-1.1740E-3,-360.00001E-3,,,,,-1.1740E-3,-368.00003E-3,,,,,-1.1740E-3,368.00003E-3,,,,,-1.1740E-3,1.2160,
,,,-1.1730E-3,-360.00001E-3,,,,,-1.1730E-3,-368.00003E-3,,,,,-1.1730E-3,368.00003E-3,,,,,-1.1730E-3,1.2240,
,,,-1.1720E-3,-360.00001E-3,,,,,-1.1720E-3,-360.00001E-3,,,,,-1.1720E-3,368.00003E-3,,,,,-1.1720E-3,1.2240,
,,,-1.1710E-3,-360.00001E-3,,,,,-1.1710E-3,-360.00001E-3,,,,,-1.1710E-3,360.00001E-3,,,,,-1.1710E-3,1.2160,
,,,-1.1700E-3,-352.00003E-3,,,,,-1.1700E-3,-360.00001E-3,,,,,-1.1700E-3,360.00001E-3,,,,,-1.1700E-3,1.2160,
,,,-1.1690E-3,-352.00003E-3,,,,,-1.1690E-3,-352.00003E-3,,,,,-1.1690E-3,360.00001E-3,,,,,-1.1690E-3,1.2160,
,,,-1.1680E-3,-344.00001E-3,,,,,-1.1680E-3,-352.00003E-3,,,,,-1.1680E-3,360.00001E-3,,,,,-1.1680E-3,1.2080,
,,,-1.1670E-3,-352.00003E-3,,,,,-1.1670E-3,-352.00003E-3,,,,,-1.1670E-3,352.00003E-3,,,,,-1.1670E-3,1.2160,
,,,-1.1660E-3,-344.00001E-3,,,,,-1.1660E-3,-344.00001E-3,,,,,-1.1660E-3,352.00003E-3,,,,,-1.1660E-3,1.2000,
,,,-1.1650E-3,-336.00003E-3,,,,,-1.1650E-3,-352.00003E-3,,,,,-1.1650E-3,344.00001E-3,,,,,-1.1650E-3,1.2080,
,,,-1.1640E-3,-336.00003E-3,,,,,-1.1640E-3,-344.00001E-3,,,,,-1.1640E-3,344.00001E-3,,,,,-1.1640E-3,1.2000,
,,,-1.1630E-3,-336.00003E-3,,,,,-1.1630E-3,-344.00001E-3,,,,,-1.1630E-3,344.00001E-3,,,,,-1.1630E-3,1.2080,
,,,-1.1620E-3,-336.00003E-3,,,,,-1.1620E-3,-336.00003E-3,,,,,-1.1620E-3,344.00001E-3,,,,,-1.1620E-3,1.2080,
,,,-1.1610E-3,-336.00003E-3,,,,,-1.1610E-3,-336.00003E-3,,,,,-1.1610E-3,344.00001E-3,,,,,-1.1610E-3,1.2000,
,,,-1.1600E-3,-328.00001E-3,,,,,-1.1600E-3,-336.00003E-3,,,,,-1.1600E-3,336.00003E-3,,,,,-1.1600E-3,1.2000,
,,,-1.1590E-3,-328.00001E-3,,,,,-1.1590E-3,-336.00003E-3,,,,,-1.1590E-3,336.00003E-3,,,,,-1.1590E-3,1.1920,
,,,-1.1580E-3,-320.00002E-3,,,,,-1.1580E-3,-328.00001E-3,,,,,-1.1580E-3,328.00001E-3,,,,,-1.1580E-3,1.2000,
,,,-1.1570E-3,-320.00002E-3,,,,,-1.1570E-3,-328.00001E-3,,,,,-1.1570E-3,328.00001E-3,,,,,-1.1570E-3,1.1920,
,,,-1.1560E-3,-320.00002E-3,,,,,-1.1560E-3,-328.00001E-3,,,,,-1.1560E-3,328.00001E-3,,,,,-1.1560E-3,1.1920,
,,,-1.1550E-3,-320.00002E-3,,,,,-1.1550E-3,-320.00002E-3,,,,,-1.1550E-3,320.00002E-3,,,,,-1.1550E-3,1.1920,
,,,-1.1540E-3,-312.00001E-3,,,,,-1.1540E-3,-320.00002E-3,,,,,-1.1540E-3,320.00002E-3,,,,,-1.1540E-3,1.1920,
,,,-1.1530E-3,-312.00001E-3,,,,,-1.1530E-3,-320.00002E-3,,,,,-1.1530E-3,312.00001E-3,,,,,-1.1530E-3,1.1840,
,,,-1.1520E-3,-312.00001E-3,,,,,-1.1520E-3,-312.00001E-3,,,,,-1.1520E-3,320.00002E-3,,,,,-1.1520E-3,1.1920,
,,,-1.1510E-3,-312.00001E-3,,,,,-1.1510E-3,-312.00001E-3,,,,,-1.1510E-3,312.00001E-3,,,,,-1.1510E-3,1.1920,
,,,-1.1500E-3,-312.00001E-3,,,,,-1.1500E-3,-304.00002E-3,,,,,-1.1500E-3,312.00001E-3,,,,,-1.1500E-3,1.1840,
,,,-1.1490E-3,-304.00002E-3,,,,,-1.1490E-3,-304.00002E-3,,,,,-1.1490E-3,312.00001E-3,,,,,-1.1490E-3,1.1840,
,,,-1.1480E-3,-296.00000E-3,,,,,-1.1480E-3,-304.00002E-3,,,,,-1.1480E-3,312.00001E-3,,,,,-1.1480E-3,1.1840,
,,,-1.1470E-3,-296.00000E-3,,,,,-1.1470E-3,-296.00000E-3,,,,,-1.1470E-3,304.00002E-3,,,,,-1.1470E-3,1.1840,
,,,-1.1460E-3,-288.00002E-3,,,,,-1.1460E-3,-296.00000E-3,,,,,-1.1460E-3,304.00002E-3,,,,,-1.1460E-3,1.1840,
,,,-1.1450E-3,-296.00000E-3,,,,,-1.1450E-3,-296.00000E-3,,,,,-1.1450E-3,304.00002E-3,,,,,-1.1450E-3,1.1840,
,,,-1.1440E-3,-296.00000E-3,,,,,-1.1440E-3,-296.00000E-3,,,,,-1.1440E-3,296.00000E-3,,,,,-1.1440E-3,1.1840,
,,,-1.1430E-3,-288.00002E-3,,,,,-1.1430E-3,-288.00002E-3,,,,,-1.1430E-3,288.00002E-3,,,,,-1.1430E-3,1.1760,
,,,-1.1420E-3,-288.00002E-3,,,,,-1.1420E-3,-288.00002E-3,,,,,-1.1420E-3,296.00000E-3,,,,,-1.1420E-3,1.1760,
,,,-1.1410E-3,-288.00002E-3,,,,,-1.1410E-3,-288.00002E-3,,,,,-1.1410E-3,296.00000E-3,,,,,-1.1410E-3,1.1760,
,,,-1.1400E-3,-288.00002E-3,,,,,-1.1400E-3,-280.00000E-3,,,,,-1.1400E-3,288.00002E-3,,,,,-1.1400E-3,1.1760,
,,,-1.1390E-3,-280.00000E-3,,,,,-1.1390E-3,-280.00000E-3,,,,,-1.1390E-3,280.00000E-3,,,,,-1.1390E-3,1.1760,
,,,-1.1380E-3,-272.00001E-3,,,,,-1.1380E-3,-288.00002E-3,,,,,-1.1380E-3,280.00000E-3,,,,,-1.1380E-3,1.1760,
,,,-1.1370E-3,-272.00001E-3,,,,,-1.1370E-3,-280.00000E-3,,,,,-1.1370E-3,272.00001E-3,,,,,-1.1370E-3,1.1760,
,,,-1.1360E-3,-272.00001E-3,,,,,-1.1360E-3,-280.00000E-3,,,,,-1.1360E-3,272.00001E-3,,,,,-1.1360E-3,1.1680,
,,,-1.1350E-3,-272.00001E-3,,,,,-1.1350E-3,-272.00001E-3,,,,,-1.1350E-3,280.00000E-3,,,,,-1.1350E-3,1.1680,
,,,-1.1340E-3,-264.00000E-3,,,,,-1.1340E-3,-264.00000E-3,,,,,-1.1340E-3,280.00000E-3,,,,,-1.1340E-3,1.1680,
,,,-1.1330E-3,-264.00000E-3,,,,,-1.1330E-3,-264.00000E-3,,,,,-1.1330E-3,272.00001E-3,,,,,-1.1330E-3,1.1680,
,,,-1.1320E-3,-264.00000E-3,,,,,-1.1320E-3,-264.00000E-3,,,,,-1.1320E-3,272.00001E-3,,,,,-1.1320E-3,1.1760,
,,,-1.1310E-3,-256.00001E-3,,,,,-1.1310E-3,-264.00000E-3,,,,,-1.1310E-3,264.00000E-3,,,,,-1.1310E-3,1.1680,
,,,-1.1300E-3,-256.00001E-3,,,,,-1.1300E-3,-256.00001E-3,,,,,-1.1300E-3,264.00000E-3,,,,,-1.1300E-3,1.1680,
,,,-1.1290E-3,-256.00001E-3,,,,,-1.1290E-3,-256.00001E-3,,,,,-1.1290E-3,264.00000E-3,,,,,-1.1290E-3,1.1680,
,,,-1.1280E-3,-248.00001E-3,,,,,-1.1280E-3,-256.00001E-3,,,,,-1.1280E-3,256.00001E-3,,,,,-1.1280E-3,1.1680,
,,,-1.1270E-3,-248.00001E-3,,,,,-1.1270E-3,-256.00001E-3,,,,,-1.1270E-3,256.00001E-3,,,,,-1.1270E-3,1.1680,
,,,-1.1260E-3,-248.00001E-3,,,,,-1.1260E-3,-256.00001E-3,,,,,-1.1260E-3,256.00001E-3,,,,,-1.1260E-3,1.1680,
,,,-1.1250E-3,-248.00001E-3,,,,,-1.1250E-3,-248.00001E-3,,,,,-1.1250E-3,256.00001E-3,,,,,-1.1250E-3,1.1680,
,,,-1.1240E-3,-248.00001E-3,,,,,-1.1240E-3,-248.00001E-3,,,,,-1.1240E-3,256.00001E-3,,,,,-1.1240E-3,1.1600,
,,,-1.1230E-3,-248.00001E-3,,,,,-1.1230E-3,-240.00001E-3,,,,,-1.1230E-3,248.00001E-3,,,,,-1.1230E-3,1.1680,
,,,-1.1220E-3,-240.00001E-3,,,,,-1.1220E-3,-240.00001E-3,,,,,-1.1220E-3,240.00001E-3,,,,,-1.1220E-3,1.1600,
,,,-1.1210E-3,-240.00001E-3,,,,,-1.1210E-3,-240.00001E-3,,,,,-1.1210E-3,240.00001E-3,,,,,-1.1210E-3,1.1600,
,,,-1.1200E-3,-232.00001E-3,,,,,-1.1200E-3,-240.00001E-3,,,,,-1.1200E-3,240.00001E-3,,,,,-1.1200E-3,1.1600,
,,,-1.1190E-3,-232.00001E-3,,,,,-1.1190E-3,-240.00001E-3,,,,,-1.1190E-3,232.00001E-3,,,,,-1.1190E-3,1.1600,
,,,-1.1180E-3,-232.00001E-3,,,,,-1.1180E-3,-232.00001E-3,,,,,-1.1180E-3,232.00001E-3,,,,,-1.1180E-3,1.1600,
,,,-1.1170E-3,-224.00001E-3,,,,,-1.1170E-3,-240.00001E-3,,,,,-1.1170E-3,232.00001E-3,,,,,-1.1170E-3,1.1520,
,,,-1.1160E-3,-224.00001E-3,,,,,-1.1160E-3,-224.00001E-3,,,,,-1.1160E-3,232.00001E-3,,,,,-1.1160E-3,1.1600,
,,,-1.1150E-3,-224.00001E-3,,,,,-1.1150E-3,-224.00001E-3,,,,,-1.1150E-3,224.00001E-3,,,,,-1.1150E-3,1.1600,
,,,-1.1140E-3,-216.00001E-3,,,,,-1.1140E-3,-224.00001E-3,,,,,-1.1140E-3,224.00001E-3,,,,,-1.1140E-3,1.1600,
,,,-1.1130E-3,-216.00001E-3,,,,,-1.1130E-3,-224.00001E-3,,,,,-1.1130E-3,224.00001E-3,,,,,-1.1130E-3,1.1520,
,,,-1.1120E-3,-216.00001E-3,,,,,-1.1120E-3,-208.00000E-3,,,,,-1.1120E-3,216.00001E-3,,,,,-1.1120E-3,1.1600,
,,,-1.1110E-3,-216.00001E-3,,,,,-1.1110E-3,-216.00001E-3,,,,,-1.1110E-3,216.00001E-3,,,,,-1.1110E-3,1.1600,
,,,-1.1100E-3,-208.00000E-3,,,,,-1.1100E-3,-208.00000E-3,,,,,-1.1100E-3,216.00001E-3,,,,,-1.1100E-3,1.1600,
,,,-1.1090E-3,-208.00000E-3,,,,,-1.1090E-3,-200.00000E-3,,,,,-1.1090E-3,216.00001E-3,,,,,-1.1090E-3,1.1600,
,,,-1.1080E-3,-200.00000E-3,,,,,-1.1080E-3,-208.00000E-3,,,,,-1.1080E-3,208.00000E-3,,,,,-1.1080E-3,1.1600,
,,,-1.1070E-3,-200.00000E-3,,,,,-1.1070E-3,-200.00000E-3,,,,,-1.1070E-3,208.00000E-3,,,,,-1.1070E-3,1.1600,
,,,-1.1060E-3,-200.00000E-3,,,,,-1.1060E-3,-200.00000E-3,,,,,-1.1060E-3,208.00000E-3,,,,,-1.1060E-3,1.1680,
,,,-1.1050E-3,-192.00000E-3,,,,,-1.1050E-3,-200.00000E-3,,,,,-1.1050E-3,200.00000E-3,,,,,-1.1050E-3,1.1600,
,,,-1.1040E-3,-192.00000E-3,,,,,-1.1040E-3,-200.00000E-3,,,,,-1.1040E-3,208.00000E-3,,,,,-1.1040E-3,1.1600,
,,,-1.1030E-3,-192.00000E-3,,,,,-1.1030E-3,-200.00000E-3,,,,,-1.1030E-3,200.00000E-3,,,,,-1.1030E-3,1.1600,
,,,-1.1020E-3,-192.00000E-3,,,,,-1.1020E-3,-192.00000E-3,,,,,-1.1020E-3,200.00000E-3,,,,,-1.1020E-3,1.1600,
,,,-1.1010E-3,-184.00002E-3,,,,,-1.1010E-3,-192.00000E-3,,,,,-1.1010E-3,200.00000E-3,,,,,-1.1010E-3,1.1600,
,,,-1.1000E-3,-184.00002E-3,,,,,-1.1000E-3,-192.00000E-3,,,,,-1.1000E-3,192.00000E-3,,,,,-1.1000E-3,1.1600,
,,,-1.0990E-3,-176.00001E-3,,,,,-1.0990E-3,-184.00002E-3,,,,,-1.0990E-3,184.00002E-3,,,,,-1.0990E-3,1.1520,
,,,-1.0980E-3,-176.00001E-3,,,,,-1.0980E-3,-184.00002E-3,,,,,-1.0980E-3,184.00002E-3,,,,,-1.0980E-3,1.1600,
,,,-1.0970E-3,-176.00001E-3,,,,,-1.0970E-3,-176.00001E-3,,,,,-1.0970E-3,184.00002E-3,,,,,-1.0970E-3,1.1520,
,,,-1.0960E-3,-176.00001E-3,,,,,-1.0960E-3,-176.00001E-3,,,,,-1.0960E-3,184.00002E-3,,,,,-1.0960E-3,1.1600,
,,,-1.0950E-3,-168.00001E-3,,,,,-1.0950E-3,-168.00001E-3,,,,,-1.0950E-3,184.00002E-3,,,,,-1.0950E-3,1.1520,
,,,-1.0940E-3,-168.00001E-3,,,,,-1.0940E-3,-176.00001E-3,,,,,-1.0940E-3,176.00001E-3,,,,,-1.0940E-3,1.1520,
,,,-1.0930E-3,-160.00001E-3,,,,,-1.0930E-3,-168.00001E-3,,,,,-1.0930E-3,176.00001E-3,,,,,-1.0930E-3,1.1600,
,,,-1.0920E-3,-168.00001E-3,,,,,-1.0920E-3,-168.00001E-3,,,,,-1.0920E-3,168.00001E-3,,,,,-1.0920E-3,1.1600,
,,,-1.0910E-3,-160.00001E-3,,,,,-1.0910E-3,-160.00001E-3,,,,,-1.0910E-3,168.00001E-3,,,,,-1.0910E-3,1.1520,
,,,-1.0900E-3,-160.00001E-3,,,,,-1.0900E-3,-160.00001E-3,,,,,-1.0900E-3,168.00001E-3,,,,,-1.0900E-3,1.1520,
