Record Length,2500,Points,-1.2500E-3,-5.12000,,Record Length,2500,Points,-1.2500E-3,-4.40000,,Record Length,2500,Points,-1.2500E-3,-1.000,
Sample Interval,1.000E-6,s,-1.2490E-3,-5.04000,,Sample Interval,1.000E-6,s,-1.2490E-3,-4.40000,,Sample Interval,1.000E-6,s,-1.2490E-3,-1.000,
Trigger Point,1.2500E3,Samples,-1.2480E-3,-5.12000,,Trigger Point,1.2500E3,Samples,-1.2480E-3,-4.32000,,Trigger Point,1.2500E3,Samples,-1.2480E-3,-979.999959E-3,
,,,-1.2470E-3,-5.12000,,,,,-1.2470E-3,-4.24000,,,,,-1.2470E-3,-979.999959E-3,
,,,-1.2460E-3,-5.04000,,,,,-1.2460E-3,-4.24000,,,,,-1.2460E-3,-959.999979E-3,
,,,-1.2450E-3,-5.04000,,,,,-1.2450E-3,-4.24000,,,,,-1.2450E-3,-959.999979E-3,
Source,CH2,,-1.2440E-3,-5.04000,,Source,CH3,,-1.2440E-3,-4.16000,,Source,CH4,,-1.2440E-3,-979.999959E-3,
Vertical Units,Volts,,-1.2430E-3,-5.04000,,Vertical Units,Volts,,-1.2430E-3,-4.16000,,Vertical Units,Volts,,-1.2430E-3,-959.999979E-3,
Vertical Scale,2.0000,,-1.2420E-3,-5.04000,,Vertical Scale,2.0000,,-1.2420E-3,-4.16000,,Vertical Scale,499.999989E-3,,-1.2420E-3,-939.999998E-3,
Vertical Offset,0,,-1.2410E-3,-5.04000,,Vertical Offset,0,,-1.2410E-3,-4.08000,,Vertical Offset,0,,-1.2410E-3,-939.999998E-3,
Horizontal Units,s,,-1.2400E-3,-5.04000,,Horizontal Units,s,,-1.2400E-3,-4.08000,,Horizontal Units,s,,-1.2400E-3,-899.999976E-3,
Horizontal Scale,250.00000E-6,,-1.2390E-3,-5.04000,,Horizontal Scale,250.00000E-6,,-1.2390E-3,-4.00000,,Horizontal Scale,250.00000E-6,,-1.2390E-3,-899.999976E-3,
Pt Fmt,Y,,-1.2380E-3,-5.04000,,Pt Fmt,Y,,-1.2380E-3,-4.00000,,Pt Fmt,Y,,-1.2380E-3,-919.999957E-3,
Yzero,0.0,,-1.2370E-3,-5.04000,,Yzero,0.0,,-1.2370E-3,-3.92000,,Yzero,0.0,,-1.2370E-3,-919.999957E-3,
Probe Atten,1.000,,-1.2360E-3,-5.04000,,Probe Atten,1.000,,-1.2360E-3,-3.84000,,Probe Atten,1.000,,-1.2360E-3,-899.999976E-3,
,,,-1.2350E-3,-4.96000,,,,,-1.2350E-3,-3.84000,,,,,-1.2350E-3,-879.999995E-3,
Note,TDS 224 - 10:12:48 PM   11/13/2015,,-1.2340E-3,-5.04000,,Note,TDS 224 - 10:12:48 PM   11/13/2015,,-1.2340E-3,-3.76000,,Note,TDS 224 - 10:12:48 PM   11/13/2015,,-1.2340E-3,-859.999955E-3,
,,,-1.2330E-3,-5.04000,,,,,-1.2330E-3,-3.76000,,,,,-1.2330E-3,-859.999955E-3,
,,,-1.2320E-3,-5.04000,,,,,-1.2320E-3,-3.76000,,,,,-1.2320E-3,-879.999995E-3,
