Record Length,2500,Points,-12.5000E-3,-2.3600,,Record Length,2500,Points,-12.5000E-3,-332.00002E-3,
Sample Interval,10.00000E-6,s,-12.4900E-3,-2.3200,,Sample Interval,10.00000E-6,s,-12.4900E-3,-324.00000E-3,
Trigger Point,1.2500E3,Samples,-12.4800E-3,-2.3600,,Trigger Point,1.2500E3,Samples,-12.4800E-3,-328.00001E-3,
,,,-12.4700E-3,-2.3200,,,,,-12.4700E-3,-324.00000E-3,
,,,-12.4600E-3,-2.3200,,,,,-12.4600E-3,-324.00000E-3,
,,,-12.4500E-3,-2.2800,,,,,-12.4500E-3,-320.00002E-3,
Source,CH2,,-12.4400E-3,-2.3200,,Source,CH3,,-12.4400E-3,-320.00002E-3,
Vertical Units,Volts,,-12.4300E-3,-2.2800,,Vertical Units,Volts,,-12.4300E-3,-316.00001E-3,
Vertical Scale,1.000,,-12.4200E-3,-2.2800,,Vertical Scale,100.0000E-3,,-12.4200E-3,-316.00001E-3,
Vertical Offset,0,,-12.4100E-3,-2.2800,,Vertical Offset,0,,-12.4100E-3,-312.00001E-3,
Horizontal Units,s,,-12.4000E-3,-2.2800,,Horizontal Units,s,,-12.4000E-3,-308.00003E-3,
Horizontal Scale,2.5000E-3,,-12.3900E-3,-2.2800,,Horizontal Scale,2.5000E-3,,-12.3900E-3,-304.00002E-3,
Pt Fmt,Y,,-12.3800E-3,-2.2400,,Pt Fmt,Y,,-12.3800E-3,-304.00002E-3,
Yzero,0.0,,-12.3700E-3,-2.2400,,Yzero,2.0000,,-12.3700E-3,-304.00002E-3,
Probe Atten,1.000,,-12.3600E-3,-2.2400,,Probe Atten,1.000,,-12.3600E-3,-300.00001E-3,
,,,-12.3500E-3,-2.2000,,,,,-12.3500E-3,-296.00000E-3,
Note,TDS 224 - 10:37:45 PM   11/13/2015,,-12.3400E-3,-2.2000,,Note,TDS 224 - 10:37:45 PM   11/13/2015,,-12.3400E-3,-296.00000E-3,
,,,-12.3300E-3,-2.2000,,,,,-12.3300E-3,-296.00000E-3,
,,,-12.3200E-3,-2.2000,,,,,-12.3200E-3,-288.00002E-3,
,,,-12.3100E-3,-2.1600,,,,,-12.3100E-3,-288.00002E-3,
,,,-12.3000E-3,-2.1600,,,,,-12.3000E-3,-284.00001E-3,
,,,-12.2900E-3,-2.2000,,,,,-12.2900E-3,-284.00001E-3,
,,,-12.2800E-3,-2.1600,,,,,-12.2800E-3,-280.00000E-3,
,,,-12.2700E-3,-2.1200,,,,,-12.2700E-3,-280.00000E-3,
,,,-12.2600E-3,-2.1200,,,,,-12.2600E-3,-276.00002E-3,
,,,-12.2500E-3,-2.1200,,,,,-12.2500E-3,-272.00001E-3,
,,,-12.2400E-3,-2.0800,,,,,-12.2400E-3,-272.00001E-3,
,,,-12.2300E-3,-2.1200,,,,,-12.2300E-3,-272.00001E-3,
,,,-12.2200E-3,-2.0800,,,,,-12.2200E-3,-268.00001E-3,
,,,-12.2100E-3,-2.0800,,,,,-12.2100E-3,-264.00000E-3,
,,,-12.2000E-3,-2.0800,,,,,-12.2000E-3,-260.00002E-3,
,,,-12.1900E-3,-2.0800,,,,,-12.1900E-3,-260.00002E-3,
,,,-12.1800E-3,-2.0400,,,,,-12.1800E-3,-260.00002E-3,
,,,-12.1700E-3,-2.0400,,,,,-12.1700E-3,-252.00000E-3,
,,,-12.1600E-3,-2.0000,,,,,-12.1600E-3,-252.00000E-3,
,,,-12.1500E-3,-2.0000,,,,,-12.1500E-3,-252.00000E-3,
,,,-12.1400E-3,-2.0000,,,,,-12.1400E-3,-248.00001E-3,
,,,-12.1300E-3,-1.9600,,,,,-12.1300E-3,-244.00002E-3,
,,,-12.1200E-3,-1.9600,,,,,-12.1200E-3,-244.00002E-3,
,,,-12.1100E-3,-1.9600,,,,,-12.1100E-3,-240.00001E-3,
,,,-12.1000E-3,-1.9600,,,,,-12.1000E-3,-244.00002E-3,
,,,-12.0900E-3,-1.9200,,,,,-12.0900E-3,-240.00001E-3,
,,,-12.0800E-3,-1.9600,,,,,-12.0800E-3,-236.00002E-3,
,,,-12.0700E-3,-1.9200,,,,,-12.0700E-3,-232.00001E-3,
,,,-12.0600E-3,-1.9200,,,,,-12.0600E-3,-232.00001E-3,
,,,-12.0500E-3,-1.8800,,,,,-12.0500E-3,-232.00001E-3,
,,,-12.0400E-3,-1.8800,,,,,-12.0400E-3,-228.00002E-3,
,,,-12.0300E-3,-1.8800,,,,,-12.0300E-3,-224.00001E-3,
,,,-12.0200E-3,-1.8800,,,,,-12.0200E-3,-220.00001E-3,
,,,-12.0100E-3,-1.8800,,,,,-12.0100E-3,-220.00001E-3,
,,,-12.0000E-3,-1.8400,,,,,-12.0000E-3,-220.00001E-3,
,,,-11.9900E-3,-1.8400,,,,,-11.9900E-3,-220.00001E-3,
,,,-11.9800E-3,-1.8400,,,,,-11.9800E-3,-212.00001E-3,
,,,-11.9700E-3,-1.8000,,,,,-11.9700E-3,-212.00001E-3,
,,,-11.9600E-3,-1.8000,,,,,-11.9600E-3,-208.00000E-3,
,,,-11.9500E-3,-1.8400,,,,,-11.9500E-3,-208.00000E-3,
,,,-11.9400E-3,-1.8000,,,,,-11.9400E-3,-204.00001E-3,
,,,-11.9300E-3,-1.7600,,,,,-11.9300E-3,-204.00001E-3,
,,,-11.9200E-3,-1.7600,,,,,-11.9200E-3,-200.00000E-3,
,,,-11.9100E-3,-1.7600,,,,,-11.9100E-3,-200.00000E-3,
,,,-11.9000E-3,-1.7600,,,,,-11.9000E-3,-196.00001E-3,
,,,-11.8900E-3,-1.7200,,,,,-11.8900E-3,-196.00001E-3,
,,,-11.8800E-3,-1.7200,,,,,-11.8800E-3,-192.00000E-3,
,,,-11.8700E-3,-1.7600,,,,,-11.8700E-3,-192.00000E-3,
,,,-11.8600E-3,-1.7200,,,,,-11.8600E-3,-188.00001E-3,
