Record Length,2500,Points,-25.00000E-6,160.00000E-3,,Record Length,2500,Points,-25.00000E-6,-32.00000E-3,
Sample Interval,20.0000E-9,s,-24.98000E-6,239.99999E-3,,Sample Interval,20.0000E-9,s,-24.98000E-6,-32.00000E-3,
Trigger Point,1.2500E3,Samples,-24.96000E-6,199.99999E-3,,Trigger Point,1.2500E3,Samples,-24.96000E-6,-32.00000E-3,
,,,-24.94000E-6,199.99999E-3,,,,,-24.94000E-6,-32.00000E-3,
,,,-24.92000E-6,199.99999E-3,,,,,-24.92000E-6,-32.00000E-3,
,,,-24.90000E-6,239.99999E-3,,,,,-24.90000E-6,-28.00000E-3,
Source,CH2,,-24.88000E-6,280.00000E-3,,Source,CH3,,-24.88000E-6,-32.00000E-3,
Vertical Units,Volts,,-24.86000E-6,239.99999E-3,,Vertical Units,Volts,,-24.86000E-6,-32.00000E-3,
Vertical Scale,1.000,,-24.84000E-6,280.00000E-3,,Vertical Scale,100.0000E-3,,-24.84000E-6,-32.00000E-3,
Vertical Offset,0,,-24.82000E-6,280.00000E-3,,Vertical Offset,0,,-24.82000E-6,-28.00000E-3,
Horizontal Units,s,,-24.80000E-6,280.00000E-3,,Horizontal Units,s,,-24.80000E-6,-24.00000E-3,
Horizontal Scale,5.00000E-6,,-24.78000E-6,319.99999E-3,,Horizontal Scale,5.00000E-6,,-24.78000E-6,-24.00000E-3,
Pt Fmt,Y,,-24.76000E-6,280.00000E-3,,Pt Fmt,Y,,-24.76000E-6,-24.00000E-3,
Yzero,0.0,,-24.74000E-6,359.99998E-3,,Yzero,2.0000,,-24.74000E-6,-28.00000E-3,
Probe Atten,1.000,,-24.72000E-6,319.99999E-3,,Probe Atten,1.000,,-24.72000E-6,-24.00000E-3,
,,,-24.70000E-6,280.00000E-3,,,,,-24.70000E-6,-24.00000E-3,
Note,TDS 224 - 11:00:25 PM   11/13/2015,,-24.68000E-6,280.00000E-3,,Note,TDS 224 - 11:00:25 PM   11/13/2015,,-24.68000E-6,-28.00000E-3,
,,,-24.66000E-6,280.00000E-3,,,,,-24.66000E-6,-24.00000E-3,
,,,-24.64000E-6,359.99998E-3,,,,,-24.64000E-6,-24.00000E-3,
,,,-24.62000E-6,319.99999E-3,,,,,-24.62000E-6,-16.0000E-3,
,,,-24.60000E-6,399.99998E-3,,,,,-24.60000E-6,-24.00000E-3,
,,,-24.58000E-6,399.99998E-3,,,,,-24.58000E-6,-24.00000E-3,
,,,-24.56000E-6,399.99998E-3,,,,,-24.56000E-6,-24.00000E-3,
