Record Length,2500,Points,-25.00000E-6,160.00000E-3,,Record Length,2500,Points,-25.00000E-6,1.8600,
Sample Interval,20.0000E-9,s,-24.98000E-6,239.99999E-3,,Sample Interval,20.0000E-9,s,-24.98000E-6,1.8520,
Trigger Point,1.2500E3,Samples,-24.96000E-6,239.99999E-3,,Trigger Point,1.2500E3,Samples,-24.96000E-6,1.8520,
,,,-24.94000E-6,239.99999E-3,,,,,-24.94000E-6,1.8560,
,,,-24.92000E-6,239.99999E-3,,,,,-24.92000E-6,1.8520,
,,,-24.90000E-6,239.99999E-3,,,,,-24.90000E-6,1.8480,
Source,CH2,,-24.88000E-6,280.00000E-3,,Source,CH3,,-24.88000E-6,1.8480,
Vertical Units,Volts,,-24.86000E-6,280.00000E-3,,Vertical Units,Volts,,-24.86000E-6,1.8520,
Vertical Scale,1.000,,-24.84000E-6,239.99999E-3,,Vertical Scale,100.0000E-3,,-24.84000E-6,1.8520,
Vertical Offset,0,,-24.82000E-6,319.99999E-3,,Vertical Offset,0,,-24.82000E-6,1.8480,
Horizontal Units,s,,-24.80000E-6,280.00000E-3,,Horizontal Units,s,,-24.80000E-6,1.8440,
Horizontal Scale,5.00000E-6,,-24.78000E-6,280.00000E-3,,Horizontal Scale,5.00000E-6,,-24.78000E-6,1.8440,
Pt Fmt,Y,,-24.76000E-6,280.00000E-3,,Pt Fmt,Y,,-24.76000E-6,1.8440,
Yzero,0.0,,-24.74000E-6,239.99999E-3,,Yzero,-19.4000,,-24.74000E-6,1.8360,
Probe Atten,1.000,,-24.72000E-6,359.99998E-3,,Probe Atten,1.000,,-24.72000E-6,1.8360,
,,,-24.70000E-6,319.99999E-3,,,,,-24.70000E-6,1.8360,
Note,TDS 224 - 1:17:50 AM   11/14/2015,,-24.68000E-6,319.99999E-3,,Note,TDS 224 - 1:17:50 AM   11/14/2015,,-24.68000E-6,1.8320,
,,,-24.66000E-6,359.99998E-3,,,,,-24.66000E-6,1.8320,
,,,-24.64000E-6,359.99998E-3,,,,,-24.64000E-6,1.8320,
,,,-24.62000E-6,359.99998E-3,,,,,-24.62000E-6,1.8280,
,,,-24.60000E-6,359.99998E-3,,,,,-24.60000E-6,1.8320,
,,,-24.58000E-6,399.99998E-3,,,,,-24.58000E-6,1.8280,
,,,-24.56000E-6,359.99998E-3,,,,,-24.56000E-6,1.8280,
,,,-24.54000E-6,399.99998E-3,,,,,-24.54000E-6,1.8200,
,,,-24.52000E-6,399.99998E-3,,,,,-24.52000E-6,1.8200,
,,,-24.50000E-6,359.99998E-3,,,,,-24.50000E-6,1.8200,
,,,-24.48000E-6,439.999998E-3,,,,,-24.48000E-6,1.8200,
,,,-24.46000E-6,439.999998E-3,,,,,-24.46000E-6,1.8160,
,,,-24.44000E-6,439.999998E-3,,,,,-24.44000E-6,1.8200,
,,,-24.42000E-6,479.999989E-3,,,,,-24.42000E-6,1.8120,
,,,-24.40000E-6,479.999989E-3,,,,,-24.40000E-6,1.8160,
,,,-24.38000E-6,519.999981E-3,,,,,-24.38000E-6,1.8120,
,,,-24.36000E-6,479.999989E-3,,,,,-24.36000E-6,1.8120,
,,,-24.34000E-6,519.999981E-3,,,,,-24.34000E-6,1.8080,
