Record Length,2500,Points,-125.0000E-6,-2.4000,,Record Length,2500,Points,-125.0000E-6,-380.00003E-3,
Sample Interval,100.0000E-9,s,-124.9000E-6,-2.4400,,Sample Interval,100.0000E-9,s,-124.9000E-6,-376.00002E-3,
Trigger Point,1.2500E3,Samples,-124.8000E-6,-2.4400,,Trigger Point,1.2500E3,Samples,-124.8000E-6,-372.00001E-3,
,,,-124.7000E-6,-2.3200,,,,,-124.7000E-6,-364.00002E-3,
,,,-124.6000E-6,-2.3200,,,,,-124.6000E-6,-364.00002E-3,
,,,-124.5000E-6,-2.3600,,,,,-124.5000E-6,-364.00002E-3,
Source,CH2,,-124.4000E-6,-2.3200,,Source,CH3,,-124.4000E-6,-356.00001E-3,
Vertical Units,Volts,,-124.3000E-6,-2.4000,,Vertical Units,Volts,,-124.3000E-6,-356.00001E-3,
Vertical Scale,1.000,,-124.2000E-6,-2.3600,,Vertical Scale,100.0000E-3,,-124.2000E-6,-348.00002E-3,
Vertical Offset,0,,-124.1000E-6,-2.3200,,Vertical Offset,0,,-124.1000E-6,-348.00002E-3,
Horizontal Units,s,,-124.0000E-6,-2.3200,,Horizontal Units,s,,-124.0000E-6,-340.00000E-3,
Horizontal Scale,25.00000E-6,,-123.9000E-6,-2.3600,,Horizontal Scale,25.00000E-6,,-123.9000E-6,-336.00003E-3,
Pt Fmt,Y,,-123.8000E-6,-2.2800,,Pt Fmt,Y,,-123.8000E-6,-328.00001E-3,
Yzero,0.0,,-123.7000E-6,-2.2800,,Yzero,2.0000,,-123.7000E-6,-332.00002E-3,
Probe Atten,1.000,,-123.6000E-6,-2.2800,,Probe Atten,1.000,,-123.6000E-6,-320.00002E-3,
,,,-123.5000E-6,-2.2800,,,,,-123.5000E-6,-320.00002E-3,
Note,TDS 224 - 10:44:01 PM   11/13/2015,,-123.4000E-6,-2.2400,,Note,TDS 224 - 10:44:01 PM   11/13/2015,,-123.4000E-6,-316.00001E-3,
,,,-123.3000E-6,-2.2400,,,,,-123.3000E-6,-312.00001E-3,
,,,-123.2000E-6,-2.2000,,,,,-123.2000E-6,-312.00001E-3,
,,,-123.1000E-6,-2.2000,,,,,-123.1000E-6,-308.00003E-3,
,,,-123.0000E-6,-2.2000,,,,,-123.0000E-6,-308.00003E-3,
,,,-122.9000E-6,-2.1600,,,,,-122.9000E-6,-308.00003E-3,
,,,-122.8000E-6,-2.2000,,,,,-122.8000E-6,-308.00003E-3,
,,,-122.7000E-6,-2.2000,,,,,-122.7000E-6,-300.00001E-3,
,,,-122.6000E-6,-2.1200,,,,,-122.6000E-6,-300.00001E-3,
,,,-122.5000E-6,-2.1600,,,,,-122.5000E-6,-292.00003E-3,
,,,-122.4000E-6,-2.1600,,,,,-122.4000E-6,-292.00003E-3,
