Record Length,2500,Points,-499.999966E-6,120.0000E-3,,Record Length,2500,Points,-499.999966E-6,680.000007E-3,
Sample Interval,400.00000E-9,s,-499.599962E-6,199.99999E-3,,Sample Interval,400.00000E-9,s,-499.599962E-6,699.999988E-3,
Trigger Point,1.2500E3,Samples,-499.199959E-6,199.99999E-3,,Trigger Point,1.2500E3,Samples,-499.199959E-6,719.999969E-3,
,,,-498.799956E-6,199.99999E-3,,,,,-498.799956E-6,719.999969E-3,
,,,-498.399953E-6,239.99999E-3,,,,,-498.399953E-6,699.999988E-3,
,,,-497.999950E-6,199.99999E-3,,,,,-497.999950E-6,699.999988E-3,
Source,CH2,,-497.599947E-6,239.99999E-3,,Source,CH3,,-497.599947E-6,740.000010E-3,
Vertical Units,Volts,,-497.199944E-6,239.99999E-3,,Vertical Units,Volts,,-497.199944E-6,719.999969E-3,
Vertical Scale,1.000,,-496.799941E-6,280.00000E-3,,Vertical Scale,499.999989E-3,,-496.799941E-6,699.999988E-3,
Vertical Offset,0,,-496.399938E-6,280.00000E-3,,Vertical Offset,0,,-496.399938E-6,699.999988E-3,
Horizontal Units,s,,-495.999993E-6,239.99999E-3,,Horizontal Units,s,,-495.999993E-6,699.999988E-3,
Horizontal Scale,100.0000E-6,,-495.599990E-6,199.99999E-3,,Horizontal Scale,100.0000E-6,,-495.599990E-6,680.000007E-3,
Pt Fmt,Y,,-495.199987E-6,319.99999E-3,,Pt Fmt,Y,,-495.199987E-6,699.999988E-3,
Yzero,0.0,,-494.799984E-6,319.99999E-3,,Yzero,-3.44000,,-494.799984E-6,699.999988E-3,
Probe Atten,1.000,,-494.399981E-6,319.99999E-3,,Probe Atten,1.000,,-494.399981E-6,680.000007E-3,
,,,-493.999978E-6,280.00000E-3,,,,,-493.999978E-6,659.999967E-3,
Note,TDS 224 - 1:01:29 AM   11/14/2015,,-493.599975E-6,319.99999E-3,,Note,TDS 224 - 1:01:29 AM   11/14/2015,,-493.599975E-6,699.999988E-3,
,,,-493.199972E-6,359.99998E-3,,,,,-493.199972E-6,699.999988E-3,
,,,-492.799969E-6,319.99999E-3,,,,,-492.799969E-6,680.000007E-3,
,,,-492.399966E-6,359.99998E-3,,,,,-492.399966E-6,680.000007E-3,
,,,-491.999963E-6,359.99998E-3,,,,,-491.999963E-6,699.999988E-3,
,,,-491.599960E-6,319.99999E-3,,,,,-491.599960E-6,680.000007E-3,
,,,-491.199957E-6,319.99999E-3,,,,,-491.199957E-6,659.999967E-3,
,,,-490.799954E-6,399.99998E-3,,,,,-490.799954E-6,659.999967E-3,
