"Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4"
0.052800,-0.855,-1.074,-0.976,1.109,0.052800,-2.184,-4.835,0.513,1.114,0.052800,-1.266,-0.078,2.267,1.118,0.052800,-0.084,-0.898,-1.255,1.118,0.052800,-0.191,-1.792,0.337,1.114,0.052800,1.352,0.621,2.042,1.114,0.052800,2.485,2.564,3.458,1.109,0.052800,2.046,4.450,0.489,1.114,0.052800,-0.020,0.220,-2.828,1.118,0.052800,0.312,-0.635,-0.718,1.114,0.052800,-1.793,-3.433,0.308,1.114,0.052800,1.211,-0.219,2.081,1.109
0.056100,-0.865,-1.118,-1.006,1.118,0.056100,-2.281,-4.708,1.026,1.114,0.056100,-1.217,0.108,2.159,1.118,0.056100,-0.118,-0.903,-1.338,1.114,0.056100,-0.245,-1.782,0.284,1.114,0.056100,1.318,0.430,2.017,1.114,0.056100,2.476,1.998,3.756,1.114,0.056100,2.134,4.318,0.962,1.114,0.056100,-0.010,0.210,-2.920,1.114,0.056100,0.283,-0.625,-0.820,1.114,0.056100,-1.847,-3.360,0.606,1.114,0.056100,1.157,-0.395,1.978,1.114
0.059400,-0.875,-1.177,-1.030,1.118,0.059400,-2.365,-4.488,1.539,1.114,0.059400,-1.168,0.288,2.052,1.114,0.059400,-0.147,-0.918,-1.426,1.114,0.059400,-0.303,-1.768,0.225,1.114,0.059400,1.284,0.235,1.964,1.114,0.059400,2.446,1.407,3.966,1.118,0.059400,2.202,4.118,1.436,1.114,0.059400,-0.006,0.210,-3.018,1.114,0.059400,0.248,-0.605,-0.923,1.118,0.059400,-1.901,-3.243,0.904,1.109,0.059400,1.098,-0.547,1.861,1.114
0.062700,-0.890,-1.230,-1.055,1.114,0.062700,-2.438,-4.190,2.042,1.114,0.062700,-1.109,0.455,1.920,1.118,0.062700,-0.172,-0.923,-1.509,1.114,0.062700,-0.352,-1.763,0.186,1.109,0.062700,1.245,0.059,1.895,1.114,0.062700,2.402,0.801,4.074,1.114,0.062700,2.270,3.839,1.900,1.114,0.062700,0.009,0.210,-3.116,1.114,0.062700,0.214,-0.591,-1.025,1.114,0.062700,-1.944,-3.091,1.192,1.114,0.062700,1.040,-0.688,1.734,1.109
0.066000,-0.899,-1.289,-1.069,1.114,0.066000,-2.491,-3.814,2.520,1.114,0.066000,-1.051,0.596,1.788,1.118,0.066000,-0.196,-0.937,-1.592,1.114,0.066000,-0.401,-1.748,0.147,1.114,0.066000,1.196,-0.102,1.822,1.118,0.066000,2.334,0.205,4.088,1.114,0.066000,2.319,3.488,2.345,1.114,0.066000,0.014,0.210,-3.208,1.114,0.066000,0.185,-0.576,-1.128,1.118,0.066000,-1.984,-2.901,1.480,1.114,0.066000,0.971,-0.810,1.597,1.109
0.069300,-0.914,-1.348,-1.079,1.114,0.069300,-2.531,-3.365,2.955,1.114,0.069300,-0.987,0.728,1.641,1.118,0.069300,-0.225,-0.957,-1.670,1.109,0.069300,-0.450,-1.738,0.113,1.109,0.069300,1.147,-0.254,1.724,1.114,0.069300,2.241,-0.361,4.025,1.114,0.069300,2.353,3.077,2.750,1.118,0.069300,0.024,0.210,-3.306,1.109,0.069300,0.161,-0.556,-1.226,1.114,0.069300,-2.013,-2.666,1.734,1.114,0.069300,0.908,-0.913,1.456,1.109
0.072600,-0.929,-1.406,-1.084,1.114,0.072600,-2.550,-2.867,3.346,1.118,0.072600,-0.929,0.840,1.500,1.118,0.072600,-0.250,-0.986,-1.748,1.114,0.072600,-0.494,-1.724,0.078,1.114,0.072600,1.093,-0.395,1.617,1.118,0.072600,2.143,-0.898,3.868,1.114,0.072600,2.368,2.613,3.107,1.114,0.072600,0.029,0.215,-3.399,1.109,0.072600,0.136,-0.542,-1.323,1.114,0.072600,-2.032,-2.398,1.969,1.114,0.072600,0.839,-1.006,1.314,1.114
0.075900,-0.948,-1.470,-1.079,1.109,0.075900,-2.560,-2.310,3.654,1.114,0.075900,-0.860,0.938,1.348,1.114,0.075900,-0.274,-1.011,-1.821,1.109,0.075900,-0.543,-1.714,0.054,1.109,0.075900,1.035,-0.522,1.505,1.118,0.075900,2.021,-1.387,3.654,1.114,0.075900,2.368,2.110,3.404,1.114,0.075900,0.038,0.215,-3.497,1.109,0.075900,0.112,-0.527,-1.431,1.114,0.075900,-2.037,-2.105,2.169,1.109,0.075900,0.771,-1.079,1.177,1.114
0.079200,-0.973,-1.533,-1.079,1.114,0.079200,-2.535,-1.733,3.883,1.118,0.079200,-0.797,1.016,1.202,1.114,0.079200,-0.303,-1.045,-1.890,1.109,0.079200,-0.582,-1.699,0.030,1.114,0.079200,0.976,-0.630,1.378,1.118,0.079200,1.885,-1.831,3.395,1.118,0.079200,2.353,1.578,3.624,1.114,0.079200,0.043,0.225,-3.589,1.114,0.079200,0.092,-0.508,-1.523,1.114,0.079200,-2.037,-1.787,2.335,1.114,0.079200,0.703,-1.138,1.036,1.114
0.082500,-0.987,-1.597,-1.060,1.114,0.082500,-2.496,-1.143,4.020,1.118,0.082500,-0.728,1.085,1.055,1.114,0.082500,-0.333,-1.084,-1.963,1.114,0.082500,-0.621,-1.690,0.015,1.118,0.082500,0.918,-0.723,1.251,1.114,0.082500,1.743,-2.222,3.107,1.118,0.082500,2.309,1.031,3.761,1.114,0.082500,0.048,0.230,-3.682,1.109,0.082500,0.068,-0.498,-1.616,1.109,0.082500,-2.023,-1.455,2.452,1.114,0.082500,0.634,-1.186,0.899,1.114
0.085800,-1.012,-1.660,-1.040,1.114,0.085800,-2.433,-0.556,4.059,1.118,0.085800,-0.655,1.143,0.909,1.114,0.085800,-0.362,-1.133,-2.031,1.109,0.085800,-0.660,-1.680,-0.005,1.114,0.085800,0.854,-0.806,1.124,1.114,0.085800,1.596,-2.549,2.804,1.118,0.085800,2.256,0.489,3.810,1.114,0.085800,0.053,0.235,-3.780,1.114,0.085800,0.048,-0.493,-1.719,1.114,0.085800,-1.993,-1.118,2.530,1.114,0.085800,0.571,-1.226,0.762,1.118
0.089100,-1.036,-1.729,-1.016,1.114,0.089100,-2.360,0.010,4.010,1.118,0.089100,-0.592,1.187,0.772,1.114,0.089100,-0.386,-1.182,-2.090,1.109,0.089100,-0.694,-1.675,-0.014,1.114,0.089100,0.791,-0.869,0.992,1.118,0.089100,1.440,-2.823,2.496,1.114,0.089100,2.182,-0.044,3.781,1.118,0.089100,0.063,0.245,-3.878,1.114,0.089100,0.034,-0.488,-1.812,1.109,0.089100,-1.959,-0.781,2.564,1.114,0.089100,0.498,-1.255,0.630,1.114
0.092400,-1.065,-1.787,-0.976,1.114,0.092400,-2.267,0.557,3.873,1.114,0.092400,-0.523,1.221,0.635,1.114,0.092400,-0.416,-1.230,-2.154,1.114,0.092400,-0.728,-1.665,-0.014,1.118,0.092400,0.732,-0.923,0.860,1.114,0.092400,1.284,-3.047,2.208,1.118,0.092400,2.090,-0.542,3.678,1.118,0.092400,0.073,0.254,-3.975,1.114,0.092400,0.014,-0.483,-1.909,1.114,0.092400,-1.905,-0.444,2.540,1.114,0.092400,0.439,-1.274,0.508,1.114
0.095700,-1.090,-1.846,-0.933,1.114,0.095700,-2.150,1.065,3.668,1.118,0.095700,-0.460,1.246,0.503,1.114,0.095700,-0.445,-1.294,-2.202,1.114,0.095700,-0.763,-1.655,-0.019,1.118,0.095700,0.673,-0.967,0.728,1.114,0.095700,1.123,-3.223,1.934,1.114,0.095700,1.987,-1.016,3.512,1.114,0.095700,0.073,0.264,-4.063,1.114,0.095700,-0.006,-0.478,-2.002,1.109,0.095700,-1.852,-0.132,2.486,1.114,0.095700,0.380,-1.284,0.391,1.118
0.099000,-1.119,-1.909,-0.884,1.114,0.099000,-2.023,1.519,3.409,1.118,0.099000,-0.401,1.270,0.376,1.109,0.099000,-0.474,-1.357,-2.256,1.114,0.099000,-0.797,-1.655,-0.024,1.114,0.099000,0.615,-0.996,0.601,1.114,0.099000,0.961,-3.360,1.685,1.114,0.099000,1.870,-1.436,3.292,1.118,0.099000,0.082,0.279,-4.161,1.114,0.099000,-0.020,-0.478,-2.095,1.109,0.099000,-1.783,0.176,2.384,1.118,0.099000,0.317,-1.294,0.274,1.114
0.102300,-1.148,-1.973,-0.815,1.114,0.102300,-1.891,1.925,3.107,1.114,0.102300,-0.338,1.280,0.254,1.109,0.102300,-0.509,-1.431,-2.300,1.114,0.102300,-0.826,-1.646,-0.019,1.114,0.102300,0.556,-1.025,0.479,1.114,0.102300,0.805,-3.458,1.466,1.114,0.102300,1.748,-1.817,3.043,1.114,0.102300,0.087,0.293,-4.254,1.114,0.102300,-0.035,-0.483,-2.197,1.109,0.102300,-1.705,0.450,2.257,1.114,0.102300,0.258,-1.299,0.161,1.118
0.105600,-1.183,-2.027,-0.752,1.114,0.105600,-1.744,2.271,2.789,1.114,0.105600,-0.279,1.295,0.137,1.114,0.105600,-0.543,-1.509,-2.334,1.114,0.105600,-0.860,-1.636,-0.019,1.114,0.105600,0.502,-1.040,0.352,1.114,0.105600,0.649,-3.526,1.270,1.114,0.105600,1.606,-2.139,2.770,1.114,0.105600,0.097,0.308,-4.337,1.114,0.105600,-0.049,-0.488,-2.295,1.109,0.105600,-1.627,0.704,2.096,1.118,0.105600,0.200,-1.294,0.054,1.114
0.108900,-1.217,-2.070,-0.674,1.118,0.108900,-1.593,2.560,2.467,1.118,0.108900,-0.220,1.295,0.030,1.114,0.108900,-0.577,-1.597,-2.364,1.114,0.108900,-0.885,-1.626,-0.005,1.118,0.108900,0.444,-1.045,0.235,1.114,0.108900,0.498,-3.575,1.109,1.114,0.108900,1.474,-2.417,2.491,1.114,0.108900,0.107,0.323,-4.434,1.114,0.108900,-0.069,-0.498,-2.388,1.109,0.108900,-1.539,0.928,1.915,1.114,0.108900,0.146,-1.289,-0.049,1.114
0.112200,-1.246,-2.110,-0.586,1.114,0.112200,-1.441,2.804,2.149,1.118,0.112200,-0.162,1.304,-0.073,1.114,0.112200,-0.621,-1.690,-2.383,1.114,0.112200,-0.914,-1.611,0.000,1.114,0.112200,0.390,-1.055,0.113,1.114,0.112200,0.356,-3.604,0.977,1.109,0.112200,1.328,-2.647,2.218,1.114,0.112200,0.112,0.342,-4.527,1.114,0.112200,-0.084,-0.508,-2.481,1.109,0.112200,-1.441,1.119,1.719,1.118,0.112200,0.092,-1.289,-0.146,1.114
0.115500,-1.280,-2.149,-0.493,1.118,0.115500,-1.285,2.989,1.846,1.118,0.115500,-0.108,1.304,-0.175,1.114,0.115500,-0.660,-1.792,-2.393,1.118,0.115500,-0.938,-1.602,0.015,1.114,0.115500,0.341,-1.055,-0.005,1.114,0.115500,0.209,-3.614,0.870,1.114,0.115500,1.181,-2.832,1.954,1.114,0.115500,0.121,0.367,-4.615,1.114,0.115500,-0.098,-0.522,-2.574,1.114,0.115500,-1.354,1.290,1.514,1.114,0.115500,0.043,-1.284,-0.239,1.118
0.118800,-1.310,-2.178,-0.395,1.118,0.118800,-1.129,3.136,1.558,1.114,0.118800,-0.059,1.309,-0.268,1.114,0.118800,-0.704,-1.890,-2.393,1.118,0.118800,-0.963,-1.592,0.030,1.118,0.118800,0.288,-1.050,-0.112,1.114,0.118800,0.073,-3.624,0.801,1.109,0.118800,1.035,-2.974,1.705,1.114,0.118800,0.131,0.396,-4.708,1.114,0.118800,-0.118,-0.547,-2.666,1.114,0.118800,-1.251,1.422,1.309,1.114,0.118800,-0.001,-1.284,-0.332,1.118
0.122100,-1.344,-2.197,-0.283,1.114,0.122100,-0.968,3.253,1.304,1.118,0.122100,-0.010,1.309,-0.356,1.114,0.122100,-0.748,-2.007,-2.378,1.114,0.122100,-0.982,-1.582,0.039,1.118,0.122100,0.244,-1.045,-0.224,1.109,0.122100,-0.059,-3.614,0.752,1.114,0.122100,0.888,-3.086,1.470,1.114,0.122100,0.141,0.420,-4.796,1.114,0.122100,-0.123,-0.561,-2.759,1.114,0.122100,-1.153,1.539,1.104,1.114,0.122100,-0.049,-1.274,-0.420,1.114
0.125400,-1.373,-2.207,-0.175,1.118,0.125400,-0.816,3.331,1.080,1.114,0.125400,0.038,1.309,-0.449,1.114,0.125400,-0.792,-2.119,-2.354,1.118,0.125400,-1.007,-1.567,0.054,1.114,0.125400,0.200,-1.040,-0.327,1.114,0.125400,-0.186,-3.599,0.728,1.114,0.125400,0.742,-3.160,1.275,1.109,0.125400,0.151,0.455,-4.884,1.114,0.125400,-0.147,-0.596,-2.847,1.114,0.125400,-1.056,1.627,0.904,1.114,0.125400,-0.089,-1.270,-0.498,1.114
0.128700,-1.402,-2.212,-0.058,1.114,0.128700,-0.660,3.390,0.879,1.114,0.128700,0.082,1.309,-0.522,1.114,0.128700,-0.850,-2.246,-2.320,1.114,0.128700,-1.026,-1.553,0.074,1.114,0.128700,0.151,-1.035,-0.429,1.114,0.128700,-0.308,-3.580,0.733,1.114,0.128700,0.600,-3.218,1.089,1.109,0.128700,0.165,0.489,-4.972,1.114,0.128700,-0.157,-0.620,-2.940,1.118,0.128700,-0.953,1.695,0.709,1.114,0.128700,-0.128,-1.270,-0.581,1.109
0.132000,-1.437,-2.193,0.059,1.114,0.132000,-0.513,3.429,0.713,1.114,0.132000,0.126,1.319,-0.605,1.114,0.132000,-0.899,-2.373,-2.266,1.118,0.132000,-1.046,-1.533,0.083,1.114,0.132000,0.107,-1.025,-0.527,1.114,0.132000,-0.426,-3.550,0.762,1.114,0.132000,0.458,-3.257,0.938,1.114,0.132000,0.175,0.523,-5.060,1.114,0.132000,-0.181,-0.654,-3.023,1.114,0.132000,-0.855,1.739,0.518,1.114,0.132000,-0.167,-1.270,-0.664,1.114
0.135300,-1.461,-2.163,0.181,1.114,0.135300,-0.372,3.453,0.572,1.114,0.135300,0.165,1.329,-0.679,1.118,0.135300,-0.953,-2.505,-2.197,1.114,0.135300,-1.060,-1.514,0.108,1.114,0.135300,0.068,-1.020,-0.625,1.114,0.135300,-0.538,-3.516,0.811,1.114,0.135300,0.331,-3.277,0.806,1.109,0.135300,0.190,0.567,-5.147,1.114,0.135300,-0.196,-0.693,-3.111,1.114,0.135300,-0.763,1.773,0.337,1.109,0.135300,-0.211,-1.274,-0.732,1.109
0.138600,-1.485,-2.124,0.303,1.114,0.138600,-0.235,3.468,0.474,1.118,0.138600,0.209,1.334,-0.742,1.114,0.138600,-1.017,-2.642,-2.110,1.114,0.138600,-1.075,-1.494,0.122,1.114,0.138600,0.029,-1.020,-0.723,1.114,0.138600,-0.640,-3.467,0.884,1.114,0.138600,0.200,-3.291,0.704,1.114,0.138600,0.204,0.611,-5.226,1.109,0.138600,-0.216,-0.737,-3.194,1.114,0.138600,-0.670,1.798,0.176,1.114,0.138600,-0.245,-1.284,-0.806,1.114
0.141900,-1.505,-2.070,0.425,1.118,0.141900,-0.103,3.473,0.391,1.114,0.141900,0.248,1.348,-0.801,1.118,0.141900,-1.075,-2.774,-2.002,1.114,0.141900,-1.095,-1.475,0.147,1.114,0.141900,-0.006,-1.016,-0.815,1.118,0.141900,-0.743,-3.418,0.972,1.118,0.141900,0.073,-3.291,0.625,1.109,0.141900,0.224,0.660,-5.313,1.109,0.141900,-0.235,-0.786,-3.277,1.118,0.141900,-0.577,1.812,0.015,1.114,0.141900,-0.284,-1.289,-0.874,1.114
0.145200,-1.524,-2.007,0.538,1.114,0.145200,0.029,3.478,0.342,1.114,0.145200,0.288,1.358,-0.859,1.118,0.145200,-1.134,-2.911,-1.875,1.114,0.145200,-1.104,-1.445,0.157,1.114,0.145200,-0.040,-1.011,-0.903,1.114,0.145200,-0.841,-3.350,1.075,1.114,0.145200,-0.049,-3.282,0.572,1.114,0.145200,0.239,0.713,-5.392,1.114,0.145200,-0.255,-0.840,-3.355,1.118,0.145200,-0.494,1.817,-0.132,1.109,0.145200,-0.318,-1.304,-0.937,1.109
0.148500,-1.544,-1.924,0.650,1.109,0.148500,0.151,3.478,0.318,1.118,0.148500,0.327,1.378,-0.918,1.114,0.148500,-1.202,-3.047,-1.724,1.114,0.148500,-1.114,-1.426,0.171,1.114,0.148500,-0.079,-1.011,-0.991,1.114,0.148500,-0.929,-3.272,1.197,1.118,0.148500,-0.162,-3.272,0.538,1.118,0.148500,0.258,0.772,-5.475,1.104,0.148500,-0.274,-0.898,-3.433,1.114,0.148500,-0.411,1.817,-0.268,1.114,0.148500,-0.357,-1.323,-0.996,1.114
0.151800,-1.554,-1.836,0.752,1.109,0.151800,0.273,3.473,0.313,1.114,0.151800,0.361,1.402,-0.962,1.114,0.151800,-1.275,-3.174,-1.558,1.114,0.151800,-1.124,-1.397,0.186,1.114,0.151800,-0.113,-1.016,-1.069,1.114,0.151800,-1.012,-3.169,1.324,1.118,0.151800,-0.274,-3.252,0.528,1.114,0.151800,0.278,0.835,-5.543,1.114,0.151800,-0.303,-0.967,-3.511,1.114,0.151800,-0.328,1.817,-0.395,1.109,0.151800,-0.396,-1.338,-1.055,1.114
0.155100,-1.564,-1.738,0.845,1.109,0.155100,0.385,3.463,0.337,1.114,0.155100,0.400,1.426,-1.006,1.114,0.155100,-1.344,-3.296,-1.362,1.114,0.155100,-1.134,-1.367,0.201,1.114,0.155100,-0.142,-1.025,-1.157,1.114,0.155100,-1.085,-3.062,1.461,1.114,0.155100,-0.382,-3.238,0.538,1.114,0.155100,0.302,0.904,-5.616,1.114,0.155100,-0.328,-1.040,-3.585,1.118,0.155100,-0.255,1.807,-0.512,1.114,0.155100,-0.426,-1.367,-1.113,1.114
0.158400,-1.568,-1.626,0.933,1.109,0.158400,0.498,3.444,0.391,1.114,0.158400,0.439,1.451,-1.045,1.118,0.158400,-1.417,-3.404,-1.152,1.109,0.158400,-1.144,-1.338,0.210,1.109,0.158400,-0.176,-1.035,-1.235,1.118,0.158400,-1.153,-2.930,1.597,1.118,0.158400,-0.484,-3.213,0.567,1.114,0.158400,0.322,0.987,-5.685,1.114,0.158400,-0.357,-1.113,-3.653,1.118,0.158400,-0.176,1.807,-0.620,1.114,0.158400,-0.460,-1.397,-1.162,1.114
