"Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4"
0.036300,0.244,0.435,-0.683,-0.708,0.036300,0.117,-0.259,0.503,-0.718,0.036300,0.605,0.640,0.303,-0.713,0.036300,0.253,-0.136,0.542,-0.708,0.036300,0.077,0.176,-0.386,-0.708,0.036300,0.571,0.542,0.362,-0.713,0.036300,0.522,0.743,-0.097,-0.713,0.036300,-0.079,-0.058,0.074,-0.713,0.036300,0.092,0.201,-0.532,-0.708,0.036300,0.068,-0.302,0.508,-0.713,0.036300,0.625,0.835,0.064,-0.713,0.036300,0.336,0.567,-0.542,-0.718
0.039600,0.253,0.455,-0.679,-0.713,0.039600,0.097,-0.259,0.494,-0.718,0.039600,0.605,0.621,0.328,-0.708,0.039600,0.239,-0.141,0.528,-0.713,0.039600,0.082,0.181,-0.390,-0.713,0.039600,0.561,0.528,0.381,-0.713,0.039600,0.532,0.752,-0.068,-0.708,0.039600,-0.084,-0.058,0.064,-0.713,0.039600,0.097,0.205,-0.547,-0.713,0.039600,0.053,-0.302,0.498,-0.708,0.039600,0.639,0.831,0.103,-0.713,0.039600,0.346,0.582,-0.532,-0.713
0.042900,0.263,0.464,-0.674,-0.713,0.042900,0.087,-0.259,0.489,-0.713,0.042900,0.605,0.606,0.352,-0.708,0.042900,0.229,-0.146,0.523,-0.713,0.042900,0.087,0.186,-0.400,-0.713,0.042900,0.566,0.513,0.401,-0.713,0.042900,0.541,0.748,-0.044,-0.713,0.042900,-0.079,-0.058,0.054,-0.713,0.042900,0.107,0.210,-0.552,-0.713,0.042900,0.048,-0.302,0.494,-0.713,0.042900,0.644,0.821,0.137,-0.713,0.042900,0.356,0.591,-0.522,-0.713
0.046200,0.263,0.479,-0.674,-0.713,0.046200,0.077,-0.259,0.469,-0.708,0.046200,0.605,0.586,0.381,-0.713,0.046200,0.214,-0.156,0.513,-0.708,0.046200,0.097,0.186,-0.405,-0.713,0.046200,0.566,0.494,0.420,-0.713,0.046200,0.546,0.748,-0.009,-0.713,0.046200,-0.079,-0.044,0.049,-0.713,0.046200,0.107,0.215,-0.556,-0.713,0.046200,0.029,-0.302,0.479,-0.713,0.046200,0.649,0.816,0.176,-0.713,0.046200,0.366,0.606,-0.517,-0.713
0.049500,0.278,0.494,-0.669,-0.713,0.049500,0.063,-0.263,0.464,-0.713,0.049500,0.600,0.562,0.401,-0.708,0.049500,0.200,-0.161,0.503,-0.708,0.049500,0.092,0.196,-0.415,-0.708,0.049500,0.561,0.474,0.430,-0.713,0.049500,0.561,0.748,0.015,-0.708,0.049500,-0.079,-0.049,0.039,-0.713,0.049500,0.112,0.220,-0.566,-0.713,0.049500,0.019,-0.298,0.474,-0.713,0.049500,0.654,0.796,0.210,-0.713,0.049500,0.375,0.621,-0.508,-0.713
0.052800,0.283,0.508,-0.664,-0.713,0.052800,0.053,-0.263,0.455,-0.708,0.052800,0.600,0.542,0.425,-0.708,0.052800,0.185,-0.166,0.494,-0.713,0.052800,0.097,0.201,-0.420,-0.713,0.052800,0.556,0.455,0.455,-0.713,0.052800,0.566,0.743,0.044,-0.718,0.052800,-0.079,-0.044,0.030,-0.708,0.052800,0.117,0.225,-0.576,-0.708,0.052800,0.009,-0.298,0.464,-0.718,0.052800,0.659,0.787,0.249,-0.713,0.052800,0.385,0.630,-0.493,-0.713
0.056100,0.297,0.518,-0.659,-0.713,0.056100,0.043,-0.263,0.445,-0.713,0.056100,0.595,0.523,0.445,-0.713,0.056100,0.175,-0.171,0.484,-0.708,0.056100,0.102,0.201,-0.429,-0.708,0.056100,0.556,0.435,0.464,-0.713,0.056100,0.571,0.738,0.069,-0.718,0.056100,-0.079,-0.039,0.020,-0.713,0.056100,0.117,0.230,-0.576,-0.713,0.056100,-0.001,-0.298,0.450,-0.718,0.056100,0.664,0.767,0.284,-0.708,0.056100,0.395,0.645,-0.478,-0.713
0.059400,0.302,0.533,-0.654,-0.713,0.059400,0.029,-0.259,0.440,-0.713,0.059400,0.595,0.498,0.469,-0.708,0.059400,0.161,-0.175,0.479,-0.713,0.059400,0.107,0.210,-0.434,-0.708,0.059400,0.551,0.415,0.474,-0.713,0.059400,0.576,0.733,0.103,-0.713,0.059400,-0.079,-0.034,0.015,-0.713,0.059400,0.121,0.235,-0.586,-0.708,0.059400,-0.010,-0.288,0.445,-0.713,0.059400,0.664,0.748,0.318,-0.708,0.059400,0.405,0.660,-0.469,-0.713
0.062700,0.312,0.547,-0.644,-0.713,0.062700,0.019,-0.263,0.430,-0.713,0.062700,0.590,0.474,0.484,-0.713,0.062700,0.151,-0.180,0.464,-0.713,0.062700,0.107,0.215,-0.439,-0.713,0.062700,0.546,0.396,0.489,-0.713,0.062700,0.581,0.728,0.127,-0.718,0.062700,-0.074,-0.034,0.005,-0.713,0.062700,0.121,0.245,-0.586,-0.713,0.062700,-0.015,-0.283,0.430,-0.713,0.062700,0.673,0.723,0.352,-0.713,0.062700,0.410,0.669,-0.449,-0.708
0.066000,0.322,0.557,-0.635,-0.713,0.066000,0.004,-0.259,0.420,-0.708,0.066000,0.585,0.455,0.508,-0.713,0.066000,0.136,-0.175,0.459,-0.713,0.066000,0.112,0.220,-0.444,-0.708,0.066000,0.541,0.372,0.498,-0.713,0.066000,0.590,0.718,0.157,-0.713,0.066000,-0.074,-0.024,-0.005,-0.713,0.066000,0.126,0.249,-0.596,-0.708,0.066000,-0.025,-0.283,0.420,-0.713,0.066000,0.668,0.704,0.381,-0.713,0.066000,0.424,0.679,-0.434,-0.713
0.069300,0.327,0.577,-0.630,-0.713,0.069300,-0.001,-0.254,0.411,-0.713,0.069300,0.581,0.430,0.518,-0.713,0.069300,0.126,-0.180,0.450,-0.713,0.069300,0.117,0.230,-0.449,-0.708,0.069300,0.532,0.352,0.508,-0.713,0.069300,0.595,0.709,0.186,-0.713,0.069300,-0.069,-0.024,-0.014,-0.713,0.069300,0.131,0.259,-0.596,-0.713,0.069300,-0.035,-0.273,0.415,-0.713,0.069300,0.668,0.679,0.420,-0.713,0.069300,0.429,0.689,-0.420,-0.713
0.072600,0.341,0.586,-0.620,-0.713,0.072600,-0.015,-0.249,0.401,-0.713,0.072600,0.576,0.411,0.533,-0.713,0.072600,0.112,-0.180,0.440,-0.713,0.072600,0.121,0.230,-0.459,-0.713,0.072600,0.532,0.332,0.513,-0.713,0.072600,0.595,0.694,0.215,-0.713,0.072600,-0.069,-0.014,-0.024,-0.708,0.072600,0.136,0.269,-0.605,-0.713,0.072600,-0.049,-0.273,0.406,-0.713,0.072600,0.673,0.655,0.450,-0.713,0.072600,0.439,0.704,-0.400,-0.713
0.075900,0.351,0.606,-0.615,-0.713,0.075900,-0.020,-0.249,0.391,-0.713,0.075900,0.571,0.381,0.547,-0.708,0.075900,0.107,-0.180,0.430,-0.713,0.075900,0.126,0.240,-0.459,-0.713,0.075900,0.522,0.308,0.523,-0.713,0.075900,0.600,0.684,0.235,-0.713,0.075900,-0.064,-0.014,-0.034,-0.713,0.075900,0.141,0.274,-0.605,-0.713,0.075900,-0.049,-0.263,0.396,-0.713,0.075900,0.668,0.625,0.484,-0.708,0.075900,0.449,0.709,-0.376,-0.713
0.079200,0.356,0.611,-0.600,-0.713,0.079200,-0.025,-0.244,0.386,-0.713,0.079200,0.561,0.357,0.562,-0.713,0.079200,0.097,-0.180,0.420,-0.713,0.079200,0.126,0.249,-0.469,-0.713,0.079200,0.512,0.284,0.533,-0.713,0.079200,0.605,0.669,0.269,-0.713,0.079200,-0.064,-0.009,-0.044,-0.713,0.079200,0.151,0.284,-0.610,-0.713,0.079200,-0.059,-0.263,0.391,-0.713,0.079200,0.668,0.601,0.508,-0.713,0.079200,0.458,0.718,-0.356,-0.713
0.082500,0.366,0.630,-0.591,-0.713,0.082500,-0.030,-0.239,0.381,-0.718,0.082500,0.556,0.337,0.577,-0.718,0.082500,0.087,-0.185,0.406,-0.713,0.082500,0.136,0.259,-0.473,-0.713,0.082500,0.502,0.264,0.538,-0.713,0.082500,0.610,0.660,0.293,-0.713,0.082500,-0.059,-0.005,-0.058,-0.713,0.082500,0.151,0.293,-0.615,-0.713,0.082500,-0.064,-0.259,0.376,-0.713,0.082500,0.664,0.572,0.538,-0.708,0.082500,0.468,0.728,-0.332,-0.713
0.085800,0.375,0.645,-0.571,-0.708,0.085800,-0.040,-0.234,0.367,-0.713,0.085800,0.551,0.313,0.577,-0.713,0.085800,0.077,-0.180,0.396,-0.718,0.085800,0.141,0.264,-0.473,-0.713,0.085800,0.498,0.245,0.542,-0.713,0.085800,0.605,0.640,0.318,-0.713,0.085800,-0.059,0.000,-0.063,-0.713,0.085800,0.156,0.303,-0.615,-0.713,0.085800,-0.074,-0.254,0.372,-0.713,0.085800,0.664,0.538,0.567,-0.708,0.085800,0.473,0.733,-0.312,-0.708
0.089100,0.380,0.655,-0.556,-0.713,0.089100,-0.045,-0.229,0.362,-0.718,0.089100,0.537,0.284,0.586,-0.718,0.089100,0.068,-0.180,0.391,-0.713,0.089100,0.146,0.269,-0.483,-0.713,0.089100,0.483,0.225,0.552,-0.708,0.089100,0.605,0.621,0.347,-0.713,0.089100,-0.054,0.000,-0.073,-0.713,0.089100,0.165,0.308,-0.625,-0.713,0.089100,-0.079,-0.249,0.362,-0.713,0.089100,0.654,0.503,0.586,-0.713,0.089100,0.483,0.743,-0.288,-0.708
0.092400,0.395,0.669,-0.542,-0.708,0.092400,-0.049,-0.219,0.352,-0.713,0.092400,0.527,0.259,0.591,-0.718,0.092400,0.058,-0.175,0.376,-0.718,0.092400,0.151,0.274,-0.493,-0.713,0.092400,0.473,0.201,0.552,-0.708,0.092400,0.605,0.601,0.367,-0.713,0.092400,-0.049,0.005,-0.088,-0.718,0.092400,0.165,0.318,-0.625,-0.713,0.092400,-0.089,-0.239,0.352,-0.713,0.092400,0.654,0.474,0.606,-0.708,0.092400,0.493,0.748,-0.263,-0.708
0.095700,0.400,0.684,-0.522,-0.708,0.095700,-0.054,-0.219,0.337,-0.713,0.095700,0.522,0.240,0.601,-0.713,0.095700,0.053,-0.175,0.367,-0.713,0.095700,0.151,0.284,-0.493,-0.713,0.095700,0.468,0.186,0.557,-0.713,0.095700,0.605,0.582,0.396,-0.713,0.095700,-0.049,0.010,-0.097,-0.718,0.095700,0.175,0.328,-0.630,-0.713,0.095700,-0.093,-0.239,0.347,-0.713,0.095700,0.644,0.445,0.630,-0.713,0.095700,0.502,0.757,-0.239,-0.708
0.099000,0.414,0.704,-0.508,-0.713,0.099000,-0.064,-0.210,0.332,-0.713,0.099000,0.512,0.215,0.601,-0.708,0.099000,0.043,-0.175,0.357,-0.718,0.099000,0.161,0.293,-0.498,-0.718,0.099000,0.454,0.166,0.552,-0.708,0.099000,0.605,0.562,0.420,-0.708,0.099000,-0.045,0.015,-0.107,-0.718,0.099000,0.185,0.342,-0.630,-0.713,0.099000,-0.098,-0.229,0.337,-0.713,0.099000,0.634,0.415,0.645,-0.713,0.099000,0.512,0.762,-0.210,-0.713
0.102300,0.424,0.713,-0.488,-0.713,0.102300,-0.069,-0.205,0.323,-0.713,0.102300,0.498,0.191,0.606,-0.713,0.102300,0.034,-0.171,0.347,-0.713,0.102300,0.165,0.298,-0.503,-0.713,0.102300,0.444,0.147,0.557,-0.713,0.102300,0.600,0.538,0.445,-0.708,0.102300,-0.045,0.015,-0.117,-0.713,0.102300,0.190,0.347,-0.635,-0.713,0.102300,-0.103,-0.224,0.332,-0.708,0.102300,0.629,0.376,0.660,-0.713,0.102300,0.522,0.772,-0.185,-0.713
0.105600,0.439,0.728,-0.469,-0.713,0.105600,-0.074,-0.200,0.313,-0.713,0.105600,0.488,0.166,0.611,-0.708,0.105600,0.029,-0.166,0.337,-0.713,0.105600,0.170,0.308,-0.512,-0.713,0.105600,0.429,0.127,0.557,-0.713,0.105600,0.605,0.518,0.464,-0.708,0.105600,-0.040,0.020,-0.127,-0.708,0.105600,0.195,0.357,-0.639,-0.713,0.105600,-0.108,-0.219,0.318,-0.708,0.105600,0.620,0.347,0.674,-0.713,0.105600,0.532,0.777,-0.156,-0.713
0.108900,0.449,0.738,-0.449,-0.713,0.108900,-0.079,-0.200,0.303,-0.708,0.108900,0.473,0.142,0.606,-0.713,0.108900,0.024,-0.171,0.328,-0.708,0.108900,0.175,0.313,-0.512,-0.713,0.108900,0.424,0.108,0.557,-0.708,0.108900,0.595,0.494,0.489,-0.708,0.108900,-0.040,0.020,-0.136,-0.708,0.108900,0.200,0.367,-0.639,-0.713,0.108900,-0.113,-0.215,0.313,-0.713,0.108900,0.610,0.318,0.689,-0.713,0.108900,0.546,0.782,-0.132,-0.713
0.112200,0.458,0.752,-0.425,-0.713,0.112200,-0.079,-0.190,0.298,-0.713,0.112200,0.458,0.118,0.606,-0.708,0.112200,0.014,-0.166,0.318,-0.713,0.112200,0.180,0.328,-0.512,-0.713,0.112200,0.410,0.098,0.552,-0.713,0.112200,0.590,0.464,0.503,-0.713,0.112200,-0.035,0.025,-0.146,-0.713,0.112200,0.209,0.386,-0.639,-0.713,0.112200,-0.113,-0.205,0.303,-0.713,0.112200,0.600,0.284,0.699,-0.718,0.112200,0.551,0.777,-0.097,-0.713
0.115500,0.473,0.762,-0.405,-0.718,0.115500,-0.089,-0.185,0.284,-0.713,0.115500,0.449,0.103,0.606,-0.713,0.115500,0.004,-0.161,0.308,-0.713,0.115500,0.190,0.332,-0.517,-0.708,0.115500,0.400,0.078,0.552,-0.713,0.115500,0.585,0.450,0.523,-0.713,0.115500,-0.035,0.025,-0.156,-0.713,0.115500,0.214,0.391,-0.644,-0.708,0.115500,-0.118,-0.200,0.293,-0.708,0.115500,0.590,0.249,0.704,-0.713,0.115500,0.561,0.777,-0.068,-0.718
0.118800,0.483,0.777,-0.381,-0.713,0.118800,-0.089,-0.185,0.279,-0.713,0.118800,0.434,0.083,0.606,-0.708,0.118800,0.004,-0.161,0.298,-0.713,0.118800,0.195,0.342,-0.517,-0.713,0.118800,0.385,0.069,0.552,-0.718,0.118800,0.581,0.415,0.538,-0.713,0.118800,-0.030,0.030,-0.166,-0.713,0.118800,0.224,0.406,-0.644,-0.708,0.118800,-0.123,-0.190,0.288,-0.713,0.118800,0.571,0.215,0.709,-0.713,0.118800,0.571,0.782,-0.044,-0.713
0.122100,0.493,0.787,-0.356,-0.718,0.122100,-0.093,-0.180,0.274,-0.708,0.122100,0.424,0.059,0.601,-0.708,0.122100,-0.001,-0.156,0.293,-0.708,0.122100,0.195,0.347,-0.522,-0.713,0.122100,0.375,0.049,0.547,-0.713,0.122100,0.576,0.401,0.552,-0.713,0.122100,-0.030,0.030,-0.175,-0.713,0.122100,0.229,0.415,-0.649,-0.708,0.122100,-0.123,-0.190,0.284,-0.713,0.122100,0.561,0.186,0.713,-0.718,0.122100,0.576,0.777,-0.009,-0.713
0.125400,0.507,0.801,-0.332,-0.713,0.125400,-0.098,-0.171,0.264,-0.713,0.125400,0.410,0.039,0.601,-0.713,0.125400,-0.010,-0.151,0.284,-0.713,0.125400,0.200,0.362,-0.522,-0.708,0.125400,0.371,0.039,0.542,-0.713,0.125400,0.571,0.372,0.562,-0.713,0.125400,-0.030,0.035,-0.185,-0.713,0.125400,0.239,0.425,-0.644,-0.708,0.125400,-0.128,-0.175,0.274,-0.708,0.125400,0.546,0.157,0.713,-0.718,0.125400,0.585,0.777,0.015,-0.713
0.128700,0.512,0.811,-0.302,-0.708,0.128700,-0.103,-0.171,0.254,-0.708,0.128700,0.395,0.025,0.596,-0.708,0.128700,-0.015,-0.146,0.274,-0.708,0.128700,0.204,0.367,-0.527,-0.708,0.128700,0.356,0.020,0.538,-0.718,0.128700,0.561,0.347,0.577,-0.713,0.128700,-0.030,0.039,-0.190,-0.713,0.128700,0.244,0.435,-0.644,-0.713,0.128700,-0.123,-0.171,0.264,-0.713,0.128700,0.532,0.127,0.718,-0.708,0.128700,0.590,0.772,0.049,-0.713
0.132000,0.527,0.811,-0.278,-0.713,0.132000,-0.103,-0.161,0.245,-0.713,0.132000,0.380,0.005,0.586,-0.713,0.132000,-0.020,-0.141,0.264,-0.713,0.132000,0.214,0.376,-0.522,-0.713,0.132000,0.341,0.010,0.533,-0.718,0.132000,0.561,0.323,0.582,-0.713,0.132000,-0.025,0.039,-0.205,-0.708,0.132000,0.253,0.445,-0.644,-0.713,0.132000,-0.123,-0.161,0.254,-0.713,0.132000,0.522,0.098,0.713,-0.713,0.132000,0.600,0.767,0.078,-0.718
0.135300,0.532,0.816,-0.244,-0.708,0.135300,-0.103,-0.156,0.240,-0.713,0.135300,0.371,-0.005,0.586,-0.713,0.135300,-0.025,-0.136,0.254,-0.708,0.135300,0.219,0.386,-0.522,-0.713,0.135300,0.331,0.000,0.523,-0.713,0.135300,0.546,0.293,0.591,-0.713,0.135300,-0.025,0.039,-0.210,-0.708,0.135300,0.258,0.459,-0.639,-0.708,0.135300,-0.128,-0.161,0.245,-0.718,0.135300,0.502,0.069,0.713,-0.713,0.135300,0.605,0.757,0.108,-0.713
0.138600,0.546,0.826,-0.215,-0.713,0.138600,-0.103,-0.146,0.230,-0.713,0.138600,0.361,-0.019,0.577,-0.713,0.138600,-0.030,-0.136,0.245,-0.718,0.138600,0.224,0.391,-0.527,-0.708,0.138600,0.317,-0.009,0.518,-0.713,0.138600,0.541,0.274,0.601,-0.718,0.138600,-0.020,0.044,-0.224,-0.713,0.138600,0.263,0.469,-0.639,-0.708,0.138600,-0.128,-0.151,0.235,-0.713,0.138600,0.488,0.039,0.713,-0.713,0.138600,0.610,0.748,0.137,-0.713
0.141900,0.556,0.826,-0.175,-0.708,0.141900,-0.103,-0.141,0.220,-0.713,0.141900,0.346,-0.034,0.577,-0.718,0.141900,-0.035,-0.127,0.240,-0.713,0.141900,0.229,0.401,-0.522,-0.708,0.141900,0.307,-0.019,0.508,-0.713,0.141900,0.532,0.245,0.606,-0.713,0.141900,-0.015,0.049,-0.234,-0.708,0.141900,0.268,0.479,-0.635,-0.708,0.141900,-0.128,-0.146,0.225,-0.718,0.141900,0.473,0.015,0.709,-0.713,0.141900,0.615,0.738,0.171,-0.713
0.145200,0.566,0.831,-0.141,-0.713,0.145200,-0.103,-0.136,0.215,-0.718,0.145200,0.327,-0.049,0.567,-0.713,0.145200,-0.035,-0.127,0.235,-0.713,0.145200,0.239,0.415,-0.522,-0.708,0.145200,0.292,-0.029,0.498,-0.718,0.145200,0.517,0.225,0.611,-0.713,0.145200,-0.020,0.049,-0.239,-0.708,0.145200,0.278,0.494,-0.630,-0.708,0.145200,-0.128,-0.132,0.210,-0.718,0.145200,0.454,-0.009,0.704,-0.708,0.145200,0.615,0.723,0.205,-0.713
0.148500,0.571,0.831,-0.112,-0.713,0.148500,-0.108,-0.127,0.201,-0.713,0.148500,0.317,-0.058,0.557,-0.713,0.148500,-0.040,-0.117,0.220,-0.713,0.148500,0.244,0.425,-0.522,-0.708,0.148500,0.283,-0.039,0.494,-0.713,0.148500,0.512,0.201,0.611,-0.713,0.148500,-0.010,0.054,-0.249,-0.713,0.148500,0.288,0.508,-0.625,-0.713,0.148500,-0.128,-0.132,0.205,-0.713,0.148500,0.434,-0.034,0.694,-0.713,0.148500,0.620,0.709,0.235,-0.708
0.151800,0.581,0.831,-0.078,-0.713,0.151800,-0.103,-0.122,0.191,-0.718,0.151800,0.302,-0.068,0.547,-0.713,0.151800,-0.040,-0.117,0.215,-0.713,0.151800,0.253,0.435,-0.522,-0.713,0.151800,0.273,-0.049,0.484,-0.708,0.151800,0.498,0.176,0.616,-0.713,0.151800,-0.010,0.064,-0.254,-0.713,0.151800,0.292,0.518,-0.620,-0.713,0.151800,-0.128,-0.127,0.196,-0.713,0.151800,0.419,-0.053,0.689,-0.713,0.151800,0.625,0.694,0.264,-0.708
0.155100,0.595,0.831,-0.044,-0.713,0.155100,-0.108,-0.122,0.186,-0.718,0.155100,0.292,-0.078,0.538,-0.713,0.155100,-0.040,-0.107,0.201,-0.713,0.155100,0.253,0.450,-0.517,-0.713,0.155100,0.258,-0.049,0.479,-0.713,0.155100,0.488,0.157,0.616,-0.708,0.155100,-0.001,0.064,-0.263,-0.713,0.155100,0.302,0.533,-0.615,-0.713,0.155100,-0.128,-0.117,0.186,-0.713,0.155100,0.400,-0.078,0.684,-0.708,0.155100,0.625,0.679,0.293,-0.708
