"Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4"
0.052800,4.339,2.239,5.258,4.115,0.052800,-3.470,-7.358,1.189,4.120,0.052800,-1.399,-5.551,-3.788,4.120,0.052800,0.168,2.708,-4.862,4.115,0.052800,-0.085,2.689,-4.369,4.110,0.052800,0.740,-4.183,-2.547,4.115,0.052800,1.429,-4.618,-1.106,4.115,0.052800,2.684,8.076,-2.005,4.115,0.052800,-2.552,-7.568,-1.267,4.115,0.052800,-3.626,-7.114,1.585,4.115,0.052800,-3.885,-5.922,2.645,4.115,0.052800,2.405,-4.486,1.375,4.120
0.056100,4.252,1.575,5.560,4.115,0.056100,-3.607,-7.031,1.629,4.120,0.056100,-1.556,-5.873,-3.534,4.120,0.056100,0.256,2.762,-5.018,4.115,0.056100,0.017,2.679,-4.574,4.115,0.056100,0.564,-4.066,-2.869,4.115,0.056100,1.214,-4.501,-1.590,4.115,0.056100,2.879,8.364,-1.560,4.115,0.056100,-2.733,-7.724,-0.823,4.115,0.056100,-3.744,-6.689,2.024,4.120,0.056100,-3.949,-5.258,3.079,4.115,0.056100,2.156,-4.667,0.676,4.115
0.059400,4.139,0.901,5.707,4.115,0.059400,-3.724,-6.601,2.068,4.115,0.059400,-1.717,-6.195,-3.226,4.115,0.059400,0.354,2.845,-5.160,4.115,0.059400,0.110,2.694,-4.764,4.115,0.059400,0.403,-3.973,-3.153,4.115,0.059400,1.009,-4.364,-2.020,4.115,0.059400,3.084,8.579,-1.121,4.110,0.059400,-2.913,-7.812,-0.383,4.115,0.059400,-3.841,-6.161,2.464,4.115,0.059400,-3.983,-4.559,3.519,4.115,0.059400,1.907,-4.735,0.027,4.115
0.062700,4.017,0.242,5.692,4.115,0.062700,-3.817,-6.063,2.508,4.115,0.062700,-1.888,-6.532,-2.850,4.115,0.062700,0.442,2.947,-5.277,4.110,0.062700,0.203,2.733,-4.930,4.110,0.062700,0.242,-3.905,-3.407,4.115,0.062700,0.818,-4.237,-2.400,4.115,0.062700,3.284,8.716,-0.676,4.110,0.062700,-3.094,-7.822,0.056,4.115,0.062700,-3.915,-5.536,2.899,4.110,0.062700,-3.993,-3.866,3.958,4.120,0.062700,1.668,-4.720,-0.564,4.115
0.066000,3.861,-0.427,5.521,4.115,0.066000,-3.890,-5.433,2.943,4.115,0.066000,-2.059,-6.845,-2.420,4.115,0.066000,0.540,3.079,-5.370,4.115,0.066000,0.291,2.796,-5.087,4.115,0.066000,0.100,-3.866,-3.626,4.110,0.066000,0.642,-4.110,-2.742,4.110,0.066000,3.480,8.769,-0.237,4.110,0.066000,-3.260,-7.739,0.496,4.115,0.066000,-3.958,-4.842,3.338,4.110,0.066000,-3.973,-3.167,4.388,4.115,0.066000,1.438,-4.637,-1.101,4.115
0.069300,3.700,-1.092,5.204,4.115,0.069300,-3.929,-4.740,3.382,4.115,0.069300,-2.234,-7.133,-1.980,4.120,0.069300,0.632,3.241,-5.438,4.115,0.069300,0.388,2.884,-5.214,4.115,0.069300,-0.046,-3.856,-3.817,4.110,0.069300,0.471,-4.007,-3.045,4.110,0.069300,3.670,8.720,0.198,4.110,0.069300,-3.421,-7.563,0.935,4.120,0.069300,-3.978,-4.144,3.768,4.115,0.069300,-3.924,-2.474,4.774,4.115,0.069300,1.223,-4.525,-1.590,4.110
0.072600,3.514,-1.756,4.750,4.110,0.072600,-3.949,-4.042,3.817,4.120,0.072600,-2.420,-7.382,-1.536,4.115,0.072600,0.730,3.426,-5.482,4.110,0.072600,0.476,3.001,-5.326,4.115,0.072600,-0.178,-3.885,-3.973,4.115,0.072600,0.315,-3.929,-3.314,4.115,0.072600,3.851,8.564,0.637,4.115,0.072600,-3.568,-7.284,1.380,4.115,0.072600,-3.973,-3.451,4.208,4.110,0.072600,-3.861,-1.780,5.013,4.110,0.072600,1.018,-4.383,-2.020,4.110
0.075900,3.309,-2.415,4.173,4.115,0.075900,-3.934,-3.343,4.256,4.110,0.075900,-2.601,-7.573,-1.092,4.115,0.075900,0.828,3.641,-5.497,4.110,0.075900,0.569,3.138,-5.409,4.115,0.075900,-0.310,-3.939,-4.105,4.115,0.075900,0.164,-3.880,-3.543,4.115,0.075900,4.012,8.295,1.072,4.115,0.075900,-3.695,-6.913,1.819,4.115,0.075900,-3.939,-2.757,4.623,4.115,0.075900,-3.773,-1.092,5.101,4.115,0.075900,0.833,-4.256,-2.410,4.110
0.079200,3.089,-3.079,3.509,4.110,0.079200,-3.900,-2.654,4.657,4.110,0.079200,-2.781,-7.700,-0.652,4.115,0.079200,0.930,3.890,-5.468,4.110,0.079200,0.667,3.309,-5.468,4.115,0.079200,-0.442,-4.032,-4.203,4.110,0.079200,0.022,-3.861,-3.748,4.115,0.079200,4.159,7.910,1.512,4.110,0.079200,-3.802,-6.435,2.254,4.115,0.079200,-3.880,-2.059,4.921,4.110,0.079200,-3.661,-0.393,5.043,4.110,0.079200,0.652,-4.129,-2.747,4.110
0.082500,2.860,-3.680,2.786,4.110,0.082500,-3.841,-1.956,4.935,4.110,0.082500,-2.957,-7.758,-0.212,4.115,0.082500,1.053,4.168,-5.404,4.115,0.082500,0.764,3.509,-5.497,4.115,0.082500,-0.574,-4.159,-4.266,4.110,0.082500,-0.120,-3.871,-3.924,4.115,0.082500,4.286,7.411,1.951,4.115,0.082500,-3.890,-5.853,2.694,4.115,0.082500,-3.807,-1.365,5.072,4.115,0.082500,-3.534,0.300,4.833,4.115,0.082500,0.476,-4.022,-3.050,4.115
0.085800,2.611,-4.134,2.049,4.110,0.085800,-3.763,-1.263,5.057,4.115,0.085800,-3.133,-7.734,0.227,4.110,0.085800,1.165,4.466,-5.292,4.110,0.085800,0.862,3.729,-5.492,4.115,0.085800,-0.701,-4.315,-4.295,4.110,0.085800,-0.252,-3.915,-4.061,4.115,0.085800,4.383,6.796,2.386,4.115,0.085800,-3.949,-5.179,3.128,4.115,0.085800,-3.700,-0.672,5.072,4.115,0.085800,-3.377,0.999,4.476,4.115,0.085800,0.320,-3.944,-3.319,4.115
0.089100,2.361,-4.442,1.321,4.110,0.089100,-3.656,-0.574,5.038,4.110,0.089100,-3.294,-7.617,0.667,4.115,0.089100,1.292,4.799,-5.140,4.110,0.089100,0.969,3.988,-5.458,4.115,0.089100,-0.838,-4.510,-4.286,4.115,0.089100,-0.383,-3.993,-4.173,4.115,0.089100,4.462,6.122,2.821,4.115,0.089100,-3.978,-4.486,3.568,4.120,0.089100,-3.578,0.022,4.921,4.115,0.089100,-3.206,1.692,3.998,4.110,0.089100,0.168,-3.890,-3.563,4.110
0.092400,2.117,-4.608,0.637,4.115,0.092400,-3.529,0.125,4.867,4.115,0.092400,-3.446,-7.402,1.106,4.115,0.092400,1.424,5.160,-4.930,4.115,0.092400,1.087,4.276,-5.375,4.115,0.092400,-0.974,-4.725,-4.242,4.115,0.092400,-0.520,-4.105,-4.252,4.120,0.092400,4.505,5.448,3.260,4.115,0.092400,-3.983,-3.788,4.007,4.115,0.092400,-3.431,0.716,4.623,4.115,0.092400,-3.016,2.361,3.407,4.115,0.092400,0.027,-3.866,-3.763,4.115
0.095700,1.878,-4.676,-0.002,4.115,0.095700,-3.387,0.818,4.545,4.115,0.095700,-3.582,-7.089,1.546,4.110,0.095700,1.565,5.541,-4.657,4.110,0.095700,1.204,4.584,-5.248,4.120,0.095700,-1.111,-4.984,-4.144,4.115,0.095700,-0.647,-4.252,-4.295,4.115,0.095700,4.530,4.774,3.695,4.115,0.095700,-3.963,-3.089,4.437,4.110,0.095700,-3.270,1.409,4.188,4.120,0.095700,-2.806,2.913,2.747,4.110,0.095700,-0.110,-3.880,-3.939,4.110
0.099000,1.634,-4.652,-0.579,4.115,0.099000,-3.221,1.516,4.095,4.115,0.099000,-3.705,-6.679,1.980,4.115,0.099000,1.722,5.946,-4.330,4.115,0.099000,1.336,4.930,-5.067,4.115,0.099000,-1.253,-5.258,-4.002,4.115,0.099000,-0.779,-4.432,-4.300,4.115,0.099000,4.525,4.100,4.125,4.115,0.099000,-3.915,-2.391,4.808,4.115,0.099000,-3.089,2.093,3.641,4.115,0.099000,-2.591,3.333,2.063,4.115,0.099000,-0.252,-3.919,-4.081,4.110
0.102300,1.414,-4.579,-1.111,4.115,0.102300,-3.035,2.195,3.534,4.115,0.102300,-3.802,-6.161,2.420,4.115,0.102300,1.873,6.361,-3.939,4.115,0.102300,1.468,5.297,-4.838,4.115,0.102300,-1.404,-5.560,-3.807,4.115,0.102300,-0.921,-4.642,-4.266,4.115,0.102300,4.496,3.436,4.559,4.115,0.102300,-3.846,-1.697,5.033,4.115,0.102300,-2.889,2.698,3.006,4.115,0.102300,-2.371,3.626,1.380,4.110,0.102300,-0.379,-4.002,-4.193,4.115
0.105600,1.199,-4.471,-1.585,4.115,0.105600,-2.830,2.767,2.899,4.115,0.105600,-3.875,-5.556,2.860,4.110,0.105600,2.044,6.777,-3.490,4.115,0.105600,1.614,5.692,-4.549,4.110,0.105600,-1.565,-5.883,-3.553,4.115,0.105600,-1.057,-4.882,-4.188,4.110,0.105600,4.442,2.757,4.994,4.115,0.105600,-3.753,-1.004,5.101,4.115,0.105600,-2.679,3.172,2.337,4.120,0.105600,-2.147,3.802,0.720,4.115,0.105600,-0.515,-4.110,-4.276,4.115
0.108900,0.999,-4.344,-2.010,4.115,0.108900,-2.620,3.216,2.225,4.115,0.108900,-3.924,-4.862,3.294,4.115,0.108900,2.220,7.182,-3.045,4.115,0.108900,1.775,6.103,-4.193,4.115,0.108900,-1.717,-6.220,-3.241,4.115,0.108900,-1.199,-5.150,-4.066,4.115,0.108900,4.369,2.093,5.399,4.115,0.108900,-3.641,-0.310,5.023,4.115,0.108900,-2.459,3.514,1.653,4.120,0.108900,-1.932,3.871,0.095,4.115,0.108900,-0.637,-4.256,-4.325,4.115
0.112200,0.808,-4.212,-2.391,4.115,0.112200,-2.405,3.534,1.546,4.115,0.112200,-3.944,-4.168,3.729,4.120,0.112200,2.405,7.568,-2.601,4.115,0.112200,1.937,6.527,-3.768,4.110,0.112200,-1.893,-6.547,-2.864,4.115,0.112200,-1.350,-5.448,-3.890,4.115,0.112200,4.271,1.424,5.678,4.120,0.112200,-3.509,0.383,4.794,4.110,0.112200,-2.234,3.734,0.979,4.115,0.112200,-1.717,3.861,-0.486,4.115,0.112200,-0.779,-4.432,-4.330,4.115
0.115500,0.628,-4.100,-2.728,4.115,0.115500,-2.186,3.734,0.886,4.115,0.115500,-3.939,-3.470,4.164,4.115,0.115500,2.596,7.919,-2.161,4.115,0.115500,2.112,6.938,-3.328,4.110,0.115500,-2.063,-6.864,-2.430,4.115,0.115500,-1.497,-5.756,-3.661,4.120,0.115500,4.159,0.755,5.790,4.115,0.115500,-3.353,1.072,4.422,4.115,0.115500,-2.020,3.846,0.344,4.115,0.115500,-1.521,3.788,-1.018,4.115,0.115500,-0.911,-4.642,-4.295,4.110
0.118800,0.462,-3.998,-3.026,4.110,0.118800,-1.966,3.822,0.261,4.115,0.118800,-3.910,-2.772,4.584,4.115,0.118800,2.796,8.222,-1.717,4.120,0.118800,2.288,7.348,-2.884,4.115,0.118800,-2.244,-7.148,-1.985,4.115,0.118800,-1.658,-6.093,-3.372,4.115,0.118800,4.022,0.090,5.741,4.115,0.118800,-3.177,1.770,3.929,4.115,0.118800,-1.805,3.861,-0.252,4.120,0.118800,-1.331,3.675,-1.507,4.115,0.118800,-1.053,-4.882,-4.222,4.115
0.122100,0.300,-3.924,-3.289,4.115,0.122100,-1.756,3.832,-0.320,4.115,0.122100,-3.856,-2.078,4.882,4.115,0.122100,2.996,8.466,-1.277,4.115,0.122100,2.479,7.719,-2.449,4.115,0.122100,-2.425,-7.397,-1.546,4.115,0.122100,-1.824,-6.420,-3.026,4.115,0.122100,3.871,-0.574,5.536,4.120,0.122100,-2.987,2.425,3.328,4.115,0.122100,-1.604,3.817,-0.799,4.115,0.122100,-1.155,3.534,-1.951,4.115,0.122100,-1.194,-5.155,-4.100,4.115
0.125400,0.149,-3.875,-3.519,4.115,0.125400,-1.556,3.773,-0.857,4.115,0.125400,-3.783,-1.385,5.043,4.115,0.125400,3.197,8.628,-0.838,4.115,0.125400,2.674,8.046,-2.005,4.110,0.125400,-2.611,-7.597,-1.106,4.115,0.125400,-1.995,-6.742,-2.611,4.115,0.125400,3.700,-1.243,5.179,4.120,0.125400,-2.781,2.967,2.669,4.115,0.125400,-1.404,3.709,-1.306,4.115,0.125400,-0.984,3.387,-2.357,4.115,0.125400,-1.346,-5.453,-3.929,4.115
0.128700,0.007,-3.861,-3.719,4.115,0.128700,-1.365,3.670,-1.355,4.115,0.128700,-3.675,-0.691,5.043,4.115,0.128700,3.392,8.711,-0.398,4.120,0.128700,2.874,8.339,-1.565,4.115,0.128700,-2.796,-7.724,-0.662,4.115,0.128700,-2.176,-7.045,-2.166,4.115,0.128700,3.504,-1.902,4.701,4.115,0.128700,-2.567,3.372,1.980,4.115,0.128700,-1.228,3.582,-1.770,4.115,0.128700,-0.833,3.241,-2.723,4.120,0.128700,-1.497,-5.761,-3.695,4.115
0.132000,-0.129,-3.880,-3.890,4.115,0.132000,-1.184,3.543,-1.800,4.115,0.132000,-3.558,-0.002,4.896,4.115,0.132000,3.582,8.706,0.042,4.115,0.132000,3.074,8.554,-1.126,4.110,0.132000,-2.972,-7.783,-0.222,4.120,0.132000,-2.347,-7.309,-1.726,4.115,0.132000,3.299,-2.571,4.100,4.115,0.132000,-2.342,3.651,1.302,4.115,0.132000,-1.053,3.441,-2.186,4.115,0.132000,-0.686,3.104,-3.060,4.115,0.132000,-1.653,-6.093,-3.407,4.115
0.135300,-0.266,-3.924,-4.022,4.115,0.135300,-1.018,3.397,-2.215,4.115,0.135300,-3.416,0.691,4.603,4.120,0.135300,3.768,8.589,0.481,4.110,0.135300,3.275,8.696,-0.681,4.115,0.135300,-3.143,-7.753,0.217,4.120,0.135300,-2.532,-7.529,-1.282,4.115,0.135300,3.074,-3.226,3.416,4.110,0.135300,-2.127,3.807,0.647,4.120,0.135300,-0.891,3.299,-2.571,4.110,0.135300,-0.549,2.977,-3.368,4.120,0.135300,-1.819,-6.430,-3.060,4.120
0.138600,-0.403,-4.007,-4.134,4.120,0.138600,-0.862,3.250,-2.586,4.115,0.138600,-3.255,1.385,4.178,4.115,0.138600,3.934,8.359,0.921,4.115,0.138600,3.465,8.750,-0.247,4.115,0.138600,-3.314,-7.636,0.657,4.115,0.138600,-2.718,-7.690,-0.838,4.110,0.138600,2.840,-3.807,2.679,4.115,0.138600,-1.907,3.866,0.027,4.120,0.138600,-0.740,3.153,-2.918,4.110,0.138600,-0.427,2.874,-3.651,4.120,0.138600,-1.995,-6.757,-2.650,4.115
0.141900,-0.530,-4.125,-4.208,4.115,0.141900,-0.716,3.114,-2.928,4.115,0.141900,-3.070,2.078,3.636,4.115,0.141900,4.090,8.017,1.360,4.115,0.141900,3.661,8.696,0.193,4.115,0.141900,-3.460,-7.426,1.101,4.115,0.141900,-2.899,-7.778,-0.398,4.110,0.141900,2.596,-4.237,1.932,4.110,0.141900,-1.702,3.846,-0.540,4.115,0.141900,-0.603,3.026,-3.241,4.110,0.141900,-0.310,2.786,-3.919,4.115,0.141900,-2.171,-7.065,-2.200,4.120
0.145200,-0.662,-4.271,-4.252,4.120,0.145200,-0.579,2.991,-3.241,4.115,0.145200,-2.874,2.674,3.006,4.120,0.145200,4.227,7.558,1.795,4.115,0.145200,3.836,8.535,0.632,4.115,0.145200,-3.597,-7.114,1.541,4.115,0.145200,-3.074,-7.788,0.037,4.115,0.145200,2.342,-4.525,1.209,4.105,0.145200,-1.502,3.773,-1.072,4.115,0.145200,-0.471,2.918,-3.534,4.115,0.145200,-0.203,2.728,-4.159,4.115,0.145200,-2.352,-7.338,-1.761,4.110
0.148500,-0.794,-4.452,-4.252,4.115,0.148500,-0.452,2.879,-3.534,4.115,0.148500,-2.664,3.143,2.342,4.115,0.148500,4.335,6.987,2.230,4.115,0.148500,4.002,8.271,1.067,4.115,0.148500,-3.714,-6.698,1.976,4.115,0.148500,-3.241,-7.709,0.476,4.115,0.148500,2.093,-4.676,0.525,4.110,0.148500,-1.311,3.651,-1.551,4.120,0.148500,-0.354,2.825,-3.802,4.115,0.148500,-0.095,2.694,-4.383,4.115,0.148500,-2.537,-7.558,-1.321,4.115
0.151800,-0.930,-4.672,-4.217,4.115,0.151800,-0.335,2.796,-3.797,4.115,0.151800,-2.449,3.485,1.658,4.110,0.151800,4.413,6.322,2.664,4.110,0.151800,4.149,7.890,1.507,4.115,0.151800,-3.817,-6.186,2.415,4.115,0.151800,-3.402,-7.538,0.921,4.115,0.151800,1.849,-4.720,-0.110,4.110,0.151800,-1.136,3.514,-1.990,4.120,0.151800,-0.242,2.752,-4.056,4.110,0.151800,0.007,2.679,-4.589,4.110,0.151800,-2.723,-7.724,-0.877,4.115
0.155100,-1.072,-4.906,-4.129,4.110,0.155100,-0.222,2.728,-4.042,4.115,0.155100,-2.225,3.705,0.994,4.115,0.155100,4.471,5.648,3.099,4.115,0.155100,4.271,7.392,1.946,4.115,0.155100,-3.890,-5.575,2.855,4.115,0.155100,-3.548,-7.265,1.355,4.110,0.155100,1.609,-4.686,-0.686,4.115,0.155100,-0.965,3.368,-2.391,4.115,0.155100,-0.134,2.703,-4.286,4.110,0.155100,0.100,2.689,-4.774,4.115,0.155100,-2.899,-7.822,-0.437,4.115
