"Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4"
0.033000,-0.430,-0.908,-2.407,0.596,0.033000,-1.534,-1.680,1.080,0.596,0.033000,-1.402,-2.984,-0.498,0.596,0.033000,-1.461,-0.849,1.368,0.596,0.033000,-0.118,0.738,-1.025,0.596,0.033000,0.151,1.011,-0.429,0.601,0.033000,1.298,1.934,2.818,0.601,0.033000,-1.007,-1.787,-0.933,0.596,0.033000,-1.588,-1.978,1.124,0.596,0.033000,-0.699,0.210,-0.132,0.596,0.033000,0.678,1.490,-1.045,0.596,0.033000,-1.866,-4.762,-0.742,0.601
0.036300,-0.450,-0.981,-2.447,0.601,0.036300,-1.539,-1.548,1.177,0.596,0.036300,-1.456,-3.008,-0.283,0.596,0.036300,-1.437,-0.698,1.368,0.596,0.036300,-0.089,0.733,-1.094,0.591,0.036300,0.185,1.016,-0.483,0.596,0.036300,1.313,1.671,2.936,0.601,0.036300,-1.036,-1.846,-0.869,0.596,0.036300,-1.603,-1.831,1.260,0.591,0.036300,-0.670,0.210,-0.219,0.596,0.036300,0.708,1.544,-1.020,0.596,0.036300,-1.974,-4.806,-0.278,0.596
0.039600,-0.470,-1.050,-2.486,0.596,0.039600,-1.534,-1.406,1.260,0.596,0.039600,-1.515,-3.018,-0.053,0.596,0.039600,-1.407,-0.556,1.358,0.596,0.039600,-0.059,0.733,-1.167,0.596,0.039600,0.214,1.026,-0.527,0.596,0.039600,1.318,1.397,3.019,0.596,0.039600,-1.065,-1.895,-0.801,0.596,0.039600,-1.607,-1.675,1.382,0.596,0.039600,-0.640,0.205,-0.302,0.596,0.039600,0.737,1.588,-0.996,0.596,0.039600,-2.071,-4.791,0.215,0.596
0.042900,-0.489,-1.128,-2.515,0.601,0.042900,-1.524,-1.255,1.334,0.596,0.042900,-1.568,-2.989,0.186,0.596,0.042900,-1.368,-0.410,1.329,0.596,0.042900,-0.030,0.728,-1.240,0.596,0.042900,0.244,1.036,-0.581,0.596,0.042900,1.323,1.124,3.087,0.601,0.042900,-1.095,-1.944,-0.723,0.596,0.042900,-1.603,-1.504,1.480,0.596,0.042900,-0.606,0.201,-0.386,0.591,0.042900,0.771,1.636,-0.967,0.591,0.042900,-2.164,-4.708,0.718,0.596
0.046200,-0.518,-1.211,-2.539,0.596,0.046200,-1.510,-1.099,1.378,0.596,0.046200,-1.622,-2.945,0.430,0.596,0.046200,-1.329,-0.278,1.285,0.591,0.046200,-0.001,0.728,-1.309,0.596,0.046200,0.273,1.041,-0.620,0.596,0.046200,1.303,0.850,3.121,0.596,0.046200,-1.124,-1.983,-0.639,0.596,0.046200,-1.598,-1.318,1.563,0.591,0.046200,-0.577,0.186,-0.469,0.591,0.046200,0.800,1.685,-0.933,0.596,0.046200,-2.257,-4.542,1.231,0.591
0.049500,-0.548,-1.294,-2.559,0.596,0.049500,-1.490,-0.947,1.417,0.596,0.049500,-1.666,-2.862,0.669,0.596,0.049500,-1.295,-0.146,1.231,0.596,0.049500,0.024,0.733,-1.382,0.591,0.049500,0.297,1.055,-0.664,0.596,0.049500,1.284,0.577,3.136,0.596,0.049500,-1.163,-2.022,-0.547,0.596,0.049500,-1.583,-1.133,1.622,0.596,0.049500,-0.553,0.176,-0.552,0.596,0.049500,0.835,1.729,-0.889,0.596,0.049500,-2.335,-4.298,1.749,0.596
0.052800,-0.572,-1.387,-2.574,0.596,0.052800,-1.476,-0.786,1.426,0.601,0.052800,-1.710,-2.754,0.914,0.601,0.052800,-1.251,-0.034,1.168,0.601,0.052800,0.048,0.738,-1.445,0.596,0.052800,0.327,1.075,-0.703,0.596,0.052800,1.255,0.308,3.121,0.601,0.052800,-1.192,-2.051,-0.449,0.596,0.052800,-1.564,-0.942,1.661,0.591,0.052800,-0.523,0.157,-0.635,0.596,0.052800,0.869,1.778,-0.835,0.596,0.052800,-2.399,-3.975,2.247,0.596
0.056100,-0.606,-1.484,-2.578,0.596,0.056100,-1.441,-0.625,1.426,0.596,0.056100,-1.739,-2.618,1.148,0.596,0.056100,-1.202,0.074,1.094,0.596,0.056100,0.073,0.743,-1.504,0.596,0.056100,0.351,1.089,-0.737,0.596,0.056100,1.211,0.049,3.077,0.601,0.056100,-1.227,-2.070,-0.346,0.596,0.056100,-1.539,-0.752,1.680,0.601,0.056100,-0.499,0.142,-0.708,0.596,0.056100,0.898,1.822,-0.776,0.591,0.056100,-2.448,-3.565,2.716,0.596
0.059400,-0.636,-1.587,-2.578,0.596,0.059400,-1.412,-0.478,1.412,0.596,0.059400,-1.774,-2.447,1.373,0.601,0.059400,-1.153,0.171,1.006,0.596,0.059400,0.102,0.757,-1.572,0.596,0.059400,0.380,1.104,-0.766,0.596,0.059400,1.167,-0.195,3.014,0.596,0.059400,-1.261,-2.085,-0.234,0.601,0.059400,-1.505,-0.566,1.676,0.596,0.059400,-0.470,0.122,-0.786,0.596,0.059400,0.937,1.866,-0.708,0.596,0.059400,-2.487,-3.106,3.141,0.596
0.062700,-0.675,-1.694,-2.569,0.596,0.062700,-1.373,-0.337,1.373,0.591,0.062700,-1.793,-2.256,1.578,0.596,0.062700,-1.109,0.259,0.919,0.601,0.062700,0.121,0.767,-1.636,0.596,0.062700,0.405,1.124,-0.801,0.596,0.062700,1.108,-0.425,2.936,0.601,0.062700,-1.285,-2.085,-0.122,0.596,0.062700,-1.466,-0.386,1.651,0.596,0.062700,-0.455,0.103,-0.864,0.596,0.062700,0.971,1.905,-0.635,0.596,0.062700,-2.496,-2.593,3.502,0.591
0.066000,-0.709,-1.812,-2.544,0.591,0.066000,-1.334,-0.195,1.324,0.601,0.066000,-1.808,-2.036,1.768,0.596,0.066000,-1.051,0.337,0.826,0.596,0.066000,0.146,0.782,-1.690,0.596,0.066000,0.434,1.148,-0.820,0.601,0.066000,1.054,-0.639,2.838,0.596,0.066000,-1.319,-2.085,0.000,0.601,0.066000,-1.427,-0.210,1.607,0.596,0.066000,-0.435,0.078,-0.942,0.596,0.066000,1.005,1.939,-0.552,0.596,0.066000,-2.487,-2.036,3.790,0.601
0.069300,-0.753,-1.934,-2.520,0.591,0.069300,-1.290,-0.068,1.265,0.601,0.069300,-1.813,-1.802,1.930,0.596,0.069300,-1.007,0.401,0.723,0.596,0.069300,0.165,0.801,-1.753,0.591,0.069300,0.458,1.177,-0.849,0.601,0.069300,0.986,-0.835,2.730,0.601,0.069300,-1.344,-2.066,0.113,0.596,0.069300,-1.378,-0.044,1.544,0.596,0.069300,-0.416,0.059,-1.020,0.596,0.069300,1.040,1.969,-0.469,0.596,0.069300,-2.462,-1.455,3.995,0.596
0.072600,-0.802,-2.056,-2.471,0.596,0.072600,-1.246,0.059,1.192,0.601,0.072600,-1.808,-1.548,2.056,0.596,0.072600,-0.953,0.455,0.621,0.596,0.072600,0.190,0.816,-1.802,0.596,0.072600,0.488,1.202,-0.869,0.601,0.072600,0.918,-1.011,2.613,0.601,0.072600,-1.368,-2.031,0.240,0.601,0.072600,-1.329,0.103,1.470,0.596,0.072600,-0.396,0.030,-1.099,0.596,0.072600,1.074,1.988,-0.366,0.596,0.072600,-2.413,-0.869,4.103,0.596
0.075900,-0.846,-2.183,-2.412,0.591,0.075900,-1.192,0.161,1.114,0.596,0.075900,-1.793,-1.279,2.159,0.601,0.075900,-0.899,0.503,0.528,0.596,0.075900,0.214,0.845,-1.860,0.596,0.075900,0.512,1.231,-0.884,0.601,0.075900,0.844,-1.167,2.491,0.596,0.075900,-1.393,-1.992,0.357,0.601,0.075900,-1.275,0.245,1.382,0.591,0.075900,-0.386,0.005,-1.167,0.596,0.075900,1.103,2.003,-0.268,0.596,0.075900,-2.345,-0.298,4.122,0.601
0.079200,-0.894,-2.315,-2.334,0.591,0.079200,-1.144,0.254,1.016,0.596,0.079200,-1.769,-1.011,2.223,0.596,0.079200,-0.850,0.538,0.420,0.596,0.079200,0.239,0.870,-1.909,0.591,0.079200,0.537,1.260,-0.898,0.601,0.079200,0.771,-1.309,2.369,0.596,0.079200,-1.417,-1.939,0.479,0.596,0.079200,-1.217,0.372,1.280,0.601,0.079200,-0.372,-0.019,-1.240,0.601,0.079200,1.137,2.013,-0.161,0.596,0.079200,-2.262,0.264,4.054,0.596
0.082500,-0.948,-2.451,-2.246,0.596,0.082500,-1.095,0.347,0.923,0.601,0.082500,-1.739,-0.737,2.262,0.596,0.082500,-0.802,0.572,0.318,0.601,0.082500,0.258,0.899,-1.963,0.596,0.082500,0.561,1.295,-0.908,0.596,0.082500,0.693,-1.421,2.247,0.596,0.082500,-1.437,-1.865,0.591,0.596,0.082500,-1.158,0.484,1.172,0.596,0.082500,-0.362,-0.049,-1.313,0.596,0.082500,1.167,2.013,-0.049,0.596,0.082500,-2.159,0.792,3.912,0.596
0.085800,-1.012,-2.593,-2.139,0.591,0.085800,-1.036,0.415,0.826,0.596,0.085800,-1.695,-0.473,2.252,0.596,0.085800,-0.753,0.596,0.215,0.601,0.085800,0.283,0.938,-2.002,0.596,0.085800,0.590,1.329,-0.908,0.596,0.085800,0.615,-1.523,2.130,0.596,0.085800,-1.446,-1.787,0.699,0.596,0.085800,-1.095,0.582,1.065,0.596,0.085800,-0.352,-0.078,-1.387,0.596,0.085800,1.201,1.998,0.074,0.596,0.085800,-2.047,1.275,3.702,0.596
0.089100,-1.065,-2.730,-2.012,0.601,0.089100,-0.987,0.484,0.718,0.601,0.089100,-1.647,-0.210,2.227,0.596,0.089100,-0.704,0.606,0.108,0.596,0.089100,0.302,0.977,-2.051,0.596,0.089100,0.615,1.368,-0.908,0.596,0.089100,0.541,-1.607,2.013,0.596,0.089100,-1.456,-1.694,0.806,0.596,0.089100,-1.036,0.669,0.943,0.601,0.089100,-0.343,-0.112,-1.455,0.596,0.089100,1.225,1.978,0.186,0.596,0.089100,-1.915,1.715,3.448,0.601
0.092400,-1.124,-2.862,-1.865,0.596,0.092400,-0.933,0.538,0.611,0.596,0.092400,-1.593,0.030,2.159,0.596,0.092400,-0.655,0.621,0.015,0.596,0.092400,0.327,1.021,-2.090,0.596,0.092400,0.644,1.407,-0.898,0.596,0.092400,0.458,-1.675,1.905,0.596,0.092400,-1.466,-1.597,0.899,0.596,0.092400,-0.973,0.738,0.826,0.601,0.092400,-0.338,-0.141,-1.523,0.601,0.092400,1.255,1.944,0.308,0.606,0.092400,-1.778,2.105,3.170,0.601
0.095700,-1.192,-2.994,-1.694,0.596,0.095700,-0.880,0.586,0.508,0.596,0.095700,-1.529,0.264,2.071,0.601,0.095700,-0.611,0.625,-0.088,0.596,0.095700,0.356,1.065,-2.124,0.601,0.095700,0.678,1.446,-0.889,0.596,0.095700,0.380,-1.729,1.798,0.596,0.095700,-1.466,-1.484,0.987,0.591,0.095700,-0.909,0.801,0.704,0.596,0.095700,-0.328,-0.175,-1.592,0.601,0.095700,1.279,1.900,0.430,0.596,0.095700,-1.632,2.437,2.877,0.601
0.099000,-1.261,-3.125,-1.504,0.596,0.099000,-0.821,0.621,0.401,0.601,0.099000,-1.461,0.479,1.964,0.601,0.099000,-0.567,0.630,-0.180,0.596,0.099000,0.380,1.114,-2.154,0.601,0.099000,0.703,1.480,-0.869,0.596,0.099000,0.302,-1.768,1.710,0.591,0.099000,-1.466,-1.367,1.055,0.596,0.099000,-0.846,0.850,0.582,0.601,0.099000,-0.323,-0.205,-1.660,0.596,0.099000,1.298,1.842,0.547,0.601,0.099000,-1.481,2.721,2.584,0.601
0.102300,-1.334,-3.238,-1.294,0.596,0.102300,-0.777,0.645,0.293,0.601,0.102300,-1.388,0.669,1.837,0.596,0.102300,-0.518,0.625,-0.278,0.596,0.102300,0.405,1.168,-2.188,0.596,0.102300,0.737,1.524,-0.854,0.591,0.102300,0.229,-1.797,1.617,0.591,0.102300,-1.456,-1.245,1.114,0.596,0.102300,-0.787,0.889,0.464,0.596,0.102300,-0.318,-0.244,-1.729,0.601,0.102300,1.318,1.778,0.665,0.601,0.102300,-1.324,2.950,2.301,0.601
0.105600,-1.407,-3.340,-1.060,0.596,0.105600,-0.723,0.669,0.196,0.601,0.105600,-1.305,0.845,1.700,0.596,0.105600,-0.479,0.625,-0.371,0.591,0.105600,0.439,1.231,-2.202,0.601,0.105600,0.766,1.563,-0.830,0.596,0.105600,0.156,-1.817,1.539,0.596,0.105600,-1.451,-1.118,1.158,0.591,0.105600,-0.723,0.923,0.347,0.601,0.105600,-0.318,-0.278,-1.792,0.596,0.105600,1.333,1.695,0.772,0.601,0.105600,-1.163,3.146,2.032,0.596
0.108900,-1.476,-3.418,-0.810,0.601,0.108900,-0.670,0.684,0.088,0.596,0.108900,-1.227,1.002,1.553,0.601,0.108900,-0.440,0.616,-0.459,0.596,0.108900,0.463,1.295,-2.227,0.601,0.108900,0.791,1.602,-0.791,0.596,0.108900,0.087,-1.826,1.470,0.596,0.108900,-1.437,-0.986,1.187,0.591,0.108900,-0.660,0.948,0.235,0.596,0.108900,-0.318,-0.312,-1.865,0.596,0.108900,1.347,1.612,0.879,0.601,0.108900,-1.007,3.292,1.788,0.596
0.112200,-1.549,-3.477,-0.532,0.596,0.112200,-0.626,0.694,-0.009,0.596,0.112200,-1.144,1.129,1.402,0.596,0.112200,-0.401,0.606,-0.547,0.596,0.112200,0.498,1.368,-2.237,0.596,0.112200,0.825,1.646,-0.757,0.591,0.112200,0.014,-1.826,1.407,0.596,0.112200,-1.417,-0.854,1.212,0.591,0.112200,-0.601,0.962,0.122,0.596,0.112200,-0.318,-0.351,-1.929,0.596,0.112200,1.352,1.514,0.972,0.596,0.112200,-0.846,3.404,1.583,0.601
0.115500,-1.622,-3.502,-0.244,0.596,0.115500,-0.577,0.699,-0.112,0.596,0.115500,-1.056,1.241,1.246,0.596,0.115500,-0.367,0.596,-0.639,0.596,0.115500,0.532,1.441,-2.241,0.596,0.115500,0.854,1.680,-0.708,0.591,0.115500,-0.049,-1.821,1.353,0.596,0.115500,-1.397,-0.723,1.212,0.596,0.115500,-0.543,0.977,0.020,0.596,0.115500,-0.323,-0.390,-1.992,0.596,0.115500,1.357,1.402,1.060,0.596,0.115500,-0.694,3.492,1.397,0.601
0.118800,-1.691,-3.502,0.064,0.601,0.118800,-0.528,0.704,-0.210,0.596,0.118800,-0.973,1.334,1.094,0.596,0.118800,-0.333,0.586,-0.718,0.596,0.118800,0.561,1.524,-2.237,0.596,0.118800,0.888,1.715,-0.654,0.591,0.118800,-0.108,-1.807,1.309,0.596,0.118800,-1.368,-0.596,1.202,0.591,0.118800,-0.494,0.982,-0.083,0.596,0.118800,-0.328,-0.434,-2.056,0.596,0.118800,1.357,1.285,1.138,0.596,0.118800,-0.543,3.556,1.251,0.596
0.122100,-1.754,-3.462,0.372,0.601,0.122100,-0.479,0.694,-0.302,0.596,0.122100,-0.885,1.407,0.943,0.596,0.122100,-0.299,0.572,-0.806,0.596,0.122100,0.605,1.607,-2.232,0.596,0.122100,0.913,1.754,-0.600,0.596,0.122100,-0.172,-1.787,1.270,0.596,0.122100,-1.339,-0.473,1.177,0.596,0.122100,-0.435,0.982,-0.180,0.596,0.122100,-0.333,-0.473,-2.119,0.596,0.122100,1.352,1.163,1.202,0.596,0.122100,-0.391,3.600,1.133,0.596
0.125400,-1.808,-3.375,0.689,0.606,0.125400,-0.445,0.689,-0.395,0.591,0.125400,-0.802,1.466,0.801,0.596,0.125400,-0.264,0.557,-0.889,0.596,0.125400,0.639,1.695,-2.212,0.596,0.125400,0.947,1.778,-0.542,0.591,0.125400,-0.230,-1.768,1.236,0.596,0.125400,-1.300,-0.351,1.138,0.596,0.125400,-0.386,0.982,-0.283,0.591,0.125400,-0.333,-0.522,-2.178,0.596,0.125400,1.342,1.036,1.251,0.596,0.125400,-0.250,3.629,1.050,0.596
0.128700,-1.871,-3.252,1.011,0.601,0.128700,-0.401,0.684,-0.483,0.596,0.128700,-0.719,1.514,0.660,0.596,0.128700,-0.240,0.547,-0.967,0.596,0.128700,0.683,1.788,-2.183,0.596,0.128700,0.976,1.812,-0.469,0.596,0.128700,-0.289,-1.743,1.202,0.596,0.128700,-1.266,-0.239,1.089,0.596,0.128700,-0.338,0.982,-0.376,0.591,0.128700,-0.343,-0.571,-2.237,0.596,0.128700,1.333,0.909,1.295,0.596,0.128700,-0.108,3.649,0.992,0.596
0.132000,-1.915,-3.091,1.324,0.596,0.132000,-0.362,0.674,-0.576,0.596,0.132000,-0.640,1.553,0.528,0.596,0.132000,-0.206,0.538,-1.050,0.596,0.132000,0.722,1.886,-2.144,0.596,0.132000,1.005,1.832,-0.395,0.596,0.132000,-0.338,-1.704,1.187,0.601,0.132000,-1.227,-0.136,1.031,0.596,0.132000,-0.289,0.977,-0.464,0.591,0.132000,-0.352,-0.615,-2.295,0.591,0.132000,1.313,0.777,1.319,0.591,0.132000,0.029,3.649,0.972,0.596
0.135300,-1.959,-2.881,1.622,0.601,0.135300,-0.323,0.665,-0.659,0.596,0.135300,-0.562,1.578,0.401,0.596,0.135300,-0.186,0.523,-1.128,0.596,0.135300,0.766,1.988,-2.095,0.591,0.135300,1.035,1.846,-0.317,0.596,0.135300,-0.386,-1.670,1.163,0.596,0.135300,-1.192,-0.039,0.967,0.596,0.135300,-0.245,0.977,-0.547,0.591,0.135300,-0.362,-0.674,-2.344,0.591,0.135300,1.289,0.645,1.319,0.596,0.135300,0.161,3.639,0.977,0.596
0.138600,-1.984,-2.637,1.900,0.596,0.138600,-0.284,0.655,-0.747,0.591,0.138600,-0.479,1.602,0.288,0.591,0.138600,-0.157,0.513,-1.201,0.596,0.138600,0.815,2.096,-2.031,0.591,0.138600,1.064,1.856,-0.234,0.596,0.138600,-0.430,-1.626,1.153,0.596,0.138600,-1.144,0.044,0.894,0.596,0.138600,-0.196,0.972,-0.635,0.591,0.138600,-0.372,-0.727,-2.403,0.596,0.138600,1.274,0.513,1.319,0.596,0.138600,0.288,3.629,1.011,0.596
0.141900,-2.008,-2.349,2.154,0.596,0.141900,-0.255,0.640,-0.830,0.596,0.141900,-0.406,1.612,0.181,0.596,0.141900,-0.133,0.503,-1.279,0.596,0.141900,0.859,2.198,-1.948,0.591,0.141900,1.093,1.861,-0.141,0.601,0.141900,-0.474,-1.587,1.138,0.601,0.141900,-1.095,0.122,0.811,0.596,0.141900,-0.157,0.967,-0.708,0.601,0.141900,-0.391,-0.786,-2.456,0.596,0.141900,1.235,0.391,1.304,0.596,0.141900,0.405,3.600,1.070,0.591
0.145200,-2.008,-2.041,2.369,0.596,0.145200,-0.220,0.630,-0.908,0.591,0.145200,-0.338,1.622,0.078,0.601,0.145200,-0.108,0.494,-1.353,0.601,0.145200,0.908,2.310,-1.860,0.596,0.145200,1.123,1.856,-0.044,0.596,0.145200,-0.513,-1.538,1.129,0.596,0.145200,-1.056,0.191,0.728,0.596,0.145200,-0.113,0.962,-0.791,0.596,0.145200,-0.401,-0.849,-2.505,0.591,0.145200,1.201,0.274,1.280,0.596,0.145200,0.517,3.561,1.153,0.591
0.148500,-2.003,-1.709,2.545,0.596,0.148500,-0.191,0.621,-0.986,0.596,0.148500,-0.255,1.627,-0.005,0.596,0.148500,-0.089,0.484,-1.426,0.601,0.148500,0.961,2.413,-1.753,0.591,0.148500,1.152,1.846,0.054,0.601,0.148500,-0.553,-1.484,1.119,0.601,0.148500,-1.007,0.259,0.645,0.596,0.148500,-0.079,0.962,-0.864,0.596,0.148500,-0.421,-0.918,-2.549,0.596,0.148500,1.172,0.161,1.241,0.596,0.148500,0.625,3.507,1.260,0.596
0.151800,-1.984,-1.357,2.682,0.596,0.151800,-0.162,0.611,-1.069,0.596,0.151800,-0.191,1.632,-0.097,0.596,0.151800,-0.074,0.479,-1.499,0.596,0.151800,1.015,2.525,-1.636,0.596,0.151800,1.172,1.832,0.157,0.596,0.151800,-0.587,-1.436,1.109,0.601,0.151800,-0.958,0.308,0.547,0.601,0.151800,-0.040,0.962,-0.933,0.596,0.151800,-0.445,-0.991,-2.588,0.596,0.151800,1.132,0.054,1.187,0.596,0.151800,0.727,3.439,1.382,0.596
0.155100,-1.954,-1.006,2.760,0.596,0.155100,-0.137,0.601,-1.143,0.591,0.155100,-0.128,1.632,-0.171,0.596,0.155100,-0.049,0.469,-1.567,0.596,0.155100,1.074,2.628,-1.494,0.591,0.155100,1.191,1.803,0.254,0.596,0.155100,-0.611,-1.377,1.099,0.596,0.155100,-0.914,0.347,0.455,0.601,0.155100,-0.006,0.962,-1.001,0.596,0.155100,-0.460,-1.064,-2.627,0.596,0.155100,1.088,-0.044,1.129,0.596,0.155100,0.820,3.361,1.524,0.591
0.158400,-1.910,-0.644,2.799,0.591,0.158400,-0.108,0.596,-1.216,0.596,0.158400,-0.064,1.636,-0.234,0.596,0.158400,-0.035,0.464,-1.636,0.596,0.158400,1.128,2.726,-1.338,0.596,0.158400,1.215,1.763,0.357,0.601,0.158400,-0.640,-1.323,1.099,0.596,0.158400,-0.870,0.386,0.357,0.596,0.158400,0.024,0.962,-1.064,0.601,0.158400,-0.484,-1.143,-2.657,0.596,0.158400,1.049,-0.136,1.065,0.596,0.158400,0.913,3.253,1.676,0.596
