"Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4"
0.033000,2.679,4.603,2.049,3.031,0.033000,3.592,5.214,2.781,3.031,0.033000,-0.647,2.147,-1.082,3.031,0.033000,2.542,7.035,-1.106,3.035,0.033000,1.409,4.422,-2.996,3.031,0.033000,1.214,4.081,-4.730,3.031,0.033000,0.481,-4.535,-0.969,3.031,0.033000,3.436,6.571,1.634,3.035,0.033000,-0.823,1.897,-1.033,3.035,0.033000,-0.764,-3.524,-2.220,3.035,0.033000,-0.432,1.658,-2.147,3.040,0.033000,-2.327,-4.276,2.015,3.035
0.036300,2.737,4.164,2.537,3.035,0.036300,3.636,4.540,3.270,3.031,0.036300,-0.545,2.107,-1.326,3.031,0.036300,2.703,7.143,-0.618,3.035,0.036300,1.531,4.681,-2.733,3.031,0.036300,1.321,4.403,-4.540,3.031,0.036300,0.300,-4.501,-1.184,3.035,0.036300,3.543,6.112,2.122,3.040,0.036300,-0.725,1.844,-1.302,3.035,0.036300,-0.867,-3.631,-2.195,3.035,0.036300,-0.359,1.609,-2.366,3.035,0.036300,-2.391,-3.924,2.386,3.035
0.039600,2.781,3.646,3.006,3.035,0.039600,3.656,3.866,3.748,3.035,0.039600,-0.447,2.059,-1.560,3.031,0.039600,2.864,7.177,-0.129,3.035,0.039600,1.648,4.935,-2.430,3.031,0.039600,1.443,4.745,-4.295,3.031,0.039600,0.125,-4.476,-1.355,3.035,0.039600,3.621,5.541,2.606,3.035,0.039600,-0.637,1.780,-1.556,3.035,0.039600,-0.969,-3.758,-2.147,3.031,0.039600,-0.291,1.556,-2.576,3.035,0.039600,-2.440,-3.514,2.733,3.040
0.042900,2.801,3.055,3.416,3.031,0.042900,3.651,3.192,4.232,3.035,0.042900,-0.359,2.024,-1.780,3.031,0.042900,3.021,7.109,0.359,3.031,0.042900,1.770,5.170,-2.073,3.031,0.042900,1.570,5.101,-4.002,3.031,0.042900,-0.032,-4.466,-1.492,3.031,0.042900,3.680,4.882,3.089,3.035,0.042900,-0.549,1.722,-1.795,3.040,0.042900,-1.067,-3.890,-2.068,3.031,0.042900,-0.227,1.521,-2.777,3.031,0.042900,-2.474,-3.060,3.026,3.035
0.046200,2.796,2.415,3.744,3.031,0.046200,3.626,2.523,4.686,3.031,0.046200,-0.271,1.985,-1.990,3.035,0.046200,3.167,6.938,0.847,3.035,0.046200,1.902,5.380,-1.673,3.031,0.046200,1.707,5.458,-3.651,3.031,0.046200,-0.193,-4.471,-1.585,3.031,0.046200,3.714,4.208,3.578,3.031,0.046200,-0.466,1.653,-2.029,3.040,0.046200,-1.170,-4.032,-1.961,3.031,0.046200,-0.164,1.487,-2.972,3.031,0.046200,-2.484,-2.576,3.265,3.040
0.049500,2.772,1.746,3.963,3.035,0.049500,3.568,1.849,5.018,3.031,0.049500,-0.193,1.956,-2.190,3.031,0.049500,3.294,6.659,1.336,3.031,0.049500,2.024,5.551,-1.228,3.031,0.049500,1.844,5.819,-3.245,3.035,0.049500,-0.344,-4.496,-1.643,3.035,0.049500,3.714,3.538,4.056,3.031,0.049500,-0.393,1.595,-2.249,3.035,0.049500,-1.277,-4.173,-1.814,3.031,0.049500,-0.100,1.468,-3.158,3.031,0.049500,-2.479,-2.059,3.436,3.035
0.052800,2.723,1.077,4.071,3.035,0.052800,3.495,1.184,5.214,3.031,0.052800,-0.110,1.941,-2.371,3.031,0.052800,3.411,6.278,1.824,3.031,0.052800,2.156,5.668,-0.745,3.031,0.052800,2.000,6.166,-2.777,3.031,0.052800,-0.496,-4.535,-1.668,3.031,0.052800,3.695,2.869,4.540,3.031,0.052800,-0.320,1.551,-2.464,3.035,0.052800,-1.385,-4.315,-1.643,3.031,0.052800,-0.046,1.453,-3.343,3.031,0.052800,-2.449,-1.536,3.524,3.035
0.056100,2.645,0.408,4.056,3.035,0.056100,3.397,0.515,5.267,3.035,0.056100,-0.037,1.932,-2.552,3.031,0.056100,3.504,5.775,2.308,3.031,0.056100,2.283,5.712,-0.256,3.031,0.056100,2.151,6.479,-2.283,3.031,0.056100,-0.642,-4.589,-1.643,3.031,0.056100,3.656,2.195,4.945,3.031,0.056100,-0.256,1.507,-2.669,3.035,0.056100,-1.492,-4.447,-1.438,3.031,0.056100,0.012,1.453,-3.519,3.035,0.056100,-2.405,-1.004,3.534,3.035
0.059400,2.557,-0.232,3.934,3.035,0.059400,3.280,-0.154,5.189,3.035,0.059400,0.032,1.927,-2.713,3.031,0.059400,3.573,5.179,2.791,3.031,0.059400,2.405,5.678,0.227,3.031,0.059400,2.313,6.757,-1.800,3.031,0.059400,-0.784,-4.657,-1.600,3.026,0.059400,3.587,1.521,5.219,3.031,0.059400,-0.193,1.468,-2.864,3.035,0.059400,-1.600,-4.574,-1.199,3.035,0.059400,0.061,1.463,-3.690,3.031,0.059400,-2.347,-0.501,3.455,3.035
0.062700,2.444,-0.833,3.705,3.035,0.062700,3.143,-0.813,4.969,3.035,0.062700,0.100,1.946,-2.879,3.035,0.062700,3.621,4.505,3.275,3.031,0.062700,2.523,5.565,0.720,3.026,0.062700,2.479,6.972,-1.306,3.031,0.062700,-0.921,-4.740,-1.512,3.035,0.062700,3.504,0.862,5.350,3.031,0.062700,-0.134,1.438,-3.055,3.031,0.062700,-1.707,-4.676,-0.930,3.031,0.062700,0.110,1.482,-3.856,3.031,0.062700,-2.269,-0.017,3.314,3.031
0.066000,2.313,-1.380,3.392,3.031,0.066000,2.991,-1.482,4.632,3.035,0.066000,0.168,1.971,-3.021,3.031,0.066000,3.636,3.832,3.758,3.031,0.066000,2.630,5.360,1.204,3.031,0.066000,2.640,7.118,-0.818,3.031,0.066000,-1.062,-4.823,-1.380,3.031,0.066000,3.397,0.188,5.336,3.031,0.066000,-0.081,1.414,-3.245,3.031,0.066000,-1.819,-4.750,-0.618,3.035,0.066000,0.159,1.512,-4.017,3.031,0.066000,-2.181,0.432,3.094,3.035
0.069300,2.176,-1.849,3.021,3.035,0.069300,2.821,-2.142,4.188,3.031,0.069300,0.232,2.015,-3.158,3.031,0.069300,3.636,3.162,4.242,3.031,0.069300,2.723,5.062,1.692,3.031,0.069300,2.806,7.182,-0.330,3.031,0.069300,-1.204,-4.911,-1.214,3.031,0.069300,3.265,-0.476,5.184,3.031,0.069300,-0.027,1.419,-3.426,3.035,0.069300,-1.927,-4.784,-0.291,3.031,0.069300,0.208,1.560,-4.173,3.031,0.069300,-2.073,0.838,2.816,3.035
0.072600,2.020,-2.254,2.606,3.031,0.072600,2.630,-2.786,3.665,3.035,0.072600,0.300,2.063,-3.284,3.026,0.072600,3.602,2.488,4.686,3.031,0.072600,2.801,4.681,2.176,3.031,0.072600,2.962,7.158,0.154,3.031,0.072600,-1.336,-4.999,-1.013,3.031,0.072600,3.118,-1.140,4.906,3.031,0.072600,0.027,1.414,-3.602,3.031,0.072600,-2.029,-4.779,0.066,3.035,0.072600,0.256,1.614,-4.315,3.031,0.072600,-1.966,1.189,2.498,3.031
0.075900,1.858,-2.581,2.176,3.031,0.075900,2.415,-3.338,3.084,3.035,0.075900,0.359,2.132,-3.402,3.031,0.075900,3.548,1.819,5.013,3.031,0.075900,2.860,4.203,2.664,3.031,0.075900,3.114,7.035,0.642,3.035,0.075900,-1.463,-5.062,-0.774,3.031,0.075900,2.952,-1.800,4.510,3.031,0.075900,0.081,1.429,-3.768,3.031,0.075900,-2.127,-4.725,0.447,3.035,0.075900,0.315,1.687,-4.452,3.031,0.075900,-1.844,1.487,2.151,3.031
0.079200,1.692,-2.840,1.736,3.031,0.079200,2.205,-3.778,2.498,3.035,0.079200,0.422,2.220,-3.504,3.031,0.079200,3.475,1.150,5.199,3.031,0.079200,2.899,3.641,3.148,3.026,0.079200,3.245,6.796,1.131,3.035,0.079200,-1.595,-5.121,-0.496,3.031,0.079200,2.767,-2.464,4.022,3.031,0.079200,0.129,1.448,-3.934,3.031,0.079200,-2.215,-4.608,0.833,3.035,0.079200,0.359,1.770,-4.579,3.031,0.079200,-1.717,1.736,1.785,3.035
0.082500,1.526,-3.016,1.311,3.031,0.082500,1.980,-4.105,1.927,3.035,0.082500,0.496,2.317,-3.587,3.031,0.082500,3.382,0.486,5.243,3.035,0.082500,2.913,3.011,3.573,3.031,0.082500,3.368,6.454,1.619,3.031,0.082500,-1.726,-5.136,-0.188,3.031,0.082500,2.571,-3.084,3.455,3.035,0.082500,0.178,1.487,-4.090,3.031,0.082500,-2.303,-4.432,1.233,3.035,0.082500,0.418,1.868,-4.701,3.031,0.082500,-1.590,1.927,1.414,3.035
0.085800,1.360,-3.143,0.906,3.031,0.085800,1.761,-4.335,1.385,3.035,0.085800,0.559,2.430,-3.661,3.031,0.085800,3.260,-0.178,5.155,3.035,0.085800,2.904,2.337,3.900,3.035,0.085800,3.475,6.005,2.103,3.031,0.085800,-1.844,-5.121,0.149,3.035,0.085800,2.357,-3.597,2.864,3.035,0.085800,0.222,1.531,-4.247,3.031,0.085800,-2.371,-4.193,1.624,3.031,0.085800,0.466,1.980,-4.808,3.031,0.085800,-1.453,2.063,1.048,3.031
0.089100,1.199,-3.211,0.520,3.035,0.089100,1.531,-4.476,0.877,3.031,0.089100,0.632,2.567,-3.709,3.031,0.089100,3.133,-0.842,4.935,3.035,0.089100,2.874,1.668,4.115,3.031,0.089100,3.553,5.448,2.586,3.031,0.089100,-1.961,-5.057,0.515,3.031,0.089100,2.137,-3.998,2.274,3.031,0.089100,0.271,1.595,-4.393,3.031,0.089100,-2.435,-3.890,2.000,3.035,0.089100,0.525,2.107,-4.901,3.031,0.089100,-1.326,2.161,0.691,3.035
0.092400,1.038,-3.250,0.164,3.031,0.092400,1.316,-4.554,0.422,3.035,0.092400,0.706,2.713,-3.744,3.031,0.092400,2.972,-1.512,4.589,3.031,0.092400,2.816,0.999,4.217,3.035,0.092400,3.607,4.794,3.070,3.035,0.092400,-2.073,-4.945,0.896,3.035,0.092400,1.907,-4.276,1.702,3.031,0.092400,0.320,1.663,-4.525,3.031,0.092400,-2.484,-3.534,2.352,3.040,0.092400,0.589,2.259,-4.974,3.031,0.092400,-1.199,2.220,0.344,3.035
0.095700,0.886,-3.255,-0.164,3.035,0.095700,1.101,-4.579,0.012,3.031,0.095700,0.784,2.879,-3.758,3.031,0.095700,2.801,-2.166,4.139,3.035,0.095700,2.737,0.330,4.193,3.035,0.095700,3.636,4.120,3.553,3.035,0.095700,-2.171,-4.764,1.292,3.031,0.095700,1.683,-4.471,1.170,3.035,0.095700,0.369,1.756,-4.652,3.031,0.095700,-2.513,-3.114,2.659,3.035,0.095700,0.652,2.420,-5.038,3.035,0.095700,-1.072,2.244,0.017,3.031
0.099000,0.735,-3.241,-0.462,3.031,0.099000,0.901,-4.579,-0.339,3.031,0.099000,0.857,3.060,-3.744,3.031,0.099000,2.611,-2.816,3.607,3.035,0.099000,2.640,-0.335,4.056,3.031,0.099000,3.646,3.446,4.037,3.035,0.099000,-2.259,-4.530,1.692,3.031,0.099000,1.458,-4.584,0.676,3.031,0.099000,0.422,1.853,-4.769,3.031,0.099000,-2.527,-2.664,2.913,3.040,0.099000,0.716,2.601,-5.077,3.031,0.099000,-0.955,2.244,-0.295,3.035
0.102300,0.593,-3.216,-0.740,3.031,0.102300,0.706,-4.549,-0.652,3.035,0.102300,0.940,3.260,-3.709,3.031,0.102300,2.405,-3.353,3.035,3.031,0.102300,2.518,-0.965,3.812,3.035,0.102300,3.621,2.772,4.510,3.035,0.102300,-2.337,-4.232,2.088,3.035,0.102300,1.238,-4.642,0.237,3.031,0.102300,0.476,1.976,-4.872,3.031,0.102300,-2.523,-2.181,3.099,3.035,0.102300,0.789,2.806,-5.087,3.031,0.102300,-0.838,2.225,-0.589,3.035
0.105600,0.457,-3.182,-0.989,3.026,0.105600,0.515,-4.510,-0.921,3.031,0.105600,1.028,3.470,-3.636,3.035,0.105600,2.186,-3.778,2.449,3.031,0.105600,2.381,-1.536,3.470,3.035,0.105600,3.578,2.103,4.891,3.035,0.105600,-2.400,-3.866,2.454,3.035,0.105600,1.033,-4.652,-0.154,3.035,0.105600,0.535,2.103,-4.969,3.026,0.105600,-2.503,-1.683,3.216,3.035,0.105600,0.862,3.021,-5.077,3.031,0.105600,-0.725,2.195,-0.872,3.035
0.108900,0.330,-3.143,-1.214,3.031,0.108900,0.339,-4.481,-1.140,3.031,0.108900,1.126,3.700,-3.529,3.035,0.108900,1.966,-4.095,1.883,3.035,0.108900,2.234,-2.029,3.074,3.035,0.108900,3.509,1.433,5.140,3.035,0.108900,-2.444,-3.451,2.786,3.035,0.108900,0.823,-4.632,-0.496,3.040,0.108900,0.593,2.254,-5.043,3.026,0.108900,-2.459,-1.184,3.255,3.040,0.108900,0.945,3.270,-5.038,3.035,0.108900,-0.618,2.156,-1.131,3.035
0.112200,0.203,-3.114,-1.409,3.031,0.112200,0.168,-4.452,-1.321,3.031,0.112200,1.219,3.939,-3.387,3.035,0.112200,1.741,-4.315,1.346,3.031,0.112200,2.068,-2.449,2.635,3.031,0.112200,3.426,0.764,5.253,3.035,0.112200,-2.469,-2.991,3.079,3.031,0.112200,0.628,-4.608,-0.784,3.035,0.112200,0.657,2.415,-5.101,3.031,0.112200,-2.405,-0.691,3.216,3.035,0.112200,1.038,3.524,-4.965,3.035,0.112200,-0.515,2.112,-1.375,3.040
0.115500,0.085,-3.094,-1.590,3.031,0.115500,0.002,-4.442,-1.468,3.031,0.115500,1.316,4.193,-3.206,3.031,0.115500,1.516,-4.457,0.842,3.031,0.115500,1.897,-2.781,2.176,3.031,0.115500,3.314,0.100,5.223,3.035,0.115500,-2.479,-2.493,3.309,3.031,0.115500,0.437,-4.569,-1.033,3.031,0.115500,0.725,2.601,-5.136,3.035,0.115500,-2.332,-0.222,3.099,3.035,0.115500,1.131,3.812,-4.852,3.035,0.115500,-0.427,2.063,-1.609,3.035
0.118800,-0.032,-3.084,-1.746,3.031,0.118800,-0.159,-4.442,-1.570,3.031,0.118800,1.429,4.452,-2.987,3.031,0.118800,1.302,-4.535,0.393,3.031,0.118800,1.726,-3.040,1.722,3.035,0.118800,3.187,-0.564,5.048,3.035,0.118800,-2.474,-1.976,3.465,3.035,0.118800,0.256,-4.540,-1.233,3.035,0.118800,0.794,2.801,-5.150,3.031,0.118800,-2.254,0.222,2.913,3.040,0.118800,1.228,4.115,-4.701,3.035,0.118800,-0.339,2.024,-1.824,3.035
0.122100,-0.139,-3.089,-1.888,3.031,0.122100,-0.310,-4.457,-1.634,3.031,0.122100,1.546,4.711,-2.718,3.035,0.122100,1.096,-4.559,-0.012,3.031,0.122100,1.551,-3.226,1.277,3.031,0.122100,3.040,-1.228,4.755,3.035,0.122100,-2.449,-1.448,3.548,3.035,0.122100,0.085,-4.515,-1.399,3.031,0.122100,0.867,3.031,-5.136,3.035,0.122100,-2.156,0.623,2.664,3.035,0.122100,1.341,4.442,-4.496,3.035,0.122100,-0.256,1.990,-2.039,3.035
0.125400,-0.242,-3.114,-2.005,3.031,0.125400,-0.462,-4.496,-1.668,3.031,0.125400,1.663,4.965,-2.400,3.031,0.125400,0.886,-4.549,-0.369,3.031,0.125400,1.375,-3.348,0.857,3.031,0.125400,2.874,-1.897,4.349,3.035,0.125400,-2.400,-0.921,3.538,3.035,0.125400,-0.076,-4.505,-1.516,3.040,0.125400,0.955,3.270,-5.096,3.035,0.125400,-2.044,0.969,2.366,3.035,0.125400,1.458,4.784,-4.252,3.031,0.125400,-0.173,1.961,-2.225,3.035
0.128700,-0.344,-3.143,-2.103,3.026,0.128700,-0.608,-4.545,-1.663,3.031,0.128700,1.785,5.199,-2.044,3.031,0.128700,0.696,-4.520,-0.681,3.035,0.128700,1.204,-3.426,0.466,3.031,0.128700,2.689,-2.557,3.851,3.035,0.128700,-2.337,-0.418,3.455,3.035,0.128700,-0.237,-4.520,-1.600,3.031,0.128700,1.038,3.534,-5.023,3.035,0.128700,-1.927,1.267,2.039,3.031,0.128700,1.585,5.136,-3.949,3.035,0.128700,-0.100,1.946,-2.410,3.035
0.132000,-0.447,-3.187,-2.181,3.031,0.132000,-0.755,-4.613,-1.619,3.031,0.132000,1.912,5.404,-1.639,3.031,0.132000,0.505,-4.491,-0.940,3.035,0.132000,1.038,-3.455,0.105,3.031,0.132000,2.488,-3.143,3.289,3.040,0.132000,-2.259,0.056,3.289,3.035,0.132000,-0.388,-4.549,-1.648,3.035,0.132000,1.140,3.817,-4.906,3.031,0.132000,-1.805,1.512,1.692,3.035,0.132000,1.722,5.492,-3.597,3.031,0.132000,-0.027,1.937,-2.586,3.035
0.135300,-0.545,-3.255,-2.234,3.035,0.135300,-0.891,-4.691,-1.546,3.026,0.135300,2.039,5.575,-1.184,3.035,0.135300,0.325,-4.457,-1.155,3.035,0.135300,0.872,-3.460,-0.227,3.035,0.135300,2.278,-3.621,2.708,3.035,0.135300,-2.166,0.501,3.060,3.035,0.135300,-0.540,-4.593,-1.658,3.035,0.135300,1.238,4.129,-4.755,3.035,0.135300,-1.683,1.702,1.336,3.031,0.135300,1.858,5.853,-3.182,3.035,0.135300,0.046,1.941,-2.747,3.035
0.138600,-0.647,-3.333,-2.264,3.035,0.138600,-1.028,-4.779,-1.424,3.031,0.138600,2.166,5.683,-0.701,3.031,0.138600,0.149,-4.427,-1.341,3.035,0.138600,0.716,-3.446,-0.525,3.031,0.138600,2.054,-3.983,2.127,3.035,0.138600,-2.059,0.901,2.781,3.035,0.138600,-0.691,-4.652,-1.624,3.035,0.138600,1.346,4.457,-4.554,3.035,0.138600,-1.556,1.844,0.969,3.031,0.138600,2.010,6.200,-2.708,3.040,0.138600,0.115,1.956,-2.904,3.031
0.141900,-0.745,-3.431,-2.274,3.031,0.141900,-1.165,-4.862,-1.272,3.031,0.141900,2.298,5.717,-0.208,3.031,0.141900,-0.007,-4.422,-1.477,3.035,0.141900,0.569,-3.411,-0.799,3.035,0.141900,1.839,-4.242,1.575,3.035,0.141900,-1.946,1.243,2.454,3.035,0.141900,-0.828,-4.725,-1.560,3.035,0.141900,1.463,4.803,-4.300,3.031,0.141900,-1.429,1.941,0.618,3.035,0.141900,2.166,6.503,-2.215,3.035,0.141900,0.183,1.985,-3.050,3.035
0.145200,-0.838,-3.548,-2.264,3.035,0.145200,-1.297,-4.950,-1.077,3.026,0.145200,2.420,5.678,0.276,3.035,0.145200,-0.164,-4.422,-1.580,3.035,0.145200,0.422,-3.382,-1.043,3.035,0.145200,1.609,-4.418,1.057,3.031,0.145200,-1.819,1.536,2.103,3.035,0.145200,-0.974,-4.803,-1.458,3.040,0.145200,1.595,5.155,-3.998,3.035,0.145200,-1.306,1.995,0.271,3.031,0.145200,2.327,6.772,-1.722,3.035,0.145200,0.242,2.024,-3.182,3.035
0.148500,-0.945,-3.665,-2.225,3.031,0.148500,-1.433,-5.023,-0.852,3.035,0.148500,2.532,5.551,0.764,3.031,0.148500,-0.325,-4.442,-1.648,3.035,0.148500,0.286,-3.353,-1.258,3.031,0.148500,1.394,-4.510,0.584,3.031,0.148500,-1.697,1.770,1.741,3.035,0.148500,-1.111,-4.896,-1.316,3.031,0.148500,1.726,5.521,-3.641,3.031,0.148500,-1.184,2.020,-0.061,3.031,0.148500,2.488,6.977,-1.233,3.040,0.148500,0.305,2.083,-3.304,3.035
0.151800,-1.038,-3.802,-2.151,3.035,0.151800,-1.560,-5.082,-0.589,3.035,0.151800,2.640,5.341,1.258,3.031,0.151800,-0.471,-4.481,-1.678,3.035,0.151800,0.154,-3.333,-1.448,3.035,0.151800,1.179,-4.554,0.164,3.031,0.151800,-1.570,1.956,1.370,3.031,0.151800,-1.253,-4.979,-1.136,3.035,0.151800,1.868,5.878,-3.216,3.035,0.151800,-1.067,2.010,-0.383,3.031,0.151800,2.654,7.118,-0.750,3.031,0.151800,0.374,2.161,-3.411,3.035
0.155100,-1.145,-3.944,-2.059,3.031,0.155100,-1.687,-5.111,-0.291,3.035,0.155100,2.733,5.033,1.746,3.040,0.155100,-0.613,-4.540,-1.673,3.031,0.155100,0.032,-3.314,-1.614,3.035,0.155100,0.979,-4.554,-0.212,3.031,0.155100,-1.438,2.093,1.004,3.031,0.155100,-1.385,-5.053,-0.916,3.031,0.155100,2.020,6.225,-2.742,3.035,0.155100,-0.955,1.985,-0.691,3.031,0.155100,2.816,7.162,-0.256,3.035,0.155100,0.442,2.244,-3.509,3.031
0.158400,-1.253,-4.090,-1.922,3.031,0.158400,-1.814,-5.106,0.042,3.031,0.158400,2.806,4.632,2.230,3.031,0.158400,-0.755,-4.603,-1.624,3.035,0.158400,-0.090,-3.314,-1.756,3.031,0.158400,0.774,-4.540,-0.540,3.031,0.158400,-1.306,2.181,0.647,3.035,0.158400,-1.516,-5.116,-0.657,3.031,0.158400,2.176,6.547,-2.249,3.035,0.158400,-0.852,1.937,-0.974,3.031,0.158400,2.972,7.123,0.227,3.035,0.158400,0.505,2.352,-3.592,3.035
