"Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4"
0.033000,0.283,-1.133,0.679,-0.020,0.033000,-0.450,0.093,0.274,-0.015,0.033000,-0.704,-0.454,-0.088,-0.020,0.033000,-0.357,-1.846,1.006,-0.015,0.033000,-0.186,-0.527,-0.224,-0.020,0.033000,1.445,-2.266,3.155,-0.015,0.033000,-1.041,-2.114,-0.766,-0.010,0.033000,-0.084,-0.205,-1.602,-0.015,0.033000,-0.587,0.538,0.386,-0.015,0.033000,1.005,-0.068,1.339,-0.015,0.033000,-0.626,-0.639,-0.547,-0.015,0.033000,-0.650,-0.923,-0.259,-0.015
0.036300,0.234,-1.143,0.621,-0.015,0.036300,-0.426,0.103,0.225,-0.010,0.036300,-0.694,-0.449,-0.112,-0.015,0.036300,-0.411,-1.807,1.021,-0.020,0.036300,-0.196,-0.522,-0.263,-0.020,0.036300,1.308,-2.539,2.940,-0.015,0.036300,-1.085,-2.154,-0.649,-0.015,0.036300,-0.089,-0.215,-1.646,-0.020,0.036300,-0.548,0.557,0.318,-0.020,0.036300,0.966,-0.166,1.299,-0.015,0.036300,-0.626,-0.654,-0.561,-0.015,0.036300,-0.660,-0.923,-0.254,-0.010
0.039600,0.180,-1.147,0.572,-0.010,0.039600,-0.406,0.118,0.181,-0.010,0.039600,-0.684,-0.449,-0.127,-0.010,0.039600,-0.455,-1.763,1.046,-0.015,0.039600,-0.206,-0.522,-0.302,-0.020,0.039600,1.162,-2.779,2.735,-0.015,0.039600,-1.124,-2.188,-0.522,-0.010,0.039600,-0.093,-0.224,-1.685,-0.010,0.039600,-0.504,0.577,0.254,-0.015,0.039600,0.922,-0.259,1.251,-0.020,0.039600,-0.626,-0.674,-0.576,-0.015,0.039600,-0.675,-0.923,-0.254,-0.010
0.042900,0.136,-1.152,0.523,-0.015,0.042900,-0.386,0.127,0.137,-0.010,0.042900,-0.680,-0.439,-0.156,-0.020,0.042900,-0.504,-1.719,1.070,-0.010,0.042900,-0.220,-0.522,-0.337,-0.015,0.042900,1.020,-2.979,2.545,-0.015,0.042900,-1.168,-2.212,-0.386,-0.015,0.042900,-0.098,-0.229,-1.729,-0.015,0.042900,-0.465,0.591,0.196,-0.020,0.042900,0.878,-0.342,1.207,-0.015,0.042900,-0.631,-0.693,-0.586,-0.010,0.042900,-0.680,-0.928,-0.254,-0.015
0.046200,0.087,-1.147,0.484,-0.015,0.046200,-0.367,0.132,0.088,-0.015,0.046200,-0.670,-0.439,-0.180,-0.015,0.046200,-0.548,-1.670,1.094,-0.015,0.046200,-0.230,-0.517,-0.371,-0.020,0.046200,0.869,-3.130,2.374,-0.015,0.046200,-1.207,-2.227,-0.239,-0.015,0.046200,-0.098,-0.239,-1.768,-0.015,0.046200,-0.421,0.601,0.137,-0.015,0.046200,0.830,-0.415,1.153,-0.015,0.046200,-0.631,-0.703,-0.600,-0.015,0.046200,-0.689,-0.933,-0.254,-0.010
0.049500,0.043,-1.147,0.440,-0.015,0.049500,-0.347,0.152,0.039,-0.015,0.049500,-0.665,-0.439,-0.210,-0.020,0.049500,-0.587,-1.616,1.124,-0.010,0.049500,-0.240,-0.517,-0.400,-0.015,0.049500,0.727,-3.252,2.223,-0.020,0.049500,-1.241,-2.232,-0.092,-0.015,0.049500,-0.108,-0.249,-1.807,-0.020,0.049500,-0.386,0.611,0.074,-0.015,0.049500,0.786,-0.488,1.094,-0.015,0.049500,-0.636,-0.723,-0.615,-0.015,0.049500,-0.699,-0.937,-0.249,-0.010
0.052800,0.004,-1.147,0.401,-0.015,0.052800,-0.333,0.161,-0.005,-0.015,0.052800,-0.655,-0.444,-0.229,-0.020,0.052800,-0.621,-1.558,1.158,-0.015,0.052800,-0.255,-0.522,-0.434,-0.015,0.052800,0.581,-3.350,2.100,-0.015,0.052800,-1.275,-2.217,0.064,-0.015,0.052800,-0.113,-0.268,-1.851,-0.015,0.052800,-0.352,0.621,0.020,-0.015,0.052800,0.742,-0.547,1.041,-0.010,0.052800,-0.645,-0.742,-0.625,-0.015,0.052800,-0.709,-0.942,-0.244,-0.010
0.056100,-0.040,-1.147,0.372,-0.015,0.056100,-0.308,0.161,-0.053,-0.020,0.056100,-0.650,-0.444,-0.254,-0.015,0.056100,-0.655,-1.499,1.187,-0.015,0.056100,-0.260,-0.522,-0.469,-0.015,0.056100,0.434,-3.414,2.003,-0.015,0.056100,-1.310,-2.193,0.220,-0.010,0.056100,-0.123,-0.278,-1.890,-0.015,0.056100,-0.318,0.625,-0.039,-0.020,0.056100,0.693,-0.600,0.977,-0.015,0.056100,-0.640,-0.766,-0.635,-0.015,0.056100,-0.719,-0.937,-0.239,-0.015
0.059400,-0.074,-1.133,0.342,-0.015,0.059400,-0.294,0.171,-0.097,-0.020,0.059400,-0.640,-0.449,-0.278,-0.015,0.059400,-0.684,-1.431,1.221,-0.015,0.059400,-0.269,-0.527,-0.503,-0.010,0.059400,0.297,-3.467,1.934,-0.020,0.059400,-1.344,-2.154,0.372,-0.010,0.059400,-0.128,-0.298,-1.934,-0.015,0.059400,-0.284,0.630,-0.097,-0.020,0.059400,0.649,-0.654,0.914,-0.010,0.059400,-0.645,-0.781,-0.639,-0.020,0.059400,-0.723,-0.942,-0.239,-0.010
0.062700,-0.118,-1.133,0.303,-0.015,0.062700,-0.274,0.171,-0.146,-0.015,0.062700,-0.636,-0.449,-0.298,-0.015,0.062700,-0.714,-1.362,1.251,-0.010,0.062700,-0.279,-0.537,-0.537,-0.020,0.062700,0.161,-3.492,1.895,-0.015,0.062700,-1.368,-2.100,0.533,-0.010,0.062700,-0.133,-0.312,-1.973,-0.010,0.062700,-0.255,0.630,-0.146,-0.020,0.062700,0.590,-0.693,0.850,-0.010,0.062700,-0.655,-0.810,-0.649,-0.020,0.062700,-0.733,-0.937,-0.229,-0.015
0.066000,-0.157,-1.123,0.288,-0.015,0.066000,-0.260,0.176,-0.195,-0.020,0.066000,-0.626,-0.454,-0.327,-0.015,0.066000,-0.733,-1.289,1.280,-0.015,0.066000,-0.289,-0.542,-0.566,-0.015,0.066000,0.034,-3.497,1.881,-0.010,0.066000,-1.393,-2.022,0.689,-0.020,0.066000,-0.142,-0.327,-2.017,-0.015,0.066000,-0.220,0.635,-0.200,-0.015,0.066000,0.546,-0.727,0.787,-0.015,0.066000,-0.660,-0.825,-0.654,-0.020,0.066000,-0.743,-0.947,-0.224,-0.015
0.069300,-0.186,-1.113,0.259,-0.015,0.069300,-0.245,0.181,-0.244,-0.015,0.069300,-0.621,-0.464,-0.351,-0.010,0.069300,-0.753,-1.211,1.299,-0.015,0.069300,-0.299,-0.547,-0.600,-0.015,0.069300,-0.093,-3.487,1.895,-0.015,0.069300,-1.417,-1.934,0.831,-0.010,0.069300,-0.147,-0.346,-2.046,-0.015,0.069300,-0.186,0.640,-0.249,-0.015,0.069300,0.502,-0.757,0.723,-0.015,0.069300,-0.665,-0.849,-0.659,-0.015,0.069300,-0.748,-0.947,-0.219,-0.020
0.072600,-0.220,-1.103,0.245,-0.010,0.072600,-0.230,0.176,-0.288,-0.020,0.072600,-0.611,-0.473,-0.371,-0.015,0.072600,-0.763,-1.133,1.324,-0.010,0.072600,-0.308,-0.556,-0.630,-0.015,0.072600,-0.216,-3.458,1.934,-0.010,0.072600,-1.437,-1.831,0.982,-0.010,0.072600,-0.157,-0.366,-2.085,-0.015,0.072600,-0.157,0.640,-0.302,-0.010,0.072600,0.454,-0.776,0.665,-0.020,0.072600,-0.670,-0.874,-0.664,-0.015,0.072600,-0.753,-0.947,-0.210,-0.020
0.075900,-0.255,-1.089,0.220,-0.015,0.075900,-0.211,0.186,-0.332,-0.020,0.075900,-0.606,-0.478,-0.400,-0.015,0.075900,-0.782,-1.045,1.343,-0.010,0.075900,-0.318,-0.566,-0.659,-0.010,0.075900,-0.333,-3.414,1.993,-0.015,0.075900,-1.446,-1.709,1.109,-0.015,0.075900,-0.162,-0.386,-2.124,-0.010,0.075900,-0.128,0.640,-0.351,-0.015,0.075900,0.414,-0.796,0.606,-0.015,0.075900,-0.680,-0.898,-0.664,-0.020,0.075900,-0.758,-0.952,-0.205,-0.015
0.079200,-0.284,-1.084,0.205,-0.010,0.079200,-0.196,0.181,-0.381,-0.020,0.079200,-0.601,-0.493,-0.425,-0.010,0.079200,-0.787,-0.967,1.353,-0.015,0.079200,-0.323,-0.571,-0.683,-0.015,0.079200,-0.440,-3.360,2.071,-0.015,0.079200,-1.456,-1.582,1.231,-0.015,0.079200,-0.172,-0.405,-2.163,-0.015,0.079200,-0.103,0.635,-0.395,-0.015,0.079200,0.371,-0.810,0.552,-0.020,0.079200,-0.689,-0.918,-0.664,-0.015,0.079200,-0.763,-0.952,-0.200,-0.020
0.082500,-0.308,-1.069,0.186,-0.010,0.082500,-0.186,0.181,-0.420,-0.015,0.082500,-0.601,-0.498,-0.444,-0.015,0.082500,-0.792,-0.884,1.363,-0.015,0.082500,-0.338,-0.586,-0.718,-0.010,0.082500,-0.548,-3.272,2.169,-0.015,0.082500,-1.451,-1.436,1.339,-0.015,0.082500,-0.181,-0.439,-2.202,-0.010,0.082500,-0.074,0.635,-0.439,-0.015,0.082500,0.327,-0.825,0.494,-0.015,0.082500,-0.699,-0.942,-0.664,-0.015,0.082500,-0.772,-0.952,-0.190,-0.015
0.085800,-0.338,-1.060,0.171,-0.015,0.085800,-0.172,0.181,-0.473,-0.015,0.085800,-0.601,-0.508,-0.464,-0.015,0.085800,-0.797,-0.796,1.368,-0.015,0.085800,-0.343,-0.596,-0.747,-0.010,0.085800,-0.645,-3.174,2.281,-0.015,0.085800,-1.451,-1.284,1.436,-0.015,0.085800,-0.186,-0.459,-2.237,-0.015,0.085800,-0.049,0.635,-0.483,-0.015,0.085800,0.283,-0.830,0.440,-0.015,0.085800,-0.704,-0.967,-0.659,-0.015,0.085800,-0.782,-0.952,-0.180,-0.020
0.089100,-0.362,-1.045,0.161,-0.020,0.089100,-0.157,0.186,-0.517,-0.015,0.089100,-0.601,-0.517,-0.493,-0.015,0.089100,-0.792,-0.708,1.363,-0.015,0.089100,-0.357,-0.605,-0.771,-0.015,0.089100,-0.733,-3.057,2.408,-0.010,0.089100,-1.441,-1.128,1.514,-0.015,0.089100,-0.201,-0.488,-2.271,-0.015,0.089100,-0.025,0.640,-0.527,-0.015,0.089100,0.244,-0.835,0.386,-0.015,0.089100,-0.714,-0.996,-0.654,-0.010,0.089100,-0.787,-0.952,-0.175,-0.015
0.092400,-0.391,-1.030,0.147,-0.015,0.092400,-0.147,0.181,-0.561,-0.015,0.092400,-0.592,-0.532,-0.503,-0.015,0.092400,-0.787,-0.620,1.358,-0.020,0.092400,-0.367,-0.620,-0.801,-0.010,0.092400,-0.811,-2.925,2.535,-0.010,0.092400,-1.427,-0.962,1.568,-0.020,0.092400,-0.216,-0.517,-2.310,-0.015,0.092400,-0.001,0.635,-0.561,-0.015,0.092400,0.204,-0.840,0.337,-0.015,0.092400,-0.728,-1.016,-0.644,-0.015,0.092400,-0.792,-0.947,-0.161,-0.015
0.095700,-0.416,-1.020,0.137,-0.015,0.095700,-0.137,0.181,-0.605,-0.010,0.095700,-0.592,-0.547,-0.527,-0.010,0.095700,-0.777,-0.542,1.348,-0.015,0.095700,-0.377,-0.639,-0.825,-0.015,0.095700,-0.885,-2.769,2.677,-0.010,0.095700,-1.407,-0.796,1.607,-0.015,0.095700,-0.225,-0.547,-2.344,-0.015,0.095700,0.024,0.645,-0.600,-0.010,0.095700,0.175,-0.840,0.288,-0.020,0.095700,-0.738,-1.045,-0.630,-0.015,0.095700,-0.797,-0.947,-0.156,-0.010
0.099000,-0.426,-1.006,0.127,-0.020,0.099000,-0.118,0.181,-0.649,-0.010,0.099000,-0.592,-0.561,-0.547,-0.015,0.099000,-0.767,-0.459,1.329,-0.015,0.099000,-0.382,-0.649,-0.849,-0.015,0.099000,-0.948,-2.593,2.814,-0.010,0.099000,-1.378,-0.625,1.636,-0.020,0.099000,-0.235,-0.581,-2.373,-0.015,0.099000,0.038,0.650,-0.639,-0.010,0.099000,0.136,-0.840,0.240,-0.020,0.099000,-0.748,-1.069,-0.620,-0.010,0.099000,-0.802,-0.947,-0.146,-0.010
0.102300,-0.450,-0.996,0.118,-0.015,0.102300,-0.113,0.176,-0.693,-0.015,0.102300,-0.592,-0.581,-0.571,-0.015,0.102300,-0.753,-0.381,1.304,-0.020,0.102300,-0.391,-0.669,-0.869,-0.015,0.102300,-1.007,-2.403,2.940,-0.015,0.102300,-1.349,-0.459,1.636,-0.015,0.102300,-0.250,-0.620,-2.407,-0.020,0.102300,0.068,0.650,-0.679,-0.015,0.102300,0.102,-0.840,0.196,-0.015,0.102300,-0.763,-1.094,-0.600,-0.015,0.102300,-0.807,-0.942,-0.136,-0.015
0.105600,-0.470,-0.986,0.113,-0.020,0.105600,-0.108,0.176,-0.742,-0.015,0.105600,-0.592,-0.596,-0.586,-0.015,0.105600,-0.733,-0.302,1.275,-0.015,0.105600,-0.401,-0.683,-0.893,-0.015,0.105600,-1.051,-2.193,3.067,-0.010,0.105600,-1.319,-0.302,1.627,-0.020,0.105600,-0.260,-0.659,-2.437,-0.015,0.105600,0.082,0.655,-0.713,-0.010,0.105600,0.068,-0.840,0.152,-0.020,0.105600,-0.777,-1.113,-0.586,-0.015,0.105600,-0.807,-0.937,-0.127,-0.015
0.108900,-0.484,-0.972,0.103,-0.015,0.108900,-0.089,0.171,-0.781,-0.015,0.108900,-0.597,-0.610,-0.605,-0.010,0.108900,-0.719,-0.229,1.246,-0.015,0.108900,-0.416,-0.703,-0.923,-0.020,0.108900,-1.090,-1.973,3.185,-0.015,0.108900,-1.275,-0.146,1.602,-0.020,0.108900,-0.274,-0.703,-2.466,-0.015,0.108900,0.107,0.665,-0.747,-0.015,0.108900,0.034,-0.830,0.108,-0.010,0.108900,-0.787,-1.138,-0.566,-0.010,0.108900,-0.816,-0.937,-0.112,-0.010
0.112200,-0.504,-0.957,0.098,-0.020,0.112200,-0.084,0.171,-0.820,-0.015,0.112200,-0.592,-0.630,-0.625,-0.015,0.112200,-0.704,-0.156,1.207,-0.015,0.112200,-0.421,-0.727,-0.937,-0.015,0.112200,-1.119,-1.733,3.282,-0.015,0.112200,-1.236,0.000,1.568,-0.015,0.112200,-0.289,-0.752,-2.500,-0.015,0.112200,0.126,0.674,-0.776,-0.015,0.112200,0.009,-0.830,0.069,-0.020,0.112200,-0.802,-1.162,-0.542,-0.015,0.112200,-0.821,-0.937,-0.102,-0.015
0.115500,-0.518,-0.947,0.088,-0.020,0.115500,-0.074,0.171,-0.864,-0.010,0.115500,-0.597,-0.644,-0.639,-0.015,0.115500,-0.680,-0.092,1.163,-0.015,0.115500,-0.430,-0.747,-0.962,-0.015,0.115500,-1.129,-1.489,3.370,-0.015,0.115500,-1.187,0.142,1.519,-0.015,0.115500,-0.303,-0.796,-2.525,-0.015,0.115500,0.146,0.684,-0.810,-0.020,0.115500,-0.025,-0.820,0.025,-0.015,0.115500,-0.816,-1.182,-0.517,-0.015,0.115500,-0.826,-0.928,-0.097,-0.015
0.118800,-0.528,-0.937,0.083,-0.020,0.118800,-0.064,0.171,-0.903,-0.015,0.118800,-0.597,-0.659,-0.654,-0.015,0.118800,-0.660,-0.029,1.129,-0.015,0.118800,-0.445,-0.771,-0.986,-0.020,0.118800,-1.144,-1.240,3.434,-0.020,0.118800,-1.134,0.274,1.456,-0.015,0.118800,-0.323,-0.849,-2.544,-0.015,0.118800,0.170,0.694,-0.840,-0.010,0.118800,-0.049,-0.820,-0.005,-0.015,0.118800,-0.826,-1.196,-0.488,-0.015,0.118800,-0.826,-0.928,-0.078,-0.015
0.122100,-0.548,-0.923,0.074,-0.020,0.122100,-0.059,0.176,-0.947,-0.015,0.122100,-0.601,-0.679,-0.674,-0.010,0.122100,-0.631,0.035,1.085,-0.015,0.122100,-0.455,-0.796,-0.996,-0.015,0.122100,-1.139,-0.986,3.478,-0.015,0.122100,-1.080,0.396,1.387,-0.010,0.122100,-0.343,-0.903,-2.569,-0.020,0.122100,0.185,0.709,-0.869,-0.015,0.122100,-0.084,-0.815,-0.044,-0.015,0.122100,-0.841,-1.216,-0.459,-0.015,0.122100,-0.836,-0.918,-0.068,-0.015
0.125400,-0.562,-0.913,0.069,-0.020,0.125400,-0.049,0.171,-0.991,-0.010,0.125400,-0.601,-0.703,-0.688,-0.015,0.125400,-0.606,0.088,1.036,-0.015,0.125400,-0.470,-0.820,-1.016,-0.015,0.125400,-1.124,-0.737,3.502,-0.015,0.125400,-1.026,0.503,1.309,-0.010,0.125400,-0.367,-0.962,-2.583,-0.015,0.125400,0.204,0.718,-0.898,-0.015,0.125400,-0.108,-0.810,-0.078,-0.015,0.125400,-0.855,-1.230,-0.429,-0.015,0.125400,-0.836,-0.913,-0.058,-0.015
0.128700,-0.577,-0.898,0.064,-0.015,0.128700,-0.045,0.176,-1.030,-0.010,0.128700,-0.606,-0.723,-0.698,-0.015,0.128700,-0.582,0.137,0.982,-0.015,0.128700,-0.484,-0.849,-1.025,-0.015,0.128700,-1.109,-0.488,3.502,-0.015,0.128700,-0.968,0.596,1.226,-0.015,0.128700,-0.391,-1.025,-2.598,-0.015,0.128700,0.224,0.733,-0.923,-0.015,0.128700,-0.133,-0.806,-0.112,-0.015,0.128700,-0.875,-1.245,-0.395,-0.015,0.128700,-0.841,-0.903,-0.049,-0.015
0.132000,-0.582,-0.889,0.054,-0.015,0.132000,-0.035,0.171,-1.069,-0.015,0.132000,-0.611,-0.752,-0.713,-0.015,0.132000,-0.553,0.181,0.933,-0.015,0.132000,-0.499,-0.879,-1.040,-0.015,0.132000,-1.080,-0.244,3.488,-0.015,0.132000,-0.914,0.684,1.143,-0.015,0.132000,-0.416,-1.099,-2.613,-0.020,0.132000,0.244,0.752,-0.952,-0.015,0.132000,-0.157,-0.806,-0.141,-0.015,0.132000,-0.880,-1.260,-0.361,-0.020,0.132000,-0.846,-0.898,-0.039,-0.015
0.135300,-0.592,-0.874,0.054,-0.015,0.135300,-0.030,0.171,-1.118,-0.015,0.135300,-0.616,-0.766,-0.718,-0.015,0.135300,-0.528,0.230,0.879,-0.015,0.135300,-0.513,-0.913,-1.055,-0.015,0.135300,-1.046,-0.005,3.448,-0.020,0.135300,-0.855,0.762,1.060,-0.015,0.135300,-0.440,-1.167,-2.618,-0.015,0.135300,0.263,0.767,-0.972,-0.020,0.135300,-0.181,-0.801,-0.171,-0.010,0.135300,-0.894,-1.270,-0.322,-0.015,0.135300,-0.846,-0.889,-0.029,-0.010
0.138600,-0.601,-0.864,0.049,-0.010,0.138600,-0.025,0.176,-1.157,-0.020,0.138600,-0.626,-0.791,-0.727,-0.020,0.138600,-0.504,0.264,0.831,-0.015,0.138600,-0.523,-0.942,-1.060,-0.015,0.138600,-1.002,0.220,3.390,-0.015,0.138600,-0.792,0.831,0.972,-0.010,0.138600,-0.465,-1.245,-2.613,-0.015,0.138600,0.283,0.787,-0.996,-0.020,0.138600,-0.206,-0.796,-0.200,-0.015,0.138600,-0.909,-1.279,-0.283,-0.015,0.138600,-0.846,-0.879,-0.024,-0.010
0.141900,-0.611,-0.854,0.044,-0.015,0.141900,-0.015,0.176,-1.196,-0.015,0.141900,-0.626,-0.815,-0.732,-0.015,0.141900,-0.474,0.298,0.777,-0.010,0.141900,-0.543,-0.976,-1.064,-0.015,0.141900,-0.953,0.430,3.321,-0.015,0.141900,-0.733,0.884,0.889,-0.015,0.141900,-0.494,-1.323,-2.608,-0.015,0.141900,0.297,0.806,-1.016,-0.015,0.141900,-0.220,-0.796,-0.229,-0.010,0.141900,-0.924,-1.284,-0.239,-0.020,0.141900,-0.846,-0.869,-0.014,-0.015
0.145200,-0.621,-0.845,0.035,-0.015,0.145200,-0.006,0.186,-1.240,-0.015,0.145200,-0.636,-0.840,-0.737,-0.015,0.145200,-0.440,0.332,0.723,-0.010,0.145200,-0.557,-1.016,-1.064,-0.015,0.145200,-0.899,0.625,3.243,-0.015,0.145200,-0.675,0.938,0.806,-0.015,0.145200,-0.533,-1.411,-2.598,-0.015,0.145200,0.312,0.831,-1.035,-0.015,0.145200,-0.245,-0.791,-0.259,-0.015,0.145200,-0.938,-1.284,-0.205,-0.020,0.145200,-0.846,-0.854,-0.005,-0.015
0.148500,-0.636,-0.830,0.030,-0.015,0.148500,0.004,0.186,-1.284,-0.015,0.148500,-0.645,-0.869,-0.742,-0.015,0.148500,-0.416,0.362,0.669,-0.010,0.148500,-0.577,-1.050,-1.064,-0.010,0.148500,-0.841,0.811,3.160,-0.015,0.148500,-0.616,0.977,0.723,-0.015,0.148500,-0.562,-1.504,-2.578,-0.015,0.148500,0.331,0.850,-1.055,-0.015,0.148500,-0.264,-0.791,-0.283,-0.015,0.148500,-0.948,-1.289,-0.156,-0.015,0.148500,-0.846,-0.849,0.000,-0.015
